#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,51057.10,189393.25,86513.76,-7734.62,99821.23,-8529.10,108947.80,-9065.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51057.10,189393.25,None,883735.60,883735.60
CMS_Spread_Swap,CPTY_A,46333.77,188969.13,86310.88,-6966.92,99605.62,-7741.58,108724.38,-8265.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,647435.61,647435.61
Digital_CMS_Spread,CPTY_A,5299.96,1386.55,671.35,-861.31,696.68,-883.67,712.19,-897.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,266649.81,279397.06
