#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
YearOnYear_Swap,2016-02-05,0.000000,268005,0,0,0,268005,268005,268005,268004.94,268004.94
YearOnYear_Swap,2016-05-06,0.248634,108641,99300,0,0,456377,108579,268005,108578.60,268004.94
YearOnYear_Swap,2016-08-05,0.497268,130786,148707,0,0,478100,130617,268005,119597.80,268004.94
YearOnYear_Swap,2016-11-07,0.754098,91249,148090,0,0,519864,91038,268005,109871.03,268004.94
YearOnYear_Swap,2017-02-06,1.003002,60952,129271,0,0,306900,60759,268005,97683.42,268004.94
YearOnYear_Swap,2017-05-05,1.244098,82835,144341,0,0,354014,82491,268005,94739.25,268004.94
YearOnYear_Swap,2017-08-07,1.501632,107948,159004,0,0,399326,107404,268005,96911.25,268004.94
YearOnYear_Swap,2017-11-06,1.750947,111811,134634,0,0,466933,111148,268005,98938.44,268004.94
YearOnYear_Swap,2018-02-05,2.000262,107803,93659,0,0,417478,107050,268005,99949.44,268004.94
YearOnYear_Swap,2018-05-08,2.252317,109587,100735,0,0,450938,108752,268005,100934.49,268004.94
YearOnYear_Swap,2018-08-06,2.498892,119847,111555,0,0,531265,118864,268005,102703.70,268004.94
YearOnYear_Swap,2018-11-05,2.748207,134427,125778,0,0,603465,133245,268005,105474.37,268004.94
YearOnYear_Swap,2019-02-05,3.000262,96411,88771,0,0,397274,95506,268005,104636.92,268004.94
YearOnYear_Swap,2019-05-07,3.249577,91536,84755,0,0,389051,90660,268005,103564.55,268004.94
YearOnYear_Swap,2019-08-05,3.496152,81519,74806,0,0,376975,80725,268005,101953.76,268004.94
YearOnYear_Swap,2019-11-05,3.748207,80074,72162,0,0,359911,79282,268005,100429.13,268004.94
YearOnYear_Swap,2020-02-05,4.000000,39084,35104,0,0,178695,38690,268005,96542.79,268004.94
YearOnYear_Swap,2020-05-05,4.245902,42542,36080,0,0,201957,42126,268005,93391.23,268004.94
YearOnYear_Swap,2020-08-05,4.497268,44688,33989,0,0,166104,44264,268005,90645.37,268004.94
YearOnYear_Swap,2020-11-05,4.748634,48234,34801,0,0,202095,47792,268005,88376.93,268004.94
YearOnYear_Swap,2021-02-05,5.000262,0,0,0,0,0,0,268005,83929.54,268004.94
YearOnYear_Swap,2021-05-05,5.244098,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2021-08-05,5.496152,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2021-11-05,5.748207,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2022-02-07,6.005741,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2022-05-05,6.244098,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2022-08-05,6.496152,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2022-11-07,6.753687,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2023-02-06,7.003002,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2023-05-05,7.244098,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2023-08-07,7.501632,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2023-11-06,7.750947,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2024-02-05,8.000000,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2024-05-07,8.251366,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2024-08-05,8.497268,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2024-11-05,8.748634,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2025-02-05,9.000262,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2025-05-06,9.246837,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2025-08-05,9.496152,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2025-11-05,9.748207,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2026-02-05,10.000262,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2026-05-05,10.244098,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2026-08-05,10.496152,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2026-11-05,10.748207,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2027-02-05,11.000262,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2027-05-05,11.244098,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2027-08-05,11.496152,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2027-11-05,11.748207,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2028-02-07,12.005464,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2028-05-05,12.245902,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2028-08-07,12.502732,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2028-11-06,12.751366,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2029-02-05,13.000262,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2029-05-08,13.252317,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2029-08-06,13.498892,0,0,0,0,0,0,268005,0.00,0.00
YearOnYear_Swap,2029-11-05,13.748207,0,0,0,0,0,0,268005,0.00,0.00
