#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
CPI_Cap,false,DiscountCurve/EUR/1/1Y,0.000100,,0.000000,EUR,73305.95,-0.30,0.00
CPI_Cap,false,DiscountCurve/EUR/2/2Y,0.000100,,0.000000,EUR,73305.95,-0.50,0.00
CPI_Cap,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,73305.95,-20.37,0.01
CPI_Cap,false,ZeroInflationCurve/EUHICPXT/1/1Y,0.000100,,0.000000,EUR,73305.95,31.97,0.19
CPI_Cap,false,ZeroInflationCurve/EUHICPXT/2/2Y,0.000100,,0.000000,EUR,73305.95,45.94,0.55
CPI_Cap,false,ZeroInflationCurve/EUHICPXT/3/3Y,0.000100,,0.000000,EUR,73305.95,1400.88,19.26
CPI_Cap,false,ZeroInflationCapFloorVolatility/EUHICPXT/0/1Y/0.01,0.000000,,0.000000,EUR,73305.95,193.14,2.16
CPI_Cap,false,ZeroInflationCapFloorVolatility/EUHICPXT/5/2Y/0.01,0.000000,,0.000000,EUR,73305.95,286.42,0.49
CPI_Cap,false,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,0.000000,,0.000000,EUR,73305.95,7411.35,22.61
CPI_Floor,false,DiscountCurve/EUR/1/1Y,0.000100,,0.000000,EUR,-6301.27,0.00,0.00
CPI_Floor,false,DiscountCurve/EUR/2/2Y,0.000100,,0.000000,EUR,-6301.27,0.51,0.00
CPI_Floor,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,-6301.27,1.13,0.00
CPI_Floor,false,ZeroInflationCurve/EUHICPXT/1/1Y,0.000100,,0.000000,EUR,-6301.27,29.41,-0.12
CPI_Floor,false,ZeroInflationCurve/EUHICPXT/2/2Y,0.000100,,0.000000,EUR,-6301.27,67.02,-0.43
CPI_Floor,false,ZeroInflationCurve/EUHICPXT/3/3Y,0.000100,,0.000000,EUR,-6301.27,105.02,-0.71
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/0/1Y/0.01,0.000000,,0.000000,EUR,-6301.27,-193.14,-2.16
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/1/1Y/0.02,0.000000,,0.000000,EUR,-6301.27,26.22,0.14
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/2/1Y/0.03,0.000000,,0.000000,EUR,-6301.27,125.02,3.13
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/5/2Y/0.01,0.000000,,0.000000,EUR,-6301.27,-286.42,-0.49
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/6/2Y/0.02,0.000000,,0.000000,EUR,-6301.27,12.16,0.07
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/7/2Y/0.03,0.000000,,0.000000,EUR,-6301.27,130.17,7.33
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,0.000000,,0.000000,EUR,-6301.27,-352.92,-1.08
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/11/3Y/0.02,0.000000,,0.000000,EUR,-6301.27,10.06,0.03
CPI_Floor,false,ZeroInflationCapFloorVolatility/EUHICPXT/12/3Y/0.03,0.000000,,0.000000,EUR,-6301.27,166.14,7.96
CPI_Floor_SingleFlow,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,-103307.26,31.02,-0.01
CPI_Floor_SingleFlow,false,ZeroInflationCurve/EUHICPXT/3/3Y,0.000100,,0.000000,EUR,-103307.26,1749.51,-17.74
CPI_Floor_SingleFlow,false,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,0.000000,,0.000000,EUR,-103307.26,-7058.42,-21.54
YearOnYear_Cap,false,DiscountCurve/EUR/1/1Y,0.000100,,0.000000,EUR,26370.02,-0.02,0.00
YearOnYear_Cap,false,DiscountCurve/EUR/2/2Y,0.000100,,0.000000,EUR,26370.02,-0.48,0.00
YearOnYear_Cap,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,26370.02,-2.82,0.00
YearOnYear_Cap,false,DiscountCurve/EUR/4/5Y,0.000100,,0.000000,EUR,26370.02,-7.18,0.00
YearOnYear_Cap,false,YoYInflationCurve/EUHICPXT/1/1Y,0.000000,,0.000000,EUR,26370.02,7.66,0.25
YearOnYear_Cap,false,YoYInflationCurve/EUHICPXT/2/2Y,0.000000,,0.000000,EUR,26370.02,50.76,0.88
YearOnYear_Cap,false,YoYInflationCurve/EUHICPXT/3/3Y,0.000000,,0.000000,EUR,26370.02,152.63,1.61
YearOnYear_Cap,false,YoYInflationCurve/EUHICPXT/4/5Y,0.000000,,0.000000,EUR,26370.02,209.67,1.95
YearOnYear_Cap,false,YoYInflationCurve/EUHICPXT/5/7Y,0.000000,,0.000000,EUR,26370.02,5.94,0.00
YearOnYear_Cap,false,YoYInflationCapFloorVolatility/EUHICPXT/2/1Y/0.03,0.000000,,0.000000,EUR,26370.02,623.39,199.93
