#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,0.00,11845067.49,0.00,-11845067.49,0.00,0.00,0.00,0.00
CPTY_A,2016-02-08,0.008197,0.00,11784047.26,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-09,0.010929,0.00,11752428.47,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-10,0.013661,0.00,11689310.51,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-11,0.016393,0.00,11713250.82,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-12,0.019126,0.00,11756260.05,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-16,0.030055,0.00,11735012.47,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-17,0.032787,0.00,11687662.53,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-18,0.035519,0.00,11716791.48,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-19,0.038251,0.00,11707406.82,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-22,0.046448,0.00,11699637.91,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-23,0.049180,0.00,11680099.74,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-24,0.051913,0.00,11650179.19,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-25,0.054645,0.00,11636341.45,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-26,0.057377,0.00,11649765.37,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-29,0.065574,0.00,11678186.08,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-03-01,0.068306,1589.98,11778470.17,0.00,0.00,1589.81,1589.81,63.59,63.59
CPTY_A,2016-03-02,0.071038,21769.00,11867406.27,0.00,0.00,21766.57,21766.57,898.32,898.32
CPTY_A,2016-03-03,0.073770,52668.65,11862077.75,0.00,0.00,52662.42,52662.42,2815.51,2815.51
CPTY_A,2016-03-04,0.076503,55481.06,13102921.09,0.00,0.00,55474.13,55474.13,4696.18,4696.18
CPTY_A,2016-03-07,0.084699,0.00,0.00,0.00,0.00,0.00,55474.13,4241.71,9610.17
CPTY_A,2016-03-08,0.087432,0.00,0.00,0.00,0.00,0.00,55474.13,4109.15,11043.42
CPTY_A,2016-03-09,0.090164,0.00,0.00,0.00,0.00,0.00,55474.13,0.00,0.00
CPTY_A,2016-03-10,0.092896,0.00,0.00,0.00,0.00,0.00,55474.13,0.00,0.00
CPTY_A,2016-03-11,0.095628,0.00,0.00,0.00,0.00,0.00,55474.13,0.00,0.00
