#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,1216.02,1021.41,484.70,-188.76,522.13,-203.03,546.06,-212.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1216.02,1021.41,None,18003.61,18003.61
collar_02,CPTY_A,1216.02,1021.41,484.70,-188.76,522.13,-203.03,546.06,-212.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,18003.61,18003.61
,CPTY_B,624.96,1988.81,944.51,-96.87,1015.93,-104.35,1061.67,-109.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,624.96,1988.81,None,6380.71,6401.04
cap_01,CPTY_B,0.00,2301.95,1096.76,0.00,1172.58,0.00,1221.03,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
floor_01,CPTY_B,812.69,0.00,0.00,-127.29,0.00,-135.65,0.00,-140.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,18318.00,18686.76
