#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1977376.25,0.00,1977376.23,1977376.23,1977376.23,1977376.23,1977376.23,1977376.23
CPTY_A,2016-02-08,0.008197,2203273.25,171919.00,4764903.64,0.00,2203252.60,2203252.60,2203252.60,2203252.60
CPTY_A,2016-02-09,0.010929,2287989.50,224111.30,6065002.00,0.00,2287960.56,2287960.56,2224429.59,2224429.59
CPTY_A,2016-02-10,0.013661,2482441.75,362656.06,6943607.70,0.00,2482402.36,2482402.36,2276024.15,2276024.15
CPTY_A,2016-02-11,0.016393,2429894.25,347606.25,8585561.63,0.00,2429847.74,2482402.36,2301661.41,2310420.52
CPTY_A,2016-02-12,0.019126,2508522.25,476904.78,7887941.26,0.00,2508466.11,2508466.11,2331204.94,2338712.74
CPTY_A,2016-02-16,0.030055,2499990.75,467105.25,8567553.69,0.00,2499902.42,2508466.11,2392549.48,2400441.24
CPTY_A,2016-02-17,0.032787,2696023.00,636229.56,8455392.40,0.00,2695918.93,2695918.93,2417830.27,2425064.38
CPTY_A,2016-02-18,0.035519,2737523.50,713405.13,8171956.46,0.00,2737407.63,2737407.63,2442413.14,2449090.79
CPTY_A,2016-02-19,0.038251,2711928.75,663893.69,8304560.59,0.00,2711803.77,2737407.63,2461655.33,2469684.85
CPTY_A,2016-02-22,0.046448,2823187.75,781270.44,7931589.44,0.00,2823025.83,2823025.83,2525426.59,2532039.14
CPTY_A,2016-02-23,0.049180,2890257.00,842136.88,8583955.61,0.00,2890080.22,2890080.22,2545685.13,2551930.31
CPTY_A,2016-02-24,0.051913,2968331.75,879511.19,9021102.24,0.00,2968139.12,2968139.12,2567919.55,2573836.04
CPTY_A,2016-02-25,0.054645,3042000.00,930463.31,9583740.19,0.00,3041782.20,3041782.20,2591612.68,2597233.34
CPTY_A,2016-02-26,0.057377,3131540.75,1017937.13,9087829.81,0.00,3131295.78,3131295.78,2617311.88,2622664.89
CPTY_A,2016-02-29,0.065574,3141472.25,1132331.13,10062460.58,0.00,3141163.41,3141163.41,2682793.32,2687477.20
CPTY_A,2016-03-01,0.068306,3209175.00,1161160.00,10621862.92,0.00,3208838.13,3208838.13,2703835.11,2708331.64
CPTY_A,2016-03-02,0.071038,3134421.00,1196253.75,9208748.56,0.00,3134070.97,3208838.13,2720382.64,2727581.89
CPTY_A,2016-03-03,0.073770,3272977.25,1330325.38,9537819.77,0.00,3272589.85,3272589.85,2740834.76,2747767.37
CPTY_A,2016-03-04,0.076503,3210849.75,1307586.75,9334935.77,0.00,3210448.42,3272589.85,2757606.68,2766511.03
CPTY_A,2016-03-07,0.084699,2423747.75,0.00,3164671.01,0.00,2423396.09,3272589.85,2725263.72,2815486.40
CPTY_A,2016-03-08,0.087432,2423768.00,0.00,3163955.43,0.00,2423400.18,3272589.85,2715830.48,2829770.88
CPTY_A,2016-03-09,0.090164,2423747.25,0.00,3163784.37,0.00,2423363.38,3272589.85,2706967.84,2843189.64
CPTY_A,2016-03-10,0.092896,2423788.00,0.00,3164183.25,0.00,2423387.95,3272589.85,2698627.26,2855819.06
CPTY_A,2016-03-11,0.095628,0.00,0.00,0.00,0.00,0.00,3272589.85,2621523.62,2867726.79
CPTY_A,2017-02-06,1.003002,0.00,0.00,0.00,0.00,0.00,3272589.85,249941.89,3233989.31
CPTY_A,2018-02-05,2.000262,0.00,0.00,0.00,0.00,0.00,3272589.85,125329.66,3253234.18
