#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-03-07,0.084699,25171.16,2666.28,0.00,1358176.54,25167.51,1201477.63,25167.51,1201477.63
CPTY_A,2016-04-05,0.163934,3236.72,0.00,0.00,1508481.14,3235.64,1201477.63,14567.11,1201477.63
CPTY_A,2016-05-06,0.248634,4844.28,3082.39,0.00,1333018.13,4841.50,1201477.63,11253.99,1201477.63
CPTY_A,2016-06-06,0.333333,0.00,0.00,0.00,1271994.65,0.00,1201477.63,8394.37,1201477.63
CPTY_A,2016-07-05,0.412568,0.00,33196.54,0.00,1243370.69,0.00,1201477.63,6782.20,1201477.63
CPTY_A,2016-08-05,0.497268,16191.96,0.00,0.00,1159640.91,16170.99,1201477.63,8381.39,1201477.63
CPTY_A,2016-09-06,0.584699,0.00,0.00,0.00,1069111.91,0.00,1201477.63,7128.10,1201477.63
CPTY_A,2016-10-05,0.663934,0.00,0.00,0.00,1016538.48,0.00,1201477.63,6277.42,1201477.63
CPTY_A,2016-11-07,0.754098,0.00,0.00,0.00,822632.73,0.00,1201477.63,5526.86,1201477.63
CPTY_A,2016-12-05,0.830601,0.00,10372.56,0.00,828852.92,0.00,1201477.63,5017.81,1201477.63
CPTY_A,2017-01-05,0.915330,0.00,6066.58,0.00,870178.69,0.00,1201477.63,4553.32,1201477.63
CPTY_A,2017-02-06,1.003002,0.00,1208.09,0.00,716833.35,0.00,1201477.63,4155.32,1201477.63
CPTY_A,2017-03-06,1.079714,0.00,17339.94,0.00,851924.96,0.00,1201477.63,3860.09,1201477.63
CPTY_A,2017-04-05,1.161906,0.00,2145.59,0.00,813468.30,0.00,1201477.63,3587.03,1201477.63
CPTY_A,2017-05-05,1.244098,0.00,0.00,0.00,514282.56,0.00,1201477.63,3350.06,1201477.63
CPTY_A,2017-06-06,1.331769,0.00,0.00,0.00,459435.28,0.00,1201477.63,3129.52,1201477.63
CPTY_A,2017-07-05,1.411221,1128.21,1966.26,0.00,455858.07,1122.87,1201477.63,3016.54,1201477.63
CPTY_A,2017-08-07,1.501632,0.00,0.00,0.00,471916.10,0.00,1201477.63,2834.92,1201477.63
CPTY_A,2017-09-05,1.581084,1189.43,0.00,0.00,401986.21,1183.10,1201477.63,2751.92,1201477.63
CPTY_A,2017-10-05,1.663276,4281.49,0.00,0.00,544036.66,4257.43,1201477.63,2826.31,1201477.63
CPTY_A,2017-11-06,1.750947,9615.81,4066.89,0.00,408644.23,9558.78,1201477.63,3163.41,1201477.63
CPTY_A,2017-12-05,1.830399,8745.43,0.00,0.00,506992.97,8690.66,1201477.63,3403.33,1201477.63
CPTY_A,2018-01-05,1.915330,0.00,0.00,0.00,464000.70,0.00,1201477.63,3252.42,1201477.63
CPTY_A,2018-02-05,2.000262,0.00,216.92,0.00,225328.35,0.00,1201477.63,3114.32,1201477.62
CPTY_A,2018-03-05,2.076974,0.00,32659.64,0.00,364791.84,0.00,1201477.63,2999.29,1201477.62
CPTY_A,2018-04-05,2.161906,2324.18,0.00,0.00,461716.81,2306.96,1201477.63,2972.10,1201477.62
CPTY_A,2018-05-08,2.252317,0.00,18312.87,0.00,366695.48,0.00,1201477.63,2852.79,1201477.62
CPTY_A,2018-06-05,2.329029,0.00,3440.33,0.00,199791.86,0.00,1201477.63,2758.83,1201477.62
CPTY_A,2018-07-05,2.411221,2030.56,0.00,0.00,277239.44,2014.32,1201477.63,2733.45,1201477.62
CPTY_A,2018-08-06,2.498892,0.00,5987.54,0.00,157049.19,0.00,1201477.63,2637.55,1201477.62
CPTY_A,2018-09-05,2.581084,1596.50,1780.78,0.00,266542.16,1583.10,1201477.63,2603.97,1201477.62
CPTY_A,2018-10-05,2.663276,22225.49,0.00,81780.01,421196.55,22034.55,1201477.63,3203.62,1201477.62
CPTY_A,2018-11-05,2.748207,15972.14,0.00,0.00,252762.83,15831.72,1201477.63,3593.88,1201477.62
CPTY_A,2018-12-05,2.830399,8881.78,0.00,0.00,272203.40,8801.97,1201477.63,3745.12,1201477.62
CPTY_A,2019-01-07,2.920810,25112.13,0.00,0.00,370597.48,24881.13,1201477.63,4399.37,1201477.62
CPTY_A,2019-02-05,3.000262,5035.93,0.00,0.00,281291.17,4988.66,1201477.63,4414.97,1201477.62
CPTY_A,2019-03-05,3.076974,0.00,2578.88,0.00,370192.02,0.00,1201477.63,4304.90,1201477.62
CPTY_A,2019-04-05,3.161906,0.00,3680.48,0.00,314129.04,0.00,1201477.63,4189.27,1201477.62
CPTY_A,2019-05-07,3.249577,20392.00,0.00,0.00,166571.76,20196.68,1201477.63,4621.14,1201477.62
CPTY_A,2019-06-05,3.329029,6900.73,7495.98,0.00,151879.42,6834.28,1201477.63,4673.96,1201477.62
CPTY_A,2019-07-05,3.411221,46912.18,0.00,504437.82,37220.52,46458.01,1201477.63,5680.72,1201477.62
CPTY_A,2019-08-05,3.496152,0.00,9058.83,0.00,-50815.18,0.00,1201477.63,5542.72,1201477.62
CPTY_A,2019-09-05,3.581084,0.00,19794.25,0.00,-55478.30,0.00,1201477.63,5411.27,1201477.62
CPTY_A,2019-10-07,3.668755,5554.03,2299.33,0.00,-86831.53,5499.35,1201477.63,5413.37,1201477.62
CPTY_A,2019-11-05,3.748207,22895.43,4221.13,0.00,-153637.90,22668.85,1201477.63,5779.14,1201477.62
CPTY_A,2019-12-05,3.830399,0.00,0.00,0.00,-292348.93,0.00,1201477.63,5655.14,1201477.62
CPTY_A,2020-01-06,3.918033,0.00,857.17,0.00,-307699.42,0.00,1201477.63,5528.65,1201477.62
CPTY_A,2020-02-05,4.000000,9742.85,4249.95,0.00,-303264.60,9644.86,1201477.63,5613.00,1201477.62
CPTY_A,2020-03-05,4.079235,0.00,20904.32,0.00,-172702.13,0.00,1201477.63,5503.97,1201477.62
CPTY_A,2020-04-06,4.166667,0.00,5497.93,0.00,-359274.88,0.00,1201477.63,5388.48,1201477.62
CPTY_A,2020-05-05,4.245902,63952.58,27590.40,320172.42,-472138.19,63326.59,1201477.63,6469.69,1201477.62
CPTY_A,2020-06-05,4.330601,378.72,5150.92,0.00,-299690.66,375.05,1201477.63,6350.49,1201477.62
CPTY_A,2020-07-06,4.415301,3384.46,0.00,0.00,-306228.17,3352.03,1201477.63,6292.97,1201477.62
CPTY_A,2020-08-05,4.497268,10060.73,21504.92,0.00,-269458.31,9965.33,1201477.63,6359.90,1201477.62
CPTY_A,2020-09-08,4.590164,0.00,3223.07,0.00,-300741.77,0.00,1201477.63,6231.19,1201477.62
CPTY_A,2020-10-05,4.663934,7361.67,13209.65,0.00,-160269.84,7293.35,1201477.63,6247.99,1201477.62
CPTY_A,2020-11-05,4.748634,25019.76,9102.52,227012.74,-301756.58,24790.15,1201477.63,6578.72,1201477.62
CPTY_A,2020-12-07,4.836066,3890.98,0.00,0.00,-316593.23,3855.68,1201477.63,6529.49,1201477.62
CPTY_A,2021-01-05,4.915330,10974.98,0.00,0.00,-335034.53,10876.49,1201477.63,6599.59,1201477.62
CPTY_A,2021-02-05,5.000262,20280.14,0.00,0.00,-344175.28,20100.23,1201477.63,6828.90,1201477.62
CPTY_A,2021-03-05,5.076974,3434.16,0.00,0.00,-57818.69,3404.79,1201477.63,6777.17,1201477.62
CPTY_A,2021-04-06,5.164646,41045.01,1970.26,107884.96,-79710.20,40711.23,1201477.63,7353.21,1201477.62
CPTY_A,2021-05-05,5.244098,27786.70,12158.73,179499.26,-133567.45,27571.33,1201477.63,7659.53,1201477.62
CPTY_A,2021-06-07,5.334509,16718.62,9132.83,20749.99,-224864.06,16596.29,1201477.63,7810.99,1201477.62
CPTY_A,2021-07-06,5.413961,3185.62,9201.35,0.00,-235953.73,3163.52,1201477.63,7742.79,1201477.62
CPTY_A,2021-08-05,5.496152,0.00,582.79,0.00,-331172.25,0.00,1201477.63,7627.00,1201477.62
