#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,26416.919906,26416.922007,0.000000,31631.756066,CPTY_A,0.038251
1,2016-03-04,14,25499.816531,25505.028668,0.000000,22119.845727,CPTY_A,0.076503
2,2016-03-18,14,21582.073822,21598.164306,0.000000,21632.255985,CPTY_A,0.114754
3,2016-04-01,14,23803.934902,23926.253050,0.000000,26804.127953,CPTY_A,0.153005
4,2016-04-15,14,25453.157317,25454.731391,0.000000,27434.727603,CPTY_A,0.191257
5,2016-04-29,14,27656.219674,27658.477630,0.000000,34461.620031,CPTY_A,0.229508
6,2016-05-13,14,21165.066314,21204.547884,0.000000,18644.606241,CPTY_A,0.267760
7,2016-05-27,14,18494.568090,18505.061024,0.000000,19865.635262,CPTY_A,0.306011
8,2016-06-10,14,23157.219645,23222.440344,0.000000,24837.466412,CPTY_A,0.344262
9,2016-06-24,14,25913.787624,25995.287196,0.000000,30616.381551,CPTY_A,0.382514
10,2016-07-08,14,24106.492683,24108.183971,0.000000,23580.229791,CPTY_A,0.420765
11,2016-07-22,14,23938.877733,23944.132551,0.000000,22578.134281,CPTY_A,0.459016
12,2016-08-05,14,23280.982748,23307.618758,0.000000,25423.883572,CPTY_A,0.497268
13,2016-08-19,14,24026.293090,24051.926247,0.000000,35838.465040,CPTY_A,0.535519
14,2016-09-02,14,21188.753883,21270.446548,0.000000,23050.790777,CPTY_A,0.573770
15,2016-09-16,14,25388.053750,25396.451133,0.000000,25181.032294,CPTY_A,0.612022
16,2016-09-30,14,28528.306868,28548.527658,0.000000,39104.163132,CPTY_A,0.650273
17,2016-10-14,14,18789.418836,18790.409693,0.000000,18480.007028,CPTY_A,0.688525
18,2016-10-28,17,24094.771791,24148.623472,0.000000,32731.127362,CPTY_A,0.726776
19,2016-11-14,14,23782.744032,23795.651666,0.000000,23253.306294,CPTY_A,0.773224
20,2016-11-25,14,22433.823941,22488.591933,0.000000,30287.005880,CPTY_A,0.803279
21,2016-12-09,14,23447.251213,23467.493651,0.000000,29702.130024,CPTY_A,0.841530
22,2016-12-23,14,22963.511970,22966.213997,0.000000,24726.879014,CPTY_A,0.879781
23,2017-01-06,14,28371.200471,28445.957661,0.000000,27842.801237,CPTY_A,0.918070
24,2017-01-20,14,25473.479154,25719.706422,0.000000,32141.964245,CPTY_A,0.956426
25,2017-02-03,14,22839.981126,22862.763851,0.000000,17320.766803,CPTY_A,0.994783
26,2017-02-17,14,25212.300646,25283.864347,0.000000,23820.946919,CPTY_A,1.033139
27,2017-03-03,14,18800.716072,18802.554989,0.000000,18500.651549,CPTY_A,1.071495
28,2017-03-17,14,18692.087927,18732.847578,0.000000,21032.212112,CPTY_A,1.109851
