#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,1672547.983602,1639219.263355,0.000000,2050030.929454,CPTY_A,0.038251
1,2016-03-04,14,1562350.209350,1546661.461563,9864.233516,1833205.120135,CPTY_A,0.076503
2,2016-03-18,14,1598264.157164,1586792.847556,0.000000,1824856.738636,CPTY_A,0.114754
3,2016-04-01,14,1533887.475652,1500977.529448,0.000000,1452962.814069,CPTY_A,0.153005
4,2016-04-15,14,1754651.733758,1717062.636308,0.000000,1914947.191021,CPTY_A,0.191257
5,2016-04-29,14,1538470.105717,1445392.560357,0.000000,1565846.951480,CPTY_A,0.229508
6,2016-05-13,14,1441794.135687,1396423.221927,0.000000,1333034.276240,CPTY_A,0.267760
7,2016-05-27,14,1369347.202592,1347714.684906,63163.389863,1291291.548686,CPTY_A,0.306011
8,2016-06-10,14,1616602.483821,1608182.870517,0.000000,1394498.286122,CPTY_A,0.344262
9,2016-06-24,14,1450975.714799,1429948.608660,0.000000,1201302.598829,CPTY_A,0.382514
10,2016-07-08,14,1623895.980058,1586493.531568,0.000000,1663864.080584,CPTY_A,0.420765
11,2016-07-22,14,1554147.821785,1550984.835200,0.000000,1535779.995960,CPTY_A,0.459016
12,2016-08-05,14,1539545.188746,1531972.151888,0.000000,1840525.999369,CPTY_A,0.497268
13,2016-08-19,14,1462177.203500,1456278.799290,0.000000,1583982.664457,CPTY_A,0.535519
14,2016-09-02,14,1566068.807578,1437684.378277,-238236.817861,1810819.219023,CPTY_A,0.573770
15,2016-09-16,14,1697152.581614,1696235.495248,0.000000,1460121.813376,CPTY_A,0.612022
16,2016-09-30,14,1498705.380481,1478874.969862,0.000000,1412343.190884,CPTY_A,0.650273
17,2016-10-14,14,1615270.629907,1589968.587826,0.000000,1453698.484131,CPTY_A,0.688525
18,2016-10-28,17,1355919.634980,1358025.757468,0.000000,1208832.888517,CPTY_A,0.726776
19,2016-11-14,11,1547203.070432,1464472.688975,0.000000,1865834.920867,CPTY_A,0.773224
20,2016-11-25,14,1457536.646887,1455121.218359,65833.186445,1348396.691494,CPTY_A,0.803279
21,2016-12-09,14,1721794.593456,1703868.070292,0.000000,1718124.108583,CPTY_A,0.841530
22,2016-12-23,14,1156907.885966,1149319.627356,0.000000,951603.738508,CPTY_A,0.879781
23,2017-01-06,14,1574059.273701,1459582.717584,0.000000,1327769.205092,CPTY_A,0.918070
24,2017-01-20,14,1540909.335125,1515111.719966,0.000000,1744300.547877,CPTY_A,0.956426
25,2017-02-03,14,1394733.722730,1386034.808794,0.000000,1303761.179164,CPTY_A,0.994783
26,2017-02-17,14,1573841.197439,1481308.492127,0.000000,1348378.290255,CPTY_A,1.033139
27,2017-03-03,14,1569809.167328,1482104.921145,-220908.958023,2499955.049973,CPTY_A,1.071495
28,2017-03-17,14,1565358.766179,1541254.683850,0.000000,1655953.680352,CPTY_A,1.109851
29,2017-03-31,18,1476048.486196,1456829.755162,0.000000,1458903.613652,CPTY_A,1.148207
30,2017-04-18,10,1445450.268401,1426546.368798,0.000000,1310072.778627,CPTY_A,1.197522
31,2017-04-28,14,1655386.028685,1553674.975224,0.000000,2726352.247730,CPTY_A,1.224920
32,2017-05-12,14,1396401.910899,1347186.149082,0.000000,1169254.454958,CPTY_A,1.263276
33,2017-05-26,14,1637968.445701,1617157.929311,73954.225867,1693727.836776,CPTY_A,1.301632
34,2017-06-09,14,1719173.098630,1684461.648699,0.000000,1609722.680644,CPTY_A,1.339988
35,2017-06-23,14,1449947.488840,1394590.836060,0.000000,1420834.753041,CPTY_A,1.378344
36,2017-07-07,14,1516558.778220,1453579.187140,0.000000,2031302.212810,CPTY_A,1.416700
37,2017-07-21,14,1535971.394333,1446060.953282,0.000000,1521477.185774,CPTY_A,1.455057
38,2017-08-04,14,1481781.922333,1416340.692076,0.000000,1299033.209083,CPTY_A,1.493413
39,2017-08-18,14,1594522.487516,1565679.268690,0.000000,2358579.996289,CPTY_A,1.531769
40,2017-09-01,14,1514529.411344,1502681.775209,-222998.290664,1400117.957099,CPTY_A,1.570125
41,2017-09-15,14,1356864.967909,1312435.008998,0.000000,1676216.922071,CPTY_A,1.608481
42,2017-09-29,14,1466573.023170,1447226.109847,0.000000,1404995.681235,CPTY_A,1.646837
43,2017-10-13,14,1453765.655884,1442837.282509,0.000000,1218494.213358,CPTY_A,1.685194
44,2017-10-27,17,1598914.955208,1543696.534030,0.000000,1408673.615029,CPTY_A,1.723550
45,2017-11-13,11,1771710.837355,1612865.704843,0.000000,2415778.757092,CPTY_A,1.770125
46,2017-11-24,14,1469574.482362,1367427.791788,71262.353369,1901063.208169,CPTY_A,1.800262
47,2017-12-08,14,1502394.707227,1494242.576886,0.000000,1753053.910112,CPTY_A,1.838618
48,2017-12-22,14,1489078.743790,1476376.768913,0.000000,1163935.561134,CPTY_A,1.876974
49,2018-01-05,14,1733775.009296,1595945.408219,0.000000,1560111.994906,CPTY_A,1.915330
50,2018-01-19,14,1273714.335029,1262840.751929,0.000000,1295669.171069,CPTY_A,1.953687
51,2018-02-02,14,1428136.098108,1392177.701380,0.000000,1317319.833892,CPTY_A,1.992043
52,2018-02-16,14,1401047.712192,1375090.830445,0.000000,1327401.299788,CPTY_A,2.030399
53,2018-03-02,14,1509236.093903,1392148.402400,-207060.849180,1903097.822708,CPTY_A,2.068755
54,2018-03-16,18,1310207.891752,1308213.970376,0.000000,1289495.555425,CPTY_A,2.107111
55,2018-04-03,10,1557391.836422,1510133.092707,0.000000,1428203.309081,CPTY_A,2.156426
56,2018-04-13,14,1544012.603799,1527808.567358,0.000000,1607532.538441,CPTY_A,2.183824
57,2018-04-27,14,1677985.981149,1602882.257007,0.000000,2545950.323009,CPTY_A,2.222180
58,2018-05-11,14,1952421.821196,1919390.412552,0.000000,1600169.675956,CPTY_A,2.260536
59,2018-05-25,14,1625092.104958,1478933.239016,88935.492300,2030334.197715,CPTY_A,2.298892
60,2018-06-08,14,1365088.550216,1236358.077515,0.000000,1905318.667855,CPTY_A,2.337248
61,2018-06-22,14,1536626.707812,1536206.629934,0.000000,1760250.392167,CPTY_A,2.375604
62,2018-07-06,14,1603750.995906,1582939.328571,0.000000,1654793.119501,CPTY_A,2.413961
63,2018-07-20,14,1727946.795162,1594392.613344,0.000000,1739675.048932,CPTY_A,2.452317
64,2018-08-03,14,1814215.622589,1646980.451731,0.000000,1557341.044895,CPTY_A,2.490673
65,2018-08-17,14,1542639.558492,1488791.963739,0.000000,1742915.490963,CPTY_A,2.529029
66,2018-08-31,14,1851451.719156,1631215.949997,-202957.659766,2377786.225458,CPTY_A,2.567385
67,2018-09-14,14,1310638.085047,1288281.929812,0.000000,1299860.249836,CPTY_A,2.605741
68,2018-09-28,14,1602532.759634,1598976.958639,0.000000,1783436.197950,CPTY_A,2.644098
69,2018-10-12,14,1450024.641549,1383476.040622,0.000000,1024214.078564,CPTY_A,2.682454
70,2018-10-26,14,1592723.294704,1491674.091748,0.000000,1249135.720092,CPTY_A,2.720810
71,2018-11-09,14,1617037.982351,1526241.468600,0.000000,1629743.166207,CPTY_A,2.759166
72,2018-11-23,14,1657606.169555,1521288.081600,88086.084407,2116250.881343,CPTY_A,2.797522
73,2018-12-07,14,1529880.767011,1529323.411899,0.000000,1717213.943117,CPTY_A,2.835878
74,2018-12-21,14,1838165.243179,1736538.336106,0.000000,1985709.381779,CPTY_A,2.874235
75,2019-01-04,14,1557754.947876,1441555.928132,0.000000,1447254.720318,CPTY_A,2.912591
76,2019-01-18,14,1657238.527225,1613992.099769,0.000000,1426371.545902,CPTY_A,2.950947
77,2019-02-01,14,1699826.859567,1534656.475756,0.000000,1867868.206245,CPTY_A,2.989303
78,2019-02-15,14,1492517.697825,1477552.149279,0.000000,1788689.500816,CPTY_A,3.027659
79,2019-03-01,14,1845751.862885,1790560.747494,-187711.038477,1961937.484964,CPTY_A,3.066015
80,2019-03-15,14,1882482.359902,1725098.601360,0.000000,1873840.307241,CPTY_A,3.104372
81,2019-03-29,14,2018291.590644,1664142.900175,0.000000,2053994.370085,CPTY_A,3.142728
82,2019-04-12,14,1687789.649943,1590890.483480,0.000000,2234911.540345,CPTY_A,3.181084
83,2019-04-26,14,1727170.916538,1696400.850319,0.000000,1921126.797615,CPTY_A,3.219440
84,2019-05-10,14,1660356.159197,1565839.376851,0.000000,2265248.201308,CPTY_A,3.257796
85,2019-05-24,14,1880546.205256,1706821.943012,111235.826488,2270334.319245,CPTY_A,3.296152
86,2019-06-07,14,1799125.633406,1694672.020406,0.000000,1452790.533519,CPTY_A,3.334509
87,2019-06-21,14,1754955.768882,1661479.525704,0.000000,1938423.214132,CPTY_A,3.372865
88,2019-07-05,14,1904170.306845,1711732.482120,0.000000,2317433.892631,CPTY_A,3.411221
89,2019-07-19,14,1915686.377942,1871893.249672,0.000000,1497071.776310,CPTY_A,3.449577
90,2019-08-02,14,1579051.002151,1501992.010726,0.000000,2102902.414113,CPTY_A,3.487933
91,2019-08-16,14,1812644.750911,1769256.910945,0.000000,2442742.080251,CPTY_A,3.526289
92,2019-08-30,14,1814033.948053,1611187.369160,-175312.667041,2032994.285710,CPTY_A,3.564646
93,2019-09-13,14,1696157.940200,1667261.068909,0.000000,1725934.803198,CPTY_A,3.603002
