#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,0.00,21368.17,0.00,-21368.17,0.00,0.00,0.00,0.00
CPTY_A,2016-02-19,0.038251,259718.94,272668.53,1057844.00,0.00,259920.01,259920.01,259920.01,259920.01
CPTY_A,2016-03-04,0.076503,403754.53,372017.04,1955000.88,0.00,404379.92,404379.92,332149.97,332149.97
CPTY_A,2016-03-18,0.114754,498635.89,483773.95,2549063.00,0.00,499794.87,499794.87,388031.60,388031.60
CPTY_A,2016-04-01,0.153005,566672.14,550951.79,2608884.25,0.00,568428.99,568428.99,433130.95,433130.95
CPTY_A,2016-04-15,0.191257,652501.12,629951.16,3424105.00,0.00,655030.77,655030.77,477510.91,477510.91
CPTY_A,2016-04-29,0.229508,779652.19,742648.17,4216297.50,0.00,783280.71,783280.71,528472.55,528472.55
CPTY_A,2016-05-13,0.267760,848791.09,817648.50,4246056.00,0.00,853401.55,853401.55,574890.98,574890.98
CPTY_A,2016-05-27,0.306011,909512.38,882832.62,4574503.00,0.00,915160.62,915160.62,617424.68,617424.68
CPTY_A,2016-06-10,0.344262,928042.08,931226.28,4850585.00,0.00,934528.31,934528.31,652658.42,652658.42
CPTY_A,2016-06-24,0.382514,984394.38,963804.61,4954827.00,0.00,992041.89,992041.89,686596.76,686596.76
CPTY_A,2016-07-08,0.420765,975770.76,977894.45,4632435.50,0.00,984112.55,992041.89,713643.65,714364.50
CPTY_A,2016-07-22,0.459016,962942.99,957841.22,4750252.00,0.00,971926.97,992041.89,735167.26,737504.28
CPTY_A,2016-08-05,0.497268,901779.52,916826.52,4893788.50,0.00,910897.51,992041.89,748684.98,757084.10
CPTY_A,2016-08-19,0.535519,980774.14,993848.82,4997717.50,0.00,991443.22,992041.89,766024.85,773866.80
CPTY_A,2016-09-02,0.573770,994569.11,994886.42,4622892.00,0.00,1006145.86,1006145.86,782032.92,789352.07
CPTY_A,2016-09-16,0.612022,1150907.76,923379.14,5621698.00,0.00,1165181.62,1165181.62,805979.71,812841.42
CPTY_A,2016-09-30,0.650273,1305083.86,1053682.24,6337259.00,0.00,1322265.49,1322265.49,836349.46,842807.54
CPTY_A,2016-10-14,0.688525,1246236.15,1016447.74,6264026.00,0.00,1263594.49,1322265.49,860085.30,869444.09
CPTY_A,2016-10-28,0.726776,1225316.56,1018169.24,6118070.50,0.00,1243319.70,1322265.49,880255.53,893276.80
CPTY_A,2016-11-14,0.773224,1213633.39,1055632.07,6932017.50,0.00,1232591.77,1322265.49,901420.60,919046.44
CPTY_A,2016-11-25,0.803279,1295202.58,1108151.04,7300552.50,0.00,1316213.93,1322265.49,916940.08,934132.86
CPTY_A,2016-12-09,0.841530,1302152.37,1164020.42,6794328.00,0.00,1324273.59,1324273.59,935455.24,951866.53
CPTY_A,2016-12-23,0.879781,1387344.17,1266688.62,7150917.50,0.00,1411975.83,1411975.83,956173.53,971871.28
CPTY_A,2017-01-06,0.918070,1349163.93,1267375.18,6719629.50,0.00,1374152.41,1411975.83,973605.64,990226.17
CPTY_A,2017-01-20,0.956426,1246536.08,1221836.70,5853788.00,0.00,1270580.45,1411975.83,985515.41,1007139.86
CPTY_A,2017-02-03,0.994783,1322403.12,1301781.99,6816522.50,0.00,1348926.60,1411975.83,999527.58,1022749.25
CPTY_A,2017-02-17,1.033139,1313431.66,1321783.68,6298129.50,0.00,1340784.76,1411975.83,1012197.04,1037199.63
CPTY_A,2017-03-03,1.071495,1354843.86,1328420.52,5434437.00,0.00,1384101.59,1411975.83,1025510.06,1050615.44
CPTY_A,2017-03-17,1.109851,1510876.39,1235010.38,6474023.00,0.00,1544666.71,1544666.71,1043451.98,1067689.73
CPTY_A,2017-03-31,1.148207,1535658.97,1259692.97,6267513.50,0.00,1571186.61,1571186.61,1061081.10,1084509.17
CPTY_A,2017-04-18,1.197522,1600476.71,1276005.24,5532660.50,0.00,1639090.55,1639090.55,1084884.06,1107347.34
CPTY_A,2017-04-28,1.224920,1583841.90,1282059.42,5632122.50,0.00,1622927.37,1639090.55,1096918.25,1119240.62
CPTY_A,2017-05-12,1.263276,1673190.27,1336749.21,6473856.50,0.00,1715772.57,1715772.57,1115708.19,1137352.80
CPTY_A,2017-05-26,1.301632,1642019.94,1349518.66,7050795.50,0.00,1685077.78,1715772.57,1132486.23,1154397.53
CPTY_A,2017-06-09,1.339988,1634504.23,1390307.48,6387371.50,0.00,1678628.95,1715772.57,1148119.16,1170466.48
CPTY_A,2017-06-23,1.378344,1708655.08,1470162.63,5701994.50,0.00,1756103.85,1756103.85,1165037.99,1186763.42
CPTY_A,2017-07-07,1.416700,1780231.21,1522200.96,6216643.50,0.00,1831046.35,1831046.35,1183069.69,1204206.93
CPTY_A,2017-07-21,1.455057,1701642.17,1463364.91,6085732.00,0.00,1751532.90,1831046.35,1198054.72,1220730.79
CPTY_A,2017-08-04,1.493413,1668518.63,1432674.39,5094125.00,0.00,1718732.37,1831046.35,1211427.58,1236405.87
CPTY_A,2017-08-18,1.531769,1694549.79,1487199.84,5927615.50,0.00,1746862.27,1831046.35,1224835.10,1251295.93
CPTY_A,2017-09-01,1.570125,1717057.16,1510316.86,6677274.50,0.00,1771398.28,1831046.35,1238186.95,1265458.50
CPTY_A,2017-09-15,1.608481,1876227.76,1504866.46,6377487.50,0.00,1937064.83,1937064.83,1254852.53,1281473.76
CPTY_A,2017-09-29,1.646837,1905258.41,1525464.26,6751306.50,0.00,1968519.04,1968519.04,1271474.40,1297475.60
CPTY_A,2017-10-13,1.685194,1931933.17,1521441.86,7565795.50,0.00,1997583.61,1997583.61,1288001.14,1313410.54
CPTY_A,2017-10-27,1.723550,1993457.60,1581522.42,7750004.50,0.00,2062751.94,2062751.94,1305242.58,1330086.51
CPTY_A,2017-11-13,1.770125,2057846.93,1630463.91,7688741.00,0.00,2131328.06,2131328.06,1326978.45,1351168.69
CPTY_A,2017-11-24,1.800262,2139590.90,1678478.55,8144212.00,0.00,2217302.83,2217302.83,1341882.78,1365668.06
CPTY_A,2017-12-08,1.838618,2121192.65,1754830.62,8175826.50,0.00,2199892.79,2217302.83,1359782.08,1383434.36
CPTY_A,2017-12-22,1.876974,2086530.94,1685572.70,9317489.00,0.00,2165575.68,2217302.83,1376248.55,1400474.55
CPTY_A,2018-01-05,1.915330,2004154.69,1619507.22,9300493.00,0.00,2081646.17,2217302.83,1390374.75,1416832.25
CPTY_A,2018-01-19,1.953687,1942710.52,1610031.27,7757867.00,0.00,2019346.75,2217302.83,1402723.18,1432547.66
CPTY_A,2018-02-02,1.992043,1951922.08,1620856.25,8168511.00,0.00,2030450.55,2217302.83,1414809.87,1447657.87
CPTY_A,2018-02-16,2.030399,1972630.91,1661088.22,7397358.50,0.00,2053545.21,2217302.83,1426876.19,1462197.20
CPTY_A,2018-03-02,2.068755,2012455.15,1728718.98,8028458.00,0.00,2096594.77,2217302.83,1439293.24,1476197.38
CPTY_A,2018-03-16,2.107111,2130435.03,1630093.77,7570207.00,0.00,2221193.71,2221193.71,1453526.33,1489758.70
CPTY_A,2018-04-03,2.156426,2187758.36,1701431.82,7854976.00,0.00,2283187.58,2283187.58,1472499.76,1507903.53
CPTY_A,2018-04-13,2.183824,2167148.17,1686024.96,8157122.50,0.00,2262905.69,2283187.58,1482415.83,1517629.90
CPTY_A,2018-04-27,2.222180,2194431.23,1727797.78,9245535.00,0.00,2293135.30,2293135.30,1496409.34,1531015.59
CPTY_A,2018-05-11,2.260536,2284467.40,1780674.75,10461972.00,0.00,2389035.06,2389035.06,1511555.17,1545574.23
CPTY_A,2018-05-25,2.298892,2319493.17,1831075.14,9308356.00,0.00,2427507.11,2427507.11,1526837.49,1560288.95
CPTY_A,2018-06-08,2.337248,2217312.57,1838543.92,10149080.00,0.00,2322331.35,2427507.11,1539892.20,1574520.72
CPTY_A,2018-06-22,2.375604,2270177.21,1855996.05,9913990.00,0.00,2379506.42,2427507.11,1553448.49,1588292.91
CPTY_A,2018-07-06,2.413961,2290903.54,1899021.77,10064434.00,0.00,2403055.37,2427507.11,1566948.15,1601627.44
CPTY_A,2018-07-20,2.452317,2271861.19,1865180.27,10869916.00,0.00,2384891.47,2427507.11,1579741.43,1614544.85
CPTY_A,2018-08-03,2.490673,2261545.59,1864287.83,10165750.00,0.00,2375866.47,2427507.11,1592001.69,1627064.41
CPTY_A,2018-08-17,2.529029,2171733.29,1837409.36,9418805.00,0.00,2283247.68,2427507.11,1602485.38,1639204.21
CPTY_A,2018-08-31,2.567385,2246505.85,1884370.60,10075733.00,0.00,2363654.22,2427507.11,1613857.07,1650981.28
CPTY_A,2018-09-14,2.605741,2452672.77,1879425.75,8864790.00,0.00,2582532.84,2582532.84,1628115.85,1664693.59
CPTY_A,2018-09-28,2.644098,2468148.73,1871118.19,9161203.00,0.00,2600802.81,2600802.81,1642225.97,1678273.10
CPTY_A,2018-10-12,2.682454,2551361.02,1921798.42,8599240.00,0.00,2690530.18,2690530.18,1657215.58,1692747.28
CPTY_A,2018-10-26,2.720810,2593282.40,1952083.25,8600913.00,0.00,2736816.11,2736816.11,1672435.07,1707465.86
CPTY_A,2018-11-09,2.759166,2475432.91,1856988.80,8620444.00,0.00,2614428.81,2736816.11,1685530.06,1721775.23
CPTY_A,2018-11-23,2.797522,2454943.65,1848139.91,9659130.00,0.00,2594759.09,2736816.11,1697996.28,1735692.22
CPTY_A,2018-12-07,2.835878,2419891.14,1903578.18,8553461.00,0.00,2559653.61,2736816.11,1709650.48,1749232.74
CPTY_A,2018-12-21,2.874235,2435414.36,1901026.77,8978270.00,0.00,2578030.70,2736816.11,1721238.86,1762411.87
CPTY_A,2019-01-04,2.912591,2569284.70,1979272.94,8661357.00,0.00,2721806.87,2736816.11,1734415.43,1775243.88
CPTY_A,2019-01-18,2.950947,2612616.94,2015124.06,9469428.00,0.00,2769814.40,2769814.40,1747873.46,1788171.23
CPTY_A,2019-02-01,2.989303,2616969.59,2036007.38,9859439.00,0.00,2776536.97,2776536.97,1761072.38,1800853.09
