#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,92293.670836,92430.212617,0.000000,78874.341803,CPTY_A,0.038251
1,2016-03-04,14,93104.062550,93159.264258,0.000000,108023.787677,CPTY_A,0.076503
2,2016-03-18,14,87931.481995,88059.489963,0.000000,97848.146164,CPTY_A,0.114754
3,2016-04-01,14,103381.707226,103442.651384,0.000000,118001.526385,CPTY_A,0.153005
4,2016-04-15,14,79897.976069,80183.838936,0.000000,79310.128099,CPTY_A,0.191257
5,2016-04-29,14,87983.578202,87991.995380,0.000000,107246.907955,CPTY_A,0.229508
6,2016-05-13,14,83026.464315,83082.537437,0.000000,73212.776503,CPTY_A,0.267760
7,2016-05-27,14,94854.553498,94859.108674,0.000000,92469.091565,CPTY_A,0.306011
8,2016-06-10,14,106335.041941,106672.977534,0.000000,158905.212462,CPTY_A,0.344262
9,2016-06-24,14,88702.923047,88814.964420,0.000000,92527.084548,CPTY_A,0.382514
10,2016-07-08,14,102917.125147,103002.089899,0.000000,129101.889173,CPTY_A,0.420765
11,2016-07-22,14,79348.491736,79364.848052,0.000000,67999.791437,CPTY_A,0.459016
12,2016-08-05,14,88240.768563,88429.772884,0.000000,78698.837628,CPTY_A,0.497268
13,2016-08-19,14,94919.783144,95019.923605,0.000000,123464.221630,CPTY_A,0.535519
14,2016-09-02,14,87094.174526,87471.422269,0.000000,97357.480928,CPTY_A,0.573770
15,2016-09-16,14,82512.719193,82728.113453,0.000000,86159.765661,CPTY_A,0.612022
16,2016-09-30,14,87661.076333,87667.805197,0.000000,80628.911327,CPTY_A,0.650273
17,2016-10-14,14,96825.778244,97509.291974,0.000000,102748.424500,CPTY_A,0.688525
18,2016-10-28,17,90424.400323,90851.115500,0.000000,63980.066803,CPTY_A,0.726776
19,2016-11-14,11,83583.972264,83587.408581,0.000000,114016.139950,CPTY_A,0.773224
20,2016-11-25,14,100920.906445,101052.663900,0.000000,137819.839082,CPTY_A,0.803279
21,2016-12-09,14,86940.285549,86942.809924,0.000000,90091.668899,CPTY_A,0.841530
22,2016-12-23,14,103944.550379,103948.420791,0.000000,138573.807970,CPTY_A,0.879781
23,2017-01-06,14,102935.810181,103352.007913,0.000000,156207.600280,CPTY_A,0.918070
24,2017-01-20,14,85507.136219,85540.436657,0.000000,77344.798434,CPTY_A,0.956426
25,2017-02-03,14,105536.438450,106079.460927,0.000000,118291.107592,CPTY_A,0.994783
26,2017-02-17,14,84874.510195,85188.654048,0.000000,79604.638153,CPTY_A,1.033139
27,2017-03-03,14,99450.751607,99505.767337,0.000000,98301.624736,CPTY_A,1.071495
28,2017-03-17,14,96778.221889,96848.265258,0.000000,129464.574002,CPTY_A,1.109851
29,2017-03-31,18,100850.320461,100860.870995,0.000000,91831.372628,CPTY_A,1.148207
30,2017-04-18,10,89511.329468,89513.464320,0.000000,105732.134229,CPTY_A,1.197522
31,2017-04-28,14,88529.293128,88540.095390,0.000000,103263.358883,CPTY_A,1.224920
32,2017-05-12,14,88599.220936,90278.869384,0.000000,87073.833572,CPTY_A,1.263276
33,2017-05-26,14,90106.896698,91005.331417,0.000000,76594.023065,CPTY_A,1.301632
34,2017-06-09,14,95388.316391,95401.405344,0.000000,98026.357615,CPTY_A,1.339988
35,2017-06-23,14,97695.314721,98000.442573,0.000000,118610.348324,CPTY_A,1.378344
36,2017-07-07,14,89088.782564,89092.970281,0.000000,88969.492535,CPTY_A,1.416700
37,2017-07-21,14,94330.742381,94409.215339,0.000000,101306.055094,CPTY_A,1.455057
38,2017-08-04,14,123011.449189,123691.380313,0.000000,146278.655539,CPTY_A,1.493413
39,2017-08-18,14,99170.853423,99172.386676,0.000000,112677.002975,CPTY_A,1.531769
40,2017-09-01,14,111746.672843,111746.875122,0.000000,106319.706009,CPTY_A,1.570125
41,2017-09-15,14,102912.062910,102943.395003,0.000000,94727.280805,CPTY_A,1.608481
42,2017-09-29,14,80409.159697,80422.262478,0.000000,75931.182742,CPTY_A,1.646837
43,2017-10-13,14,96591.120374,96603.256898,0.000000,142114.743492,CPTY_A,1.685194
44,2017-10-27,17,97603.998778,98090.238312,0.000000,78050.737087,CPTY_A,1.723550
45,2017-11-13,11,98146.481416,98616.027754,0.000000,94285.606763,CPTY_A,1.770125
46,2017-11-24,14,99830.068514,100690.522368,0.000000,112044.931715,CPTY_A,1.800262
47,2017-12-08,14,98164.523682,98269.133137,0.000000,137236.892155,CPTY_A,1.838618
48,2017-12-22,14,108119.470036,108197.244536,0.000000,155603.049028,CPTY_A,1.876974
49,2018-01-05,14,106202.565700,107015.287419,0.000000,84783.242483,CPTY_A,1.915330
50,2018-01-19,14,117270.475182,117387.674301,0.000000,145756.388468,CPTY_A,1.953687
51,2018-02-02,14,108097.296202,108206.171858,0.000000,173497.828300,CPTY_A,1.992043
52,2018-02-16,14,95975.778442,96284.301552,0.000000,145916.380049,CPTY_A,2.030399
53,2018-03-02,14,140191.635072,140265.724333,0.000000,209214.908155,CPTY_A,2.068755
54,2018-03-16,18,90754.152787,90885.471672,0.000000,119307.144006,CPTY_A,2.107111
55,2018-04-03,10,95068.367958,95600.511023,0.000000,107233.531993,CPTY_A,2.156426
56,2018-04-13,14,106172.393963,106427.061277,0.000000,131775.417078,CPTY_A,2.183824
57,2018-04-27,14,80771.797166,81329.966870,0.000000,58819.211704,CPTY_A,2.222180
58,2018-05-11,14,87127.673044,87629.109538,0.000000,96459.893122,CPTY_A,2.260536
59,2018-05-25,14,85904.189157,85939.517313,0.000000,102430.985819,CPTY_A,2.298892
60,2018-06-08,14,101462.982206,101735.275092,0.000000,90187.495721,CPTY_A,2.337248
61,2018-06-22,14,93234.723179,93486.986076,0.000000,110835.780475,CPTY_A,2.375604
62,2018-07-06,14,89245.176055,89403.405224,0.000000,89379.457116,CPTY_A,2.413961
63,2018-07-20,14,114109.814051,114234.951788,0.000000,145356.197557,CPTY_A,2.452317
64,2018-08-03,14,98322.617988,98324.075043,0.000000,95644.759733,CPTY_A,2.490673
65,2018-08-17,14,80723.163475,80841.484698,0.000000,87448.850305,CPTY_A,2.529029
66,2018-08-31,14,122155.509564,122173.524297,0.000000,220405.022039,CPTY_A,2.567385
67,2018-09-14,14,82386.245201,82547.471342,0.000000,75871.105312,CPTY_A,2.605741
68,2018-09-28,14,101132.587984,101290.797295,0.000000,114626.458495,CPTY_A,2.644098
69,2018-10-12,14,118574.797426,118908.130084,0.000000,225670.177249,CPTY_A,2.682454
70,2018-10-26,14,101736.654395,101932.342147,0.000000,152113.627160,CPTY_A,2.720810
71,2018-11-09,14,91685.303591,92160.449131,0.000000,109703.382827,CPTY_A,2.759166
72,2018-11-23,14,99190.929799,99394.602792,0.000000,141430.257454,CPTY_A,2.797522
73,2018-12-07,14,91019.376356,91923.930766,0.000000,115286.422479,CPTY_A,2.835878
74,2018-12-21,14,108109.396629,108356.491343,0.000000,113253.227569,CPTY_A,2.874235
75,2019-01-04,14,90874.582934,92178.146358,0.000000,87328.888095,CPTY_A,2.912591
76,2019-01-18,14,91211.917981,91329.295955,0.000000,102093.919119,CPTY_A,2.950947
77,2019-02-01,14,102607.455215,102974.545966,0.000000,149900.317299,CPTY_A,2.989303
78,2019-02-15,14,131775.282334,131952.250257,0.000000,256726.552680,CPTY_A,3.027659
79,2019-03-01,14,94214.191256,94377.711645,0.000000,118221.942867,CPTY_A,3.066015
80,2019-03-15,14,112001.727146,112144.980722,0.000000,143349.912815,CPTY_A,3.104372
81,2019-03-29,14,109763.991383,110711.766862,0.000000,227504.566022,CPTY_A,3.142728
82,2019-04-12,14,127720.167123,127959.849145,0.000000,168345.595917,CPTY_A,3.181084
83,2019-04-26,14,121806.282361,121957.730401,0.000000,215544.739084,CPTY_A,3.219440
84,2019-05-10,14,90638.026168,91498.355837,0.000000,84700.981520,CPTY_A,3.257796
85,2019-05-24,14,129493.194673,130001.444199,0.000000,117988.704695,CPTY_A,3.296152
86,2019-06-07,14,121961.622758,122376.706913,0.000000,96298.475470,CPTY_A,3.334509
87,2019-06-21,14,104186.994653,104389.666246,0.000000,93805.562052,CPTY_A,3.372865
88,2019-07-05,14,137762.653077,138329.442096,0.000000,192584.418291,CPTY_A,3.411221
89,2019-07-19,14,118414.314496,118449.991340,0.000000,131277.858295,CPTY_A,3.449577
90,2019-08-02,14,102800.351532,103079.735118,0.000000,116557.044390,CPTY_A,3.487933
91,2019-08-16,14,131783.824253,132167.798854,0.000000,288298.484304,CPTY_A,3.526289
92,2019-08-30,14,119030.781042,119038.445840,0.000000,134465.380366,CPTY_A,3.564646
93,2019-09-13,14,115267.662451,115288.713672,0.000000,150241.435831,CPTY_A,3.603002
94,2019-09-27,14,102561.982054,102626.546482,0.000000,124635.483309,CPTY_A,3.641358
95,2019-10-11,14,121719.657150,125689.976050,0.000000,185763.054207,CPTY_A,3.679714
96,2019-10-25,14,96428.402342,96650.277942,0.000000,110383.332249,CPTY_A,3.718070
97,2019-11-08,14,115543.250720,115697.671698,0.000000,188224.398461,CPTY_A,3.756426
98,2019-11-22,14,122801.382667,123504.997447,0.000000,109953.941176,CPTY_A,3.794783
