#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
Swap,false,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,1335.27,5.05,0.00
Swap,false,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,1335.27,0.35,0.00
Swap,false,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,1335.27,-5.41,0.00
Swap,false,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,1335.27,-0.22,0.00
Swap,false,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,1335.27,-0.32,0.00
Swap,false,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,1335.27,-0.39,0.01
Swap,false,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,1335.27,-0.84,0.01
Swap,false,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,1335.27,-1.72,0.01
Swap,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,1335.27,-3.76,0.01
Swap,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,1335.27,-6.46,0.02
Swap,false,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,1335.27,-75.45,0.16
Swap,false,DiscountCurve/EUR/14/25Y,0.000100,,0.000000,EUR,1335.27,-0.59,0.00
Swap,false,IndexCurve/EUR-EURIBOR-6M/0/2W,0.000100,,0.000000,EUR,1335.27,11.11,0.00
Swap,false,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,1335.27,-4.84,-0.05
Swap,false,IndexCurve/EUR-EURIBOR-6M/4/9M,0.000100,,0.000000,EUR,1335.27,-0.33,0.00
Swap,false,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,1335.27,-14.97,-0.15
Swap,false,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,1335.27,-39.56,-0.39
Swap,false,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,1335.27,-58.28,-0.84
Swap,false,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,1335.27,-76.37,-1.46
Swap,false,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,1335.27,-139.09,-1.71
Swap,false,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,1335.27,-310.40,-1.81
Swap,false,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,1335.27,-663.17,-2.24
Swap,false,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,,0.000000,EUR,1335.27,-1139.62,-3.43
Swap,false,IndexCurve/EUR-EURIBOR-6M/13/20Y,0.000100,,0.000000,EUR,1335.27,-14319.08,-2.88
Swap,false,IndexCurve/EUR-EURIBOR-6M/14/25Y,0.000100,,0.000000,EUR,1335.27,-56.33,0.00
