#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,0.00,36433436.00,0.00,-36433435.62,0.00,0.00,0.00,0.00
CPTY_A,2016-05-06,0.248634,0.00,36242688.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-08-05,0.497268,0.00,35774000.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-11-07,0.754098,0.00,36274168.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-02-06,1.003002,0.00,34839700.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-05-05,1.244098,0.00,34739364.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-08-07,1.501632,0.00,33336218.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-11-06,1.750947,63115.17,33550740.00,0.00,0.00,65379.01,65379.01,9309.23,9309.23
CPTY_A,2018-02-05,2.000262,31087.90,32091018.00,0.00,0.00,32363.36,65379.01,12182.73,16297.84
CPTY_A,2018-05-08,2.252317,79611.83,32239864.00,0.00,0.00,83298.28,83298.28,20141.21,23795.80
CPTY_A,2018-08-06,2.498892,71036.80,31315360.00,0.00,0.00,74695.01,83298.28,25524.24,29667.14
CPTY_A,2018-11-05,2.748207,0.00,31409672.00,0.00,0.00,0.00,83298.28,23208.70,34532.51
CPTY_A,2019-02-05,3.000262,0.00,30523276.00,0.00,0.00,0.00,83298.28,21258.92,38629.37
CPTY_A,2019-05-07,3.249577,32097.56,30427384.00,0.00,0.00,34262.97,83298.28,22256.62,42056.47
CPTY_A,2019-08-05,3.496152,24857.45,29582026.00,0.00,0.00,26666.09,83298.28,22567.61,44965.16
CPTY_A,2019-11-05,3.748207,46949.65,29623964.00,0.00,0.00,50621.25,83298.28,24454.13,47542.94
CPTY_A,2020-02-05,4.000000,27576.04,28387586.00,0.00,0.00,29883.39,83298.28,24795.89,49793.67
CPTY_A,2020-05-05,4.245902,114541.49,28521886.00,0.00,0.00,124741.42,124741.42,30584.24,54134.27
CPTY_A,2020-08-05,4.497268,91765.17,28151020.00,0.00,0.00,100443.82,124741.42,34488.91,58080.72
CPTY_A,2020-11-05,4.748634,209723.28,28523476.00,0.00,0.00,230722.27,230722.27,44876.40,67219.40
CPTY_A,2021-02-05,5.000262,365224.72,27710348.00,4237527.05,0.00,403831.84,403831.84,62940.11,84158.74
CPTY_A,2021-05-05,5.244098,628472.44,27653290.00,6510920.13,0.00,698316.77,698316.77,92483.32,112715.34
CPTY_A,2021-08-05,5.496152,741806.75,27177864.00,3706252.50,0.00,828427.60,828427.60,126233.89,145538.07
CPTY_A,2021-11-05,5.748207,921960.13,27616206.00,4392947.94,0.00,1034840.56,1034840.56,166075.65,184533.35
CPTY_A,2022-02-07,6.005741,910481.88,26985886.00,2074315.85,0.00,1027254.11,1034840.56,203004.13,220995.67
CPTY_A,2022-05-05,6.244098,1165705.25,26870084.00,4253060.30,0.00,1321519.06,1321519.06,245701.24,263005.98
CPTY_A,2022-08-05,6.496152,1112699.13,26327942.00,4318508.58,0.00,1267826.84,1321519.06,285360.36,304076.96
CPTY_A,2022-11-07,6.753687,1493047.38,26413412.00,9887460.05,0.00,1710019.51,1710019.51,339686.02,357688.91
CPTY_A,2023-02-06,7.003002,1557162.50,25835962.00,9898951.15,0.00,1792400.52,1792400.52,391404.36,408766.33
CPTY_A,2023-05-05,7.244098,1479353.13,25372118.00,10572982.56,0.00,1711098.32,1792400.52,435326.02,454816.03
CPTY_A,2023-08-07,7.501632,1350857.00,24587898.00,10106804.77,0.00,1570571.77,1792400.52,474299.50,500735.88
CPTY_A,2023-11-06,7.750947,1199024.00,24516912.00,3062831.65,0.00,1401038.00,1792400.52,504108.74,542283.25
CPTY_A,2024-02-05,8.000000,1389031.38,24249326.00,7100797.10,0.00,1631201.87,1792400.52,539196.99,581201.44
CPTY_A,2024-05-07,8.251366,1387746.75,24171324.00,10338403.40,0.00,1637959.97,1792400.52,572669.24,618098.90
CPTY_A,2024-08-05,8.497268,1274731.25,23705260.00,9245487.36,0.00,1512033.30,1792400.52,599853.41,652081.90
CPTY_A,2024-11-05,8.748634,1330011.50,23955756.00,7438185.43,0.00,1585606.77,1792400.52,628176.12,684845.59
CPTY_A,2025-02-05,9.000262,1460803.75,23440974.00,12628307.64,0.00,1750368.14,1792400.52,659550.21,715810.46
