#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/4/9M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-7176.33,0.09,#N/A,EUR,-7176.33,0.09,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,-7176.33,1.20,#N/A,EUR,-7176.33,1.20,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,-7176.33,4.61,#N/A,EUR,-7176.33,4.61,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,-7176.33,7.93,#N/A,EUR,-7176.33,7.93,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,-7176.33,18.62,#N/A,EUR,-7176.33,18.62,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,-7176.33,37.30,#N/A,EUR,-7176.33,37.30,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,-7176.33,-138.99,#N/A,EUR,-7176.33,-138.99,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/13/20Y,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,OptionletVolatility/EUR/3/1Y/0.04,0.000100,,0.000000,EUR,-7176.33,-0.22,#N/A,EUR,-7176.33,-0.22,#N/A
CAP_EUR,true,OptionletVolatility/EUR/8/2Y/0.04,0.000100,,0.000000,EUR,-7176.33,-2.26,#N/A,EUR,-7176.33,-2.26,#N/A
CAP_EUR,true,OptionletVolatility/EUR/13/3Y/0.04,0.000100,,0.000000,EUR,-7176.33,-16.95,#N/A,EUR,-7176.33,-16.95,#N/A
CAP_EUR,true,OptionletVolatility/EUR/18/5Y/0.04,0.000100,,0.000000,EUR,-7176.33,-59.14,#N/A,EUR,-7176.33,-59.14,#N/A
CAP_EUR,true,OptionletVolatility/EUR/23/7Y/0.04,0.000100,,0.000000,EUR,-7176.33,-137.54,#N/A,EUR,-7176.33,-137.54,#N/A
CAP_EUR,true,OptionletVolatility/EUR/28/10Y/0.04,0.000100,,0.000000,EUR,-7176.33,-81.14,#N/A,EUR,-7176.33,-81.14,#N/A
CAP_USD,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-12690.05,0.03,#N/A,EUR,-12690.05,0.03,#N/A
CAP_USD,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-12690.05,-0.02,#N/A,EUR,-12690.05,-0.02,#N/A
CAP_USD,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-12690.05,0.03,#N/A,EUR,-12690.05,0.03,#N/A
CAP_USD,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-12690.05,0.08,#N/A,EUR,-12690.05,0.08,#N/A
CAP_USD,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-12690.05,0.21,#N/A,EUR,-12690.05,0.21,#N/A
CAP_USD,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-12690.05,0.35,#N/A,EUR,-12690.05,0.35,#N/A
CAP_USD,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-12690.05,0.50,#N/A,EUR,-12690.05,0.50,#N/A
CAP_USD,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-12690.05,0.99,#N/A,EUR,-12690.05,0.99,#N/A
CAP_USD,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-12690.05,2.34,#N/A,EUR,-12690.05,2.34,#N/A
CAP_USD,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-12690.05,2.84,#N/A,EUR,-12690.05,2.84,#N/A
CAP_USD,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-12690.05,-0.01,#N/A,EUR,-12690.05,-0.01,#N/A
CAP_USD,true,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,-12690.05,0.31,#N/A,EUR,-12690.05,0.31,#N/A
CAP_USD,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,-12690.05,0.04,#N/A,EUR,-12690.05,0.04,#N/A
CAP_USD,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,-12690.05,-0.08,#N/A,EUR,-12690.05,-0.08,#N/A
CAP_USD,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,-12690.05,-0.21,#N/A,EUR,-12690.05,-0.21,#N/A
CAP_USD,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,-12690.05,-0.34,#N/A,EUR,-12690.05,-0.34,#N/A
CAP_USD,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,-12690.05,-0.50,#N/A,EUR,-12690.05,-0.50,#N/A
CAP_USD,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,-12690.05,-0.99,#N/A,EUR,-12690.05,-0.99,#N/A
CAP_USD,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,-12690.05,-2.34,#N/A,EUR,-12690.05,-2.34,#N/A
CAP_USD,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,-12690.05,-2.85,#N/A,EUR,-12690.05,-2.85,#N/A
CAP_USD,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,-12690.05,0.01,#N/A,EUR,-12690.05,0.01,#N/A
CAP_USD,true,DiscountCurve/USD/13/20Y,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-12690.05,-0.08,#N/A,EUR,-12690.05,-0.08,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-12690.05,-0.20,#N/A,EUR,-12690.05,-0.20,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-12690.05,-0.34,#N/A,EUR,-12690.05,-0.34,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-12690.05,-0.50,#N/A,EUR,-12690.05,-0.50,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-12690.05,-0.97,#N/A,EUR,-12690.05,-0.97,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-12690.05,-2.31,#N/A,EUR,-12690.05,-2.31,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-12690.05,-2.80,#N/A,EUR,-12690.05,-2.80,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-12690.05,0.01,#N/A,EUR,-12690.05,0.01,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,EUR,-12690.05,-0.03,#N/A,EUR,-12690.05,-0.03,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/1/1M,0.000100,,0.000000,EUR,-12690.05,0.02,#N/A,EUR,-12690.05,0.02,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-12690.05,0.41,#N/A,EUR,-12690.05,0.41,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-12690.05,5.54,#N/A,EUR,-12690.05,5.54,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-12690.05,13.40,#N/A,EUR,-12690.05,13.40,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-12690.05,13.28,#N/A,EUR,-12690.05,13.28,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-12690.05,18.50,#N/A,EUR,-12690.05,18.50,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-12690.05,36.09,#N/A,EUR,-12690.05,36.09,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-12690.05,-186.81,#N/A,EUR,-12690.05,-186.81,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-12690.05,-0.04,#N/A,EUR,-12690.05,-0.04,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/13/20Y,0.000100,,0.000000,EUR,-12690.05,0.00,#N/A,EUR,-12690.05,0.00,#N/A
CAP_USD,true,OptionletVolatility/USD/3/1Y/0.04,0.000100,,0.000000,EUR,-12690.05,-0.53,#N/A,EUR,-12690.05,-0.53,#N/A
CAP_USD,true,OptionletVolatility/USD/8/2Y/0.04,0.000100,,0.000000,EUR,-12690.05,-6.40,#N/A,EUR,-12690.05,-6.40,#N/A
CAP_USD,true,OptionletVolatility/USD/13/3Y/0.04,0.000100,,0.000000,EUR,-12690.05,-35.83,#N/A,EUR,-12690.05,-35.83,#N/A
CAP_USD,true,OptionletVolatility/USD/18/5Y/0.04,0.000100,,0.000000,EUR,-12690.05,-84.87,#N/A,EUR,-12690.05,-84.87,#N/A
CAP_USD,true,OptionletVolatility/USD/23/7Y/0.04,0.000100,,0.000000,EUR,-12690.05,-150.54,#N/A,EUR,-12690.05,-150.54,#N/A
CAP_USD,true,OptionletVolatility/USD/28/10Y/0.04,0.000100,,0.000000,EUR,-12690.05,-94.25,#N/A,EUR,-12690.05,-94.25,#N/A
CAP_USD,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,-12690.05,-126.90,#N/A,EUR,-12690.05,-126.90,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,403392.12,-0.91,#N/A,EUR,403392.12,-0.91,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,403392.12,0.54,#N/A,EUR,403392.12,0.54,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,403392.12,-6.83,#N/A,EUR,403392.12,-6.83,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,403392.12,-17.52,#N/A,EUR,403392.12,-17.52,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,403392.12,-26.30,#N/A,EUR,403392.12,-26.30,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,403392.12,-116.23,#N/A,EUR,403392.12,-116.23,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,403392.12,-405.61,#N/A,EUR,403392.12,-405.61,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,403392.12,-606.41,#N/A,EUR,403392.12,-606.41,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,403392.12,-798.70,#N/A,EUR,403392.12,-798.70,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,403392.12,-1385.61,#N/A,EUR,403392.12,-1385.61,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,403392.12,-2715.90,#N/A,EUR,403392.12,-2715.90,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,403392.12,14234.06,#N/A,EUR,403392.12,14234.06,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,403392.12,6.16,#N/A,EUR,403392.12,6.16,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,403392.12,-0.02,#N/A,EUR,403392.12,-0.02,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/EUR/14/25Y,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,403392.12,22.36,#N/A,EUR,403392.12,22.36,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,403392.12,-18.35,#N/A,EUR,403392.12,-18.35,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,403392.12,-26.90,#N/A,EUR,403392.12,-26.90,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,403392.12,-24.81,#N/A,EUR,403392.12,-24.81,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,403392.12,75.19,#N/A,EUR,403392.12,75.19,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,403392.12,284.56,#N/A,EUR,403392.12,284.56,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,403392.12,432.82,#N/A,EUR,403392.12,432.82,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,403392.12,597.37,#N/A,EUR,403392.12,597.37,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,403392.12,969.26,#N/A,EUR,403392.12,969.26,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,403392.12,1886.73,#N/A,EUR,403392.12,1886.73,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,403392.12,86313.77,#N/A,EUR,403392.12,86313.77,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,403392.12,-4.15,#N/A,EUR,403392.12,-4.15,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/13/20Y,0.000100,,0.000000,EUR,403392.12,0.02,#N/A,EUR,403392.12,0.02,#N/A
CC_SWAP_EUR_USD,true,DiscountCurve/USD/14/25Y,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/1/1M,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,403392.12,-0.01,#N/A,EUR,403392.12,-0.01,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,403392.12,74.05,#N/A,EUR,403392.12,74.05,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,403392.12,280.67,#N/A,EUR,403392.12,280.67,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,403392.12,427.04,#N/A,EUR,403392.12,427.04,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,403392.12,589.36,#N/A,EUR,403392.12,589.36,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,403392.12,955.58,#N/A,EUR,403392.12,955.58,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,403392.12,1859.09,#N/A,EUR,403392.12,1859.09,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,403392.12,-14616.56,#N/A,EUR,403392.12,-14616.56,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,403392.12,-4.07,#N/A,EUR,403392.12,-4.07,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,,0.000000,EUR,403392.12,0.01,#N/A,EUR,403392.12,0.01,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/1/1M,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,403392.12,6.42,#N/A,EUR,403392.12,6.42,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,403392.12,15.44,#N/A,EUR,403392.12,15.44,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,403392.12,24.89,#N/A,EUR,403392.12,24.89,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,403392.12,34.13,#N/A,EUR,403392.12,34.13,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,403392.12,102.71,#N/A,EUR,403392.12,102.71,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,403392.12,147.61,#N/A,EUR,403392.12,147.61,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,403392.12,167.99,#N/A,EUR,403392.12,167.99,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,403392.12,363.36,#N/A,EUR,403392.12,363.36,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,403392.12,722.98,#N/A,EUR,403392.12,722.98,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,403392.12,534.68,#N/A,EUR,403392.12,534.68,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,403392.12,-1.81,#N/A,EUR,403392.12,-1.81,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/13/20Y,0.000100,,0.000000,EUR,403392.12,0.01,#N/A,EUR,403392.12,0.01,#N/A
CC_SWAP_EUR_USD,true,IndexCurve/USD-LIBOR-3M/14/25Y,0.000100,,0.000000,EUR,403392.12,0.00,#N/A,EUR,403392.12,0.00,#N/A
CC_SWAP_EUR_USD,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,403392.12,-43616.33,#N/A,EUR,403392.12,-43616.33,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-19565680.27,41.37,#N/A,EUR,-19565680.27,41.37,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-19565680.27,-24.46,#N/A,EUR,-19565680.27,-24.46,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-19565680.27,3.26,#N/A,EUR,-19565680.27,3.26,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-19565680.27,50.59,#N/A,EUR,-19565680.27,50.59,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-19565680.27,-12.85,#N/A,EUR,-19565680.27,-12.85,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-19565680.27,165.95,#N/A,EUR,-19565680.27,165.95,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-19565680.27,434.04,#N/A,EUR,-19565680.27,434.04,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-19565680.27,631.18,#N/A,EUR,-19565680.27,631.18,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-19565680.27,821.40,#N/A,EUR,-19565680.27,821.40,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-19565680.27,1483.89,#N/A,EUR,-19565680.27,1483.89,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-19565680.27,3338.11,#N/A,EUR,-19565680.27,3338.11,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-19565680.27,3381.49,#N/A,EUR,-19565680.27,3381.49,#N/A
CC_SWAP_EUR_USD_RESET,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-19565680.27,-12.89,#N/A,EUR,-19565680.27,-12.89,#N/A
