#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-02-19,0.038251,475813.59,546273.06,1688515.02,1201370.26,475791.66,1201477.63,475791.66,1201477.63
CPTY_A,2016-03-04,0.076503,476116.72,378813.97,2176928.89,1129661.91,476057.19,1201477.63,475924.43,1201477.63
CPTY_A,2016-03-18,0.114754,708621.19,409604.94,2122663.77,1227021.85,708467.60,1201477.63,553438.82,1201477.63
CPTY_A,2016-04-01,0.153005,464964.13,480446.22,2384637.43,1527096.90,464821.27,1201477.63,531284.43,1201477.63
CPTY_A,2016-04-15,0.191257,446616.47,435862.94,1507961.51,1508665.96,446436.60,1201477.63,514314.86,1201477.63
CPTY_A,2016-04-29,0.229508,360576.69,602518.88,1605470.00,1520920.17,360390.31,1201477.63,488660.77,1201477.63
CPTY_A,2016-05-13,0.267760,396759.34,386938.41,1474217.38,1278281.90,396509.53,1201477.63,475496.31,1201477.63
CPTY_A,2016-05-27,0.306011,470743.97,524958.19,2198330.82,1288210.32,470396.69,1201477.63,474858.86,1201477.63
CPTY_A,2016-06-10,0.344262,504702.47,486868.75,1974218.88,1231083.78,504275.59,1201477.63,478127.38,1201477.62
CPTY_A,2016-06-24,0.382514,516267.97,470569.66,2150580.91,1247503.65,515758.71,1201477.63,481890.51,1201477.62
CPTY_A,2016-07-08,0.420765,389332.88,375881.59,1549546.95,1292981.23,388894.10,1201477.63,473436.29,1201477.62
CPTY_A,2016-07-22,0.459016,446676.34,596344.25,2072264.55,1306828.17,446131.20,1201477.63,471160.87,1201477.63
CPTY_A,2016-08-05,0.497268,425804.91,421241.53,1873118.96,1158752.90,425253.47,1201477.63,467629.53,1201477.63
CPTY_A,2016-08-19,0.535519,394589.72,392568.91,1574428.74,1159753.35,394027.09,1201477.63,462372.21,1201477.63
CPTY_A,2016-09-02,0.573770,438714.50,479103.91,1792824.12,1161447.89,438017.94,1201477.63,460748.60,1201477.63
CPTY_A,2016-09-16,0.612022,446776.50,528800.63,1885626.23,1120454.43,446000.75,1201477.63,459826.86,1201477.63
CPTY_A,2016-09-30,0.650273,342180.88,384583.16,1471069.53,1038227.35,341547.27,1201477.63,452869.23,1201477.63
CPTY_A,2016-10-14,0.688525,519724.13,545517.31,2431118.03,998104.80,518693.19,1201477.63,456526.12,1201477.63
CPTY_A,2016-10-28,0.726776,336440.78,440541.84,1830407.46,973124.23,335708.57,1201477.63,450167.30,1201477.63
CPTY_A,2016-11-14,0.773224,3843.88,1881.32,14609.06,866618.77,3834.67,1201477.63,423355.80,1201477.63
CPTY_A,2016-11-25,0.803279,409679.97,380583.19,2429895.79,866037.64,408654.41,1201477.63,422805.75,1201477.63
CPTY_A,2016-12-09,0.841530,435978.31,475950.66,1689528.49,896730.93,434826.75,1201477.63,423352.16,1201477.63
CPTY_A,2016-12-23,0.879781,440441.19,427925.81,2082174.09,853124.40,439218.88,1201477.63,424042.01,1201477.63
CPTY_A,2017-01-06,0.918070,423967.19,434415.34,2021707.88,862824.81,422734.31,1201477.63,423987.48,1201477.63
CPTY_A,2017-01-20,0.956426,434048.78,492406.88,1396249.45,852163.68,432733.54,1201477.63,424338.22,1201477.63
CPTY_A,2017-02-03,0.994783,315051.63,437586.13,1168498.63,790529.10,314059.78,1201477.63,420086.18,1201477.63
CPTY_A,2017-02-17,1.033139,402283.47,428533.09,2482430.94,664055.04,400961.50,1201477.63,419376.16,1201477.63
CPTY_A,2017-03-03,1.071495,382943.91,549078.63,1693045.26,632917.53,381625.03,1201477.63,418024.79,1201477.63
CPTY_A,2017-03-17,1.109851,522313.06,326654.53,1524270.08,462914.90,520431.72,1201477.63,421563.95,1201477.63
CPTY_A,2017-03-31,1.148207,529391.69,481056.28,1844882.97,653636.74,527401.32,1201477.63,425099.47,1201477.62
CPTY_A,2017-04-18,1.197522,2179.42,4177.12,15246.67,625356.25,2170.78,1201477.63,407682.88,1201477.62
CPTY_A,2017-04-28,1.224920,311958.56,437002.38,1272098.45,624426.70,310687.21,1201477.63,405513.42,1201477.62
CPTY_A,2017-05-12,1.263276,415071.81,403844.31,2008363.50,498297.81,413316.34,1201477.63,405750.33,1201477.62
CPTY_A,2017-05-26,1.301632,386359.13,368630.25,1681231.42,504749.88,384674.49,1201477.63,405129.28,1201477.62
CPTY_A,2017-06-09,1.339988,546830.38,463966.03,1709017.49,517720.58,544374.46,1201477.63,409115.07,1201477.62
CPTY_A,2017-06-23,1.378344,408140.59,397945.03,1518187.94,598021.47,406254.14,1201477.63,409035.45,1201477.62
CPTY_A,2017-07-07,1.416700,413069.16,427292.69,1802729.06,608345.45,411105.86,1201477.63,409091.51,1201477.62
CPTY_A,2017-07-21,1.455057,401197.81,311984.22,1800828.39,592301.16,399238.43,1201477.63,408831.77,1201477.62
CPTY_A,2017-08-04,1.493413,392073.75,463476.63,2076973.77,679227.81,390107.62,1201477.63,408350.87,1201477.62
CPTY_A,2017-08-18,1.531769,467113.78,538832.69,1752507.70,609218.91,464708.62,1201477.63,409762.09,1201477.62
CPTY_A,2017-09-01,1.570125,496174.94,459059.25,1749549.17,534564.79,493552.24,1201477.63,411808.98,1201477.62
CPTY_A,2017-09-15,1.608481,412623.06,430732.81,1496103.85,567033.09,410385.54,1201477.63,411775.04,1201477.62
CPTY_A,2017-09-29,1.646837,408962.53,347048.25,1699754.23,545745.74,406688.88,1201477.63,411656.58,1201477.62
CPTY_A,2017-10-13,1.685194,449452.28,463125.91,1889246.87,607788.38,446892.05,1201477.63,412458.56,1201477.62
CPTY_A,2017-10-27,1.723550,384611.69,511794.84,1649439.43,592810.64,382368.18,1201477.63,411788.92,1201477.62
CPTY_A,2017-11-13,1.770125,4296.17,1500.39,25048.98,393637.32,4270.37,1201477.63,401066.34,1201477.62
CPTY_A,2017-11-24,1.800262,405159.78,446936.22,2148777.59,392178.75,402674.59,1201477.63,401093.26,1201477.62
CPTY_A,2017-12-08,1.838618,404145.09,393960.97,1675701.72,348538.67,401599.91,1201477.63,401103.83,1201477.62
CPTY_A,2017-12-22,1.876974,294870.03,422766.25,1376326.56,357110.05,292964.71,1201477.63,398894.00,1201477.62
CPTY_A,2018-01-05,1.915330,408381.03,393145.66,1664970.56,225704.07,405675.34,1201477.63,399029.80,1201477.62
CPTY_A,2018-01-19,1.953687,470281.38,388545.22,1671432.13,237131.12,467088.54,1201477.63,400365.98,1201477.62
CPTY_A,2018-02-02,1.992043,366412.66,470614.13,1734525.23,318200.96,363865.01,1201477.63,399663.16,1201477.62
CPTY_A,2018-02-16,2.030399,329349.13,328703.50,1401225.95,212721.32,327012.11,1201477.63,398290.71,1201477.62
CPTY_A,2018-03-02,2.068755,290944.41,397342.09,1395394.75,214832.42,288853.53,1201477.63,396261.67,1201477.62
CPTY_A,2018-03-16,2.107111,572994.56,389131.00,2471576.37,105629.13,568824.76,1201477.63,399402.87,1201477.62
CPTY_A,2018-04-03,2.156426,11168.42,4258.67,75195.38,238291.70,11085.84,1201477.63,390522.49,1201477.62
CPTY_A,2018-04-13,2.183824,375425.06,280884.16,1311570.77,236618.27,372624.96,1201477.63,390297.96,1201477.62
CPTY_A,2018-04-27,2.222180,312325.66,415682.63,1572558.42,327243.33,309967.88,1201477.63,388911.41,1201477.62
CPTY_A,2018-05-11,2.260536,407549.47,420876.47,1576226.28,221557.03,404435.88,1201477.63,389174.83,1201477.62
CPTY_A,2018-05-25,2.298892,386112.69,298715.72,1420346.38,209649.58,383127.87,1201477.63,389073.94,1201477.62
CPTY_A,2018-06-08,2.337248,381201.84,293548.47,1469829.24,294098.96,378220.45,1201477.63,388895.82,1201477.62
CPTY_A,2018-06-22,2.375604,305885.53,289335.91,1781886.48,377702.02,303465.46,1201477.63,387516.48,1201477.62
CPTY_A,2018-07-06,2.413961,493883.66,369629.91,1869068.94,391814.33,489931.48,1201477.63,389143.78,1201477.62
CPTY_A,2018-07-20,2.452317,291810.66,337485.41,1524510.45,511024.39,289449.07,1201477.63,387584.48,1201477.63
CPTY_A,2018-08-03,2.490673,304788.56,416599.91,1266760.46,455100.69,302294.34,1201477.63,386271.02,1201477.63
CPTY_A,2018-08-17,2.529029,337328.53,392905.09,1615342.05,338349.31,334537.45,1201477.63,385486.41,1201477.63
CPTY_A,2018-08-31,2.567385,401164.44,336490.78,1716357.51,283161.54,397808.86,1201477.63,385670.50,1201477.63
CPTY_A,2018-09-14,2.605741,406734.28,451741.28,2497859.35,339470.42,403295.27,1201477.63,385929.94,1201477.63
CPTY_A,2018-09-28,2.644098,419670.47,349520.25,1534075.03,288709.02,416084.06,1201477.63,386367.36,1201477.63
CPTY_A,2018-10-12,2.682454,347541.03,314154.22,1198807.17,349177.90,344539.57,1201477.63,385769.27,1201477.63
