#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,216.18,429.20,202.92,-33.48,218.85,-36.04,229.12,-37.69,-5751.87,-13569.57,0.00,0.00,0.00,0.00,-262581.44,216.18,429.20,Marginal,4379.30,1201477.63
Swap_1,CPTY_A,125142.39,207981.22,98695.38,-19226.88,105758.78,-20863.45,110282.81,-21917.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16965.82,-20217.13,Marginal,969419.82,969419.82
Swap_2,CPTY_A,67249.19,98419.42,46392.89,-10520.78,50310.70,-11210.73,52826.69,-11650.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-65.20,27415.43,Marginal,1557497.13,1598044.34
Swap_3,CPTY_A,71255.97,89908.34,42747.82,-11263.58,45659.04,-11878.02,47501.49,-12264.60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4714.25,23496.39,Marginal,1936602.66,1955929.83
