#Date,Scenario,Numeraire,DiscountCurve/EUR/0,DiscountCurve/EUR/1,DiscountCurve/EUR/2,DiscountCurve/EUR/3,DiscountCurve/EUR/4,DiscountCurve/EUR/5,DiscountCurve/EUR/6,DiscountCurve/EUR/7,DiscountCurve/EUR/8,DiscountCurve/EUR/9,DiscountCurve/EUR/10,DiscountCurve/EUR/11,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,DiscountCurve/USD/6,DiscountCurve/USD/7,DiscountCurve/USD/8,DiscountCurve/USD/9,DiscountCurve/USD/10,DiscountCurve/USD/11,YieldCurve/EUR-IN-USD/0,YieldCurve/EUR-IN-USD/1,YieldCurve/EUR-IN-USD/2,YieldCurve/EUR-IN-USD/3,YieldCurve/EUR-IN-USD/4,YieldCurve/EUR-IN-USD/5,YieldCurve/EUR-IN-USD/6,YieldCurve/EUR-IN-USD/7,YieldCurve/EUR-IN-USD/8,YieldCurve/EUR-IN-USD/9,YieldCurve/EUR-IN-USD/10,YieldCurve/EUR-IN-USD/11,IndexCurve/EUR-EONIA/0,IndexCurve/EUR-EONIA/1,IndexCurve/EUR-EONIA/2,IndexCurve/EUR-EONIA/3,IndexCurve/EUR-EONIA/4,IndexCurve/EUR-EONIA/5,IndexCurve/EUR-EONIA/6,IndexCurve/EUR-EONIA/7,IndexCurve/EUR-EONIA/8,IndexCurve/EUR-EONIA/9,IndexCurve/EUR-EONIA/10,IndexCurve/EUR-EONIA/11,IndexCurve/EUR-ESTER/0,IndexCurve/EUR-ESTER/1,IndexCurve/EUR-ESTER/2,IndexCurve/EUR-ESTER/3,IndexCurve/EUR-ESTER/4,IndexCurve/EUR-ESTER/5,IndexCurve/EUR-ESTER/6,IndexCurve/EUR-ESTER/7,IndexCurve/EUR-ESTER/8,IndexCurve/EUR-ESTER/9,IndexCurve/EUR-ESTER/10,IndexCurve/EUR-ESTER/11,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/USD-FedFunds/0,IndexCurve/USD-FedFunds/1,IndexCurve/USD-FedFunds/2,IndexCurve/USD-FedFunds/3,IndexCurve/USD-FedFunds/4,IndexCurve/USD-FedFunds/5,IndexCurve/USD-FedFunds/6,IndexCurve/USD-FedFunds/7,IndexCurve/USD-FedFunds/8,IndexCurve/USD-FedFunds/9,IndexCurve/USD-FedFunds/10,IndexCurve/USD-FedFunds/11,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-3M/6,IndexCurve/USD-LIBOR-3M/7,IndexCurve/USD-LIBOR-3M/8,IndexCurve/USD-LIBOR-3M/9,IndexCurve/USD-LIBOR-3M/10,IndexCurve/USD-LIBOR-3M/11,IndexCurve/USD-SOFR/0,IndexCurve/USD-SOFR/1,IndexCurve/USD-SOFR/2,IndexCurve/USD-SOFR/3,IndexCurve/USD-SOFR/4,IndexCurve/USD-SOFR/5,IndexCurve/USD-SOFR/6,IndexCurve/USD-SOFR/7,IndexCurve/USD-SOFR/8,IndexCurve/USD-SOFR/9,IndexCurve/USD-SOFR/10,IndexCurve/USD-SOFR/11,FXSpot/EURUSD/0
2023-01-31,1,1.00000000,0.99919727,0.99830685,0.99411606,0.98640924,0.97097161,0.94475238,0.92362247,0.88480062,0.78832897,0.69796796,0.63195826,0.53836973,0.99823252,0.99646093,0.98854833,0.97627049,0.95293772,0.91870957,0.89215163,0.84291044,0.72549775,0.61718935,0.52978020,0.41824510,0.99919727,0.99830685,0.99411606,0.98640924,0.97097161,0.94475238,0.92362247,0.88480062,0.78832897,0.69796796,0.63195826,0.53836973,0.99914389,0.99817626,0.99348990,0.98519054,0.96788391,0.93865026,0.91480783,0.87077374,0.76245120,0.66265076,0.59248669,0.50441041,0.99917692,0.99824225,0.99369869,0.98561167,0.96871839,0.94027174,0.91717821,0.87453608,0.76905588,0.67127884,0.60279447,0.51763133,0.99903819,0.99807730,0.99390137,0.98579967,0.96840561,0.93835471,0.91346230,0.86712226,0.75332072,0.65075861,0.58278057,0.50153945,0.99885841,0.99771811,0.99276488,0.98534089,0.96761427,0.93697279,0.91146699,0.86414211,0.75181573,0.65438397,0.59119113,0.51566010,0.99822496,0.99644595,0.98851823,0.97619151,0.95296458,0.91924377,0.89263756,0.84310831,0.72643535,0.61919322,0.53183606,0.42063936,0.99814084,0.99628513,0.98823973,0.97554326,0.95105983,0.91477422,0.88604359,0.83243178,0.70726889,0.59420120,0.50293792,0.38723836,0.99823252,0.99646093,0.98854833,0.97627049,0.95293772,0.91870957,0.89215163,0.84291044,0.72549775,0.61718935,0.52978020,0.41824510,1.08460000
