12.08.21;GENERIC-USD.SWAP.10Y;0.013636
13.08.21;GENERIC-USD.SWAP.10Y;0.012825
16.08.21;GENERIC-USD.SWAP.10Y;0.01271
17.08.21;GENERIC-USD.SWAP.10Y;0.01278
18.08.21;GENERIC-USD.SWAP.10Y;0.012757
19.08.21;GENERIC-USD.SWAP.10Y;0.012578
20.08.21;GENERIC-USD.SWAP.10Y;0.01268
23.08.21;GENERIC-USD.SWAP.10Y;0.012627
24.08.21;GENERIC-USD.SWAP.10Y;0.01307
25.08.21;GENERIC-USD.SWAP.10Y;0.013575
26.08.21;GENERIC-USD.SWAP.10Y;0.013654
27.08.21;GENERIC-USD.SWAP.10Y;0.013247
30.08.21;GENERIC-USD.SWAP.10Y;0.012991
31.08.21;GENERIC-USD.SWAP.10Y;0.01325
01.09.21;GENERIC-USD.SWAP.10Y;0.013142
02.09.21;GENERIC-USD.SWAP.10Y;0.013016
03.09.21;GENERIC-USD.SWAP.10Y;0.013403
06.09.21;GENERIC-USD.SWAP.10Y;0.013536
07.09.21;GENERIC-USD.SWAP.10Y;0.013915
08.09.21;GENERIC-USD.SWAP.10Y;0.013678
09.09.21;GENERIC-USD.SWAP.10Y;0.013277
10.09.21;GENERIC-USD.SWAP.10Y;0.013703
13.09.21;GENERIC-USD.SWAP.10Y;0.013515
14.09.21;GENERIC-USD.SWAP.10Y;0.013143
15.09.21;GENERIC-USD.SWAP.10Y;0.013348
16.09.21;GENERIC-USD.SWAP.10Y;0.013766
17.09.21;GENERIC-USD.SWAP.10Y;0.014036
20.09.21;GENERIC-USD.SWAP.10Y;0.013439
21.09.21;GENERIC-USD.SWAP.10Y;0.013482
22.09.21;GENERIC-USD.SWAP.10Y;0.013307
23.09.21;GENERIC-USD.SWAP.10Y;0.014593
24.09.21;GENERIC-USD.SWAP.10Y;0.014812
27.09.21;GENERIC-USD.SWAP.10Y;0.01516
28.09.21;GENERIC-USD.SWAP.10Y;0.015629
29.09.21;GENERIC-USD.SWAP.10Y;0.015328
30.09.21;GENERIC-USD.SWAP.10Y;0.015071
01.10.21;GENERIC-USD.SWAP.10Y;0.014799
04.10.21;GENERIC-USD.SWAP.10Y;0.014901
05.10.21;GENERIC-USD.SWAP.10Y;0.015346
06.10.21;GENERIC-USD.SWAP.10Y;0.015337
07.10.21;GENERIC-USD.SWAP.10Y;0.015942
08.10.21;GENERIC-USD.SWAP.10Y;0.016354
11.10.21;GENERIC-USD.SWAP.10Y;0.016613
12.10.21;GENERIC-USD.SWAP.10Y;0.015981
13.10.21;GENERIC-USD.SWAP.10Y;0.015498
14.10.21;GENERIC-USD.SWAP.10Y;0.015253
15.10.21;GENERIC-USD.SWAP.10Y;0.01575
18.10.21;GENERIC-USD.SWAP.10Y;0.016062
19.10.21;GENERIC-USD.SWAP.10Y;0.01646
20.10.21;GENERIC-USD.SWAP.10Y;0.016657
21.10.21;GENERIC-USD.SWAP.10Y;0.017124
22.10.21;GENERIC-USD.SWAP.10Y;0.016497
25.10.21;GENERIC-USD.SWAP.10Y;0.016608
26.10.21;GENERIC-USD.SWAP.10Y;0.016424
27.10.21;GENERIC-USD.SWAP.10Y;0.015688
28.10.21;GENERIC-USD.SWAP.10Y;0.015736
29.10.21;GENERIC-USD.SWAP.10Y;0.015623
01.11.21;GENERIC-USD.SWAP.10Y;0.01573
02.11.21;GENERIC-USD.SWAP.10Y;0.015815
03.11.21;GENERIC-USD.SWAP.10Y;0.016397
04.11.21;GENERIC-USD.SWAP.10Y;0.015623
05.11.21;GENERIC-USD.SWAP.10Y;0.01478
08.11.21;GENERIC-USD.SWAP.10Y;0.015179
09.11.21;GENERIC-USD.SWAP.10Y;0.014711
10.11.21;GENERIC-USD.SWAP.10Y;0.015846
11.11.21;GENERIC-USD.SWAP.10Y;0.015751
12.11.21;GENERIC-USD.SWAP.10Y;0.016186
15.11.21;GENERIC-USD.SWAP.10Y;0.016645
16.11.21;GENERIC-USD.SWAP.10Y;0.016819
17.11.21;GENERIC-USD.SWAP.10Y;0.016379
18.11.21;GENERIC-USD.SWAP.10Y;0.016276
19.11.21;GENERIC-USD.SWAP.10Y;0.015934
22.11.21;GENERIC-USD.SWAP.10Y;0.01684
23.11.21;GENERIC-USD.SWAP.10Y;0.017234
24.11.21;GENERIC-USD.SWAP.10Y;0.016882
25.11.21;GENERIC-USD.SWAP.10Y;0.01692
26.11.21;GENERIC-USD.SWAP.10Y;0.015232
29.11.21;GENERIC-USD.SWAP.10Y;0.01556
30.11.21;GENERIC-USD.SWAP.10Y;0.015244
01.12.21;GENERIC-USD.SWAP.10Y;0.014783
02.12.21;GENERIC-USD.SWAP.10Y;0.015155
03.12.21;GENERIC-USD.SWAP.10Y;0.01438
06.12.21;GENERIC-USD.SWAP.10Y;0.015282
07.12.21;GENERIC-USD.SWAP.10Y;0.015694
08.12.21;GENERIC-USD.SWAP.10Y;0.015974
09.12.21;GENERIC-USD.SWAP.10Y;0.015816
10.12.21;GENERIC-USD.SWAP.10Y;0.015729
13.12.21;GENERIC-USD.SWAP.10Y;0.015045
14.12.21;GENERIC-USD.SWAP.10Y;0.015268
15.12.21;GENERIC-USD.SWAP.10Y;0.015338
16.12.21;GENERIC-USD.SWAP.10Y;0.014738
17.12.21;GENERIC-USD.SWAP.10Y;0.014666
20.12.21;GENERIC-USD.SWAP.10Y;0.014956
21.12.21;GENERIC-USD.SWAP.10Y;0.015422
22.12.21;GENERIC-USD.SWAP.10Y;0.015376
23.12.21;GENERIC-USD.SWAP.10Y;0.015686
24.12.21;GENERIC-USD.SWAP.10Y;0.015693
27.12.21;GENERIC-USD.SWAP.10Y;0.015502
28.12.21;GENERIC-USD.SWAP.10Y;0.015546
29.12.21;GENERIC-USD.SWAP.10Y;0.016228
30.12.21;GENERIC-USD.SWAP.10Y;0.015784
31.12.21;GENERIC-USD.SWAP.10Y;0.01581
03.01.22;GENERIC-USD.SWAP.10Y;0.016842
04.01.22;GENERIC-USD.SWAP.10Y;0.016964
05.01.22;GENERIC-USD.SWAP.10Y;0.017609
06.01.22;GENERIC-USD.SWAP.10Y;0.017867
07.01.22;GENERIC-USD.SWAP.10Y;0.018292
10.01.22;GENERIC-USD.SWAP.10Y;0.018375
11.01.22;GENERIC-USD.SWAP.10Y;0.018054
12.01.22;GENERIC-USD.SWAP.10Y;0.018037
13.01.22;GENERIC-USD.SWAP.10Y;0.017626
14.01.22;GENERIC-USD.SWAP.10Y;0.018492
17.01.22;GENERIC-USD.SWAP.10Y;0.018797
18.01.22;GENERIC-USD.SWAP.10Y;0.019387
19.01.22;GENERIC-USD.SWAP.10Y;0.019132
20.01.22;GENERIC-USD.SWAP.10Y;0.018622
21.01.22;GENERIC-USD.SWAP.10Y;0.018197
24.01.22;GENERIC-USD.SWAP.10Y;0.018301
25.01.22;GENERIC-USD.SWAP.10Y;0.018348
26.01.22;GENERIC-USD.SWAP.10Y;0.019287
27.01.22;GENERIC-USD.SWAP.10Y;0.018641
28.01.22;GENERIC-USD.SWAP.10Y;0.018421
31.01.22;GENERIC-USD.SWAP.10Y;0.01844
01.02.22;GENERIC-USD.SWAP.10Y;0.018515
02.02.22;GENERIC-USD.SWAP.10Y;0.018411
03.02.22;GENERIC-USD.SWAP.10Y;0.018932
04.02.22;GENERIC-USD.SWAP.10Y;0.019802
07.02.22;GENERIC-USD.SWAP.10Y;0.01985
08.02.22;GENERIC-USD.SWAP.10Y;0.020313
09.02.22;GENERIC-USD.SWAP.10Y;0.020161
10.02.22;GENERIC-USD.SWAP.10Y;0.021107
11.02.22;GENERIC-USD.SWAP.10Y;0.020181
14.02.22;GENERIC-USD.SWAP.10Y;0.020732
15.02.22;GENERIC-USD.SWAP.10Y;0.02125
16.02.22;GENERIC-USD.SWAP.10Y;0.02119
17.02.22;GENERIC-USD.SWAP.10Y;0.020395
18.02.22;GENERIC-USD.SWAP.10Y;0.020064
21.02.22;GENERIC-USD.SWAP.10Y;0.019964
22.02.22;GENERIC-USD.SWAP.10Y;0.020263
23.02.22;GENERIC-USD.SWAP.10Y;0.020785
24.02.22;GENERIC-USD.SWAP.10Y;0.020527
25.02.22;GENERIC-USD.SWAP.10Y;0.020481
28.02.22;GENERIC-USD.SWAP.10Y;0.019152
01.03.22;GENERIC-USD.SWAP.10Y;0.018015
02.03.22;GENERIC-USD.SWAP.10Y;0.019657
03.03.22;GENERIC-USD.SWAP.10Y;0.019306
04.03.22;GENERIC-USD.SWAP.10Y;0.018178
07.03.22;GENERIC-USD.SWAP.10Y;0.018559
08.03.22;GENERIC-USD.SWAP.10Y;0.0193
09.03.22;GENERIC-USD.SWAP.10Y;0.020423
10.03.22;GENERIC-USD.SWAP.10Y;0.02076
11.03.22;GENERIC-USD.SWAP.10Y;0.020798
14.03.22;GENERIC-USD.SWAP.10Y;0.022249
15.03.22;GENERIC-USD.SWAP.10Y;0.022434
16.03.22;GENERIC-USD.SWAP.10Y;0.023
17.03.22;GENERIC-USD.SWAP.10Y;0.022769
18.03.22;GENERIC-USD.SWAP.10Y;0.022629
21.03.22;GENERIC-USD.SWAP.10Y;0.023944
22.03.22;GENERIC-USD.SWAP.10Y;0.024739
23.03.22;GENERIC-USD.SWAP.10Y;0.023714
24.03.22;GENERIC-USD.SWAP.10Y;0.024576
25.03.22;GENERIC-USD.SWAP.10Y;0.025554
28.03.22;GENERIC-USD.SWAP.10Y;0.02548
29.03.22;GENERIC-USD.SWAP.10Y;0.024803
30.03.22;GENERIC-USD.SWAP.10Y;0.024238
31.03.22;GENERIC-USD.SWAP.10Y;0.024075
01.04.22;GENERIC-USD.SWAP.10Y;0.024498
04.04.22;GENERIC-USD.SWAP.10Y;0.024439
05.04.22;GENERIC-USD.SWAP.10Y;0.025929
06.04.22;GENERIC-USD.SWAP.10Y;0.026428
07.04.22;GENERIC-USD.SWAP.10Y;0.026971
08.04.22;GENERIC-USD.SWAP.10Y;0.027581
11.04.22;GENERIC-USD.SWAP.10Y;0.028471
12.04.22;GENERIC-USD.SWAP.10Y;0.027729
13.04.22;GENERIC-USD.SWAP.10Y;0.02753
14.04.22;GENERIC-USD.SWAP.10Y;0.028764
15.04.22;GENERIC-USD.SWAP.10Y;0.028765
18.04.22;GENERIC-USD.SWAP.10Y;0.029013
19.04.22;GENERIC-USD.SWAP.10Y;0.030004
20.04.22;GENERIC-USD.SWAP.10Y;0.028835
21.04.22;GENERIC-USD.SWAP.10Y;0.029602
22.04.22;GENERIC-USD.SWAP.10Y;0.029526
25.04.22;GENERIC-USD.SWAP.10Y;0.02871
26.04.22;GENERIC-USD.SWAP.10Y;0.02784
27.04.22;GENERIC-USD.SWAP.10Y;0.029044
28.04.22;GENERIC-USD.SWAP.10Y;0.029174
29.04.22;GENERIC-USD.SWAP.10Y;0.030257
02.05.22;GENERIC-USD.SWAP.10Y;0.03064
03.05.22;GENERIC-USD.SWAP.10Y;0.030515
04.05.22;GENERIC-USD.SWAP.10Y;0.030266
05.05.22;GENERIC-USD.SWAP.10Y;0.031078
06.05.22;GENERIC-USD.SWAP.10Y;0.031944
09.05.22;GENERIC-USD.SWAP.10Y;0.030881
10.05.22;GENERIC-USD.SWAP.10Y;0.030555
11.05.22;GENERIC-USD.SWAP.10Y;0.02996
12.05.22;GENERIC-USD.SWAP.10Y;0.029403
13.05.22;GENERIC-USD.SWAP.10Y;0.02998
16.05.22;GENERIC-USD.SWAP.10Y;0.029554
17.05.22;GENERIC-USD.SWAP.10Y;0.030538
18.05.22;GENERIC-USD.SWAP.10Y;0.029537
19.05.22;GENERIC-USD.SWAP.10Y;0.029068
20.05.22;GENERIC-USD.SWAP.10Y;0.028414
23.05.22;GENERIC-USD.SWAP.10Y;0.029024
24.05.22;GENERIC-USD.SWAP.10Y;0.028082
25.05.22;GENERIC-USD.SWAP.10Y;0.028154
26.05.22;GENERIC-USD.SWAP.10Y;0.028246
27.05.22;GENERIC-USD.SWAP.10Y;0.028182
30.05.22;GENERIC-USD.SWAP.10Y;0.028418
31.05.22;GENERIC-USD.SWAP.10Y;0.02931
01.06.22;GENERIC-USD.SWAP.10Y;0.029791
27.04.21;GENERIC-USD.SWAP.4Y;0.007345
28.04.21;GENERIC-USD.SWAP.4Y;0.007184
29.04.21;GENERIC-USD.SWAP.4Y;0.007271
30.04.21;GENERIC-USD.SWAP.4Y;0.007181
03.05.21;GENERIC-USD.SWAP.4Y;0.007011
04.05.21;GENERIC-USD.SWAP.4Y;0.006976
05.05.21;GENERIC-USD.SWAP.4Y;0.006808
06.05.21;GENERIC-USD.SWAP.4Y;0.006888
07.05.21;GENERIC-USD.SWAP.4Y;0.006526
10.05.21;GENERIC-USD.SWAP.4Y;0.006486
11.05.21;GENERIC-USD.SWAP.4Y;0.006616
12.05.21;GENERIC-USD.SWAP.4Y;0.007147
13.05.21;GENERIC-USD.SWAP.4Y;0.006825
14.05.21;GENERIC-USD.SWAP.4Y;0.006834
17.05.21;GENERIC-USD.SWAP.4Y;0.006907
18.05.21;GENERIC-USD.SWAP.4Y;0.006829
19.05.21;GENERIC-USD.SWAP.4Y;0.007111
20.05.21;GENERIC-USD.SWAP.4Y;0.006866
21.05.21;GENERIC-USD.SWAP.4Y;0.006927
24.05.21;GENERIC-USD.SWAP.4Y;0.00673
25.05.21;GENERIC-USD.SWAP.4Y;0.006416
26.05.21;GENERIC-USD.SWAP.4Y;0.006485
27.05.21;GENERIC-USD.SWAP.4Y;0.006667
28.05.21;GENERIC-USD.SWAP.4Y;0.00665
31.05.21;GENERIC-USD.SWAP.4Y;0.00654
01.06.21;GENERIC-USD.SWAP.4Y;0.006731
02.06.21;GENERIC-USD.SWAP.4Y;0.006586
03.06.21;GENERIC-USD.SWAP.4Y;0.006928
04.06.21;GENERIC-USD.SWAP.4Y;0.006436
07.06.21;GENERIC-USD.SWAP.4Y;0.006523
08.06.21;GENERIC-USD.SWAP.4Y;0.006365
09.06.21;GENERIC-USD.SWAP.4Y;0.006183
10.06.21;GENERIC-USD.SWAP.4Y;0.005933
11.06.21;GENERIC-USD.SWAP.4Y;0.006197
14.06.21;GENERIC-USD.SWAP.4Y;0.00652
15.06.21;GENERIC-USD.SWAP.4Y;0.006532
16.06.21;GENERIC-USD.SWAP.4Y;0.007588
17.06.21;GENERIC-USD.SWAP.4Y;0.007576
18.06.21;GENERIC-USD.SWAP.4Y;0.00758
21.06.21;GENERIC-USD.SWAP.4Y;0.007681
22.06.21;GENERIC-USD.SWAP.4Y;0.007463
23.06.21;GENERIC-USD.SWAP.4Y;0.007802
24.06.21;GENERIC-USD.SWAP.4Y;0.00793
25.06.21;GENERIC-USD.SWAP.4Y;0.008022
28.06.21;GENERIC-USD.SWAP.4Y;0.007913
29.06.21;GENERIC-USD.SWAP.4Y;0.007888
30.06.21;GENERIC-USD.SWAP.4Y;0.007927
01.07.21;GENERIC-USD.SWAP.4Y;0.008086
02.07.21;GENERIC-USD.SWAP.4Y;0.007915
05.07.21;GENERIC-USD.SWAP.4Y;0.007717
06.07.21;GENERIC-USD.SWAP.4Y;0.007206
07.07.21;GENERIC-USD.SWAP.4Y;0.00709
08.07.21;GENERIC-USD.SWAP.4Y;0.006726
09.07.21;GENERIC-USD.SWAP.4Y;0.00717
12.07.21;GENERIC-USD.SWAP.4Y;0.007155
13.07.21;GENERIC-USD.SWAP.4Y;0.007698
14.07.21;GENERIC-USD.SWAP.4Y;0.007275
15.07.21;GENERIC-USD.SWAP.4Y;0.007157
16.07.21;GENERIC-USD.SWAP.4Y;0.007162
19.07.21;GENERIC-USD.SWAP.4Y;0.006374
20.07.21;GENERIC-USD.SWAP.4Y;0.006252
21.07.21;GENERIC-USD.SWAP.4Y;0.006718
22.07.21;GENERIC-USD.SWAP.4Y;0.006619
23.07.21;GENERIC-USD.SWAP.4Y;0.00657
26.07.21;GENERIC-USD.SWAP.4Y;0.006683
27.07.21;GENERIC-USD.SWAP.4Y;0.00648
28.07.21;GENERIC-USD.SWAP.4Y;0.006533
29.07.21;GENERIC-USD.SWAP.4Y;0.00677
30.07.21;GENERIC-USD.SWAP.4Y;0.0064
02.08.21;GENERIC-USD.SWAP.4Y;0.006087
03.08.21;GENERIC-USD.SWAP.4Y;0.005957
04.08.21;GENERIC-USD.SWAP.4Y;0.006303
05.08.21;GENERIC-USD.SWAP.4Y;0.006771
06.08.21;GENERIC-USD.SWAP.4Y;0.007162
09.08.21;GENERIC-USD.SWAP.4Y;0.007355
10.08.21;GENERIC-USD.SWAP.4Y;0.007642
11.08.21;GENERIC-USD.SWAP.4Y;0.007373
12.08.21;GENERIC-USD.SWAP.4Y;0.007532
13.08.21;GENERIC-USD.SWAP.4Y;0.007154
16.08.21;GENERIC-USD.SWAP.4Y;0.007021
17.08.21;GENERIC-USD.SWAP.4Y;0.007123
18.08.21;GENERIC-USD.SWAP.4Y;0.007148
19.08.21;GENERIC-USD.SWAP.4Y;0.007177
20.08.21;GENERIC-USD.SWAP.4Y;0.00725
23.08.21;GENERIC-USD.SWAP.4Y;0.007151
24.08.21;GENERIC-USD.SWAP.4Y;0.007387
25.08.21;GENERIC-USD.SWAP.4Y;0.007634
26.08.21;GENERIC-USD.SWAP.4Y;0.007738
27.08.21;GENERIC-USD.SWAP.4Y;0.007371
30.08.21;GENERIC-USD.SWAP.4Y;0.007098
31.08.21;GENERIC-USD.SWAP.4Y;0.007132
01.09.21;GENERIC-USD.SWAP.4Y;0.007149
02.09.21;GENERIC-USD.SWAP.4Y;0.007064
03.09.21;GENERIC-USD.SWAP.4Y;0.007189
06.09.21;GENERIC-USD.SWAP.4Y;0.007234
07.09.21;GENERIC-USD.SWAP.4Y;0.007498
08.09.21;GENERIC-USD.SWAP.4Y;0.007466
09.09.21;GENERIC-USD.SWAP.4Y;0.007333
10.09.21;GENERIC-USD.SWAP.4Y;0.007604
13.09.21;GENERIC-USD.SWAP.4Y;0.007495
14.09.21;GENERIC-USD.SWAP.4Y;0.007395
15.09.21;GENERIC-USD.SWAP.4Y;0.007493
16.09.21;GENERIC-USD.SWAP.4Y;0.007919
17.09.21;GENERIC-USD.SWAP.4Y;0.008073
20.09.21;GENERIC-USD.SWAP.4Y;0.007768
21.09.21;GENERIC-USD.SWAP.4Y;0.007782
22.09.21;GENERIC-USD.SWAP.4Y;0.008096
23.09.21;GENERIC-USD.SWAP.4Y;0.008878
24.09.21;GENERIC-USD.SWAP.4Y;0.008835
27.09.21;GENERIC-USD.SWAP.4Y;0.009118
28.09.21;GENERIC-USD.SWAP.4Y;0.009187
29.09.21;GENERIC-USD.SWAP.4Y;0.008886
30.09.21;GENERIC-USD.SWAP.4Y;0.008772
01.10.21;GENERIC-USD.SWAP.4Y;0.008478
04.10.21;GENERIC-USD.SWAP.4Y;0.008521
05.10.21;GENERIC-USD.SWAP.4Y;0.00876
06.10.21;GENERIC-USD.SWAP.4Y;0.008883
07.10.21;GENERIC-USD.SWAP.4Y;0.009277
08.10.21;GENERIC-USD.SWAP.4Y;0.009652
11.10.21;GENERIC-USD.SWAP.4Y;0.009739
12.10.21;GENERIC-USD.SWAP.4Y;0.009879
13.10.21;GENERIC-USD.SWAP.4Y;0.00995
14.10.21;GENERIC-USD.SWAP.4Y;0.009854
15.10.21;GENERIC-USD.SWAP.4Y;0.010509
18.10.21;GENERIC-USD.SWAP.4Y;0.010998
19.10.21;GENERIC-USD.SWAP.4Y;0.010821
20.10.21;GENERIC-USD.SWAP.4Y;0.010795
21.10.21;GENERIC-USD.SWAP.4Y;0.011625
22.10.21;GENERIC-USD.SWAP.4Y;0.011347
25.10.21;GENERIC-USD.SWAP.4Y;0.011183
26.10.21;GENERIC-USD.SWAP.4Y;0.011238
27.10.21;GENERIC-USD.SWAP.4Y;0.011134
28.10.21;GENERIC-USD.SWAP.4Y;0.011058
29.10.21;GENERIC-USD.SWAP.4Y;0.011262
01.11.21;GENERIC-USD.SWAP.4Y;0.011389
02.11.21;GENERIC-USD.SWAP.4Y;0.011082
03.11.21;GENERIC-USD.SWAP.4Y;0.011533
04.11.21;GENERIC-USD.SWAP.4Y;0.010862
05.11.21;GENERIC-USD.SWAP.4Y;0.010291
08.11.21;GENERIC-USD.SWAP.4Y;0.010871
09.11.21;GENERIC-USD.SWAP.4Y;0.01062
10.11.21;GENERIC-USD.SWAP.4Y;0.01191
11.11.21;GENERIC-USD.SWAP.4Y;0.011984
12.11.21;GENERIC-USD.SWAP.4Y;0.012131
15.11.21;GENERIC-USD.SWAP.4Y;0.012377
16.11.21;GENERIC-USD.SWAP.4Y;0.012505
17.11.21;GENERIC-USD.SWAP.4Y;0.012166
18.11.21;GENERIC-USD.SWAP.4Y;0.012065
19.11.21;GENERIC-USD.SWAP.4Y;0.01231
22.11.21;GENERIC-USD.SWAP.4Y;0.013266
23.11.21;GENERIC-USD.SWAP.4Y;0.013302
24.11.21;GENERIC-USD.SWAP.4Y;0.013501
25.11.21;GENERIC-USD.SWAP.4Y;0.01359
26.11.21;GENERIC-USD.SWAP.4Y;0.01183
29.11.21;GENERIC-USD.SWAP.4Y;0.011707
30.11.21;GENERIC-USD.SWAP.4Y;0.012037
01.12.21;GENERIC-USD.SWAP.4Y;0.011785
02.12.21;GENERIC-USD.SWAP.4Y;0.012406
03.12.21;GENERIC-USD.SWAP.4Y;0.011867
06.12.21;GENERIC-USD.SWAP.4Y;0.012523
07.12.21;GENERIC-USD.SWAP.4Y;0.013029
08.12.21;GENERIC-USD.SWAP.4Y;0.013063
09.12.21;GENERIC-USD.SWAP.4Y;0.01307
10.12.21;GENERIC-USD.SWAP.4Y;0.012811
13.12.21;GENERIC-USD.SWAP.4Y;0.012301
14.12.21;GENERIC-USD.SWAP.4Y;0.012597
15.12.21;GENERIC-USD.SWAP.4Y;0.012662
16.12.21;GENERIC-USD.SWAP.4Y;0.011905
17.12.21;GENERIC-USD.SWAP.4Y;0.012074
20.12.21;GENERIC-USD.SWAP.4Y;0.012104
21.12.21;GENERIC-USD.SWAP.4Y;0.01261
22.12.21;GENERIC-USD.SWAP.4Y;0.012643
23.12.21;GENERIC-USD.SWAP.4Y;0.012849
24.12.21;GENERIC-USD.SWAP.4Y;0.012809
27.12.21;GENERIC-USD.SWAP.4Y;0.012863
28.12.21;GENERIC-USD.SWAP.4Y;0.012797
29.12.21;GENERIC-USD.SWAP.4Y;0.013094
30.12.21;GENERIC-USD.SWAP.4Y;0.012833
31.12.21;GENERIC-USD.SWAP.4Y;0.012951
03.01.22;GENERIC-USD.SWAP.4Y;0.013561
04.01.22;GENERIC-USD.SWAP.4Y;0.013488
05.01.22;GENERIC-USD.SWAP.4Y;0.014266
06.01.22;GENERIC-USD.SWAP.4Y;0.014684
07.01.22;GENERIC-USD.SWAP.4Y;0.015015
10.01.22;GENERIC-USD.SWAP.4Y;0.015315
11.01.22;GENERIC-USD.SWAP.4Y;0.015044
12.01.22;GENERIC-USD.SWAP.4Y;0.015162
13.01.22;GENERIC-USD.SWAP.4Y;0.014799
14.01.22;GENERIC-USD.SWAP.4Y;0.015653
17.01.22;GENERIC-USD.SWAP.4Y;0.01568
18.01.22;GENERIC-USD.SWAP.4Y;0.01661
19.01.22;GENERIC-USD.SWAP.4Y;0.016487
20.01.22;GENERIC-USD.SWAP.4Y;0.015948
21.01.22;GENERIC-USD.SWAP.4Y;0.015673
24.01.22;GENERIC-USD.SWAP.4Y;0.015378
25.01.22;GENERIC-USD.SWAP.4Y;0.015437
