#Tenor,Date,EUR,GBP,EUR-EONIA,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,EUHICPXT,UKRPI,CPTY
2Y6M,2023-04-05,1.014192727590084,0.997388728755908,1.014192727590084,1.013516407644446,1.012456668629402,0.999573144744010,0.997593527590836,1.001214908819948,106.056719728206261,318.197194140505587,0.980695701699690
2Y7M,2023-05-05,1.014623778288460,0.997200277307160,1.014623778288460,1.013954749694753,1.012849090308580,0.999530538886608,0.997424802831986,1.001266759565413,106.115481552434630,319.157377706551415,0.979467644065387
2Y8M,2023-06-05,1.015069389810896,0.997005581550431,1.015069389810896,1.014407902313376,1.013254752500705,0.999486514741804,0.997250483893857,1.001320341490054,106.177698480427523,320.162658860056524,0.978200266710993
2Y9M,2023-07-05,1.015500813106957,0.996817202495369,1.015500813106957,1.014846629931788,1.013647483512048,0.999443912576923,0.997081817154594,1.001372197695649,106.239358799362051,321.148276946806106,0.976975333937932
2Y10M,2023-08-07,1.015975590519766,0.996610026644745,1.015975590519766,1.015329449474201,1.014079663440906,0.999397052292890,0.996896316689793,1.001429242623584,106.304388959636626,322.180041850805651,0.975629679466806
2Y11M,2023-09-05,1.016393002396594,0.996427998565049,1.016393002396594,1.015753935059464,1.014459610036927,0.999355873857062,0.996733329619937,1.001479375697483,106.370936974162944,323.126968884367898,0.974448664797928
3Y,2023-10-05,1.016824988252525,0.996239728641309,1.016824988252525,1.016193244831998,1.014852808043285,0.999313277260626,0.996564750347892,1.001531240139114,106.436785943879599,324.050681545603993,0.973228429897370
3Y1M,2023-11-06,1.017294072791267,0.996008244703305,1.017294072791267,1.016584418178804,1.015205853278757,0.999169147075874,0.996293182519219,1.001492269608945,106.506328410724748,325.012810409669441,0.971928530169821
3Y2M,2023-12-05,1.017720727059532,0.995794534951752,1.017720727059532,1.016928995292472,1.015517290440305,0.999038547051880,0.996047138096829,1.001456953875785,106.575080322389454,325.951330707671502,0.970751995798850
3Y3M,2024-01-05,1.018177003637774,0.995566137303951,1.018177003637774,1.017297465502548,1.015850311678555,0.998898959006687,0.995784192286638,1.001419203951952,106.647627874775111,326.928861150339173,0.969211657567246
3Y4M,2024-02-05,1.018633484779321,0.995337792041943,1.018633484779321,1.017666069222729,1.016183442125330,0.998759390465068,0.995521315891333,1.001381455451102,106.721706835777084,327.914296405925768,0.967407788309136
3Y5M,2024-03-05,1.019060700798467,0.995124226146902,1.019060700798467,1.018011012968217,1.016495179184179,0.998628843999796,0.995275462089016,1.001346143625593,106.792395507177460,328.843358500994214,0.965723337230991
3Y6M,2024-04-05,1.019517578129564,0.994895982242619,1.019517578129564,1.018379875232490,1.016828521104039,0.998489313199289,0.995012719993052,1.001308397878753,106.869446894559317,329.844244681556631,0.963925960335790
3Y7M,2024-05-06,1.019974660293303,0.994667790688865,1.019974660293303,1.018748871148922,1.017161972337586,0.998349801894358,0.994750047258197,1.001270653554739,106.945479220989526,330.820519887098897,0.962131928667508
3Y8M,2024-06-05,1.020417192985569,0.994447009986341,1.020417192985569,1.019106091271546,1.017484771194683,0.998214809513921,0.994495913861135,1.001234128144233,107.025564356675503,331.837322289597864,0.960398948225750
3Y9M,2024-07-05,1.020859917677883,0.994226278289243,1.020859917677883,1.019463436651944,1.017807672492792,0.998079835386548,0.994241845388709,1.001197604066140,107.104538497434660,332.829103105139893,0.958669089207492
3Y10M,2024-08-05,1.021317601655145,0.993998240340277,1.021317601655145,1.019832825181928,1.018141444822013,0.997940381294832,0.993979376156519,1.001159863918499,107.184651383755551,333.862035234683162,0.956884841478711
3Y11M,2024-09-05,1.021775490826693,0.993770254694601,1.021775490826693,1.020202347554755,1.018475326606065,0.997800946687974,0.993716976213404,1.001122125193473,107.266187486168477,334.853060120424686,0.955103914541217
4Y,2024-10-07,1.022248365944015,0.993534969521848,1.022248365944015,1.020583930444289,1.018820093616284,0.997657034625497,0.993446184414425,1.001083170582355,107.346451310838390,335.817777138316501,0.953269014997741
4Y1M,2024-11-05,1.022614414333002,0.993263297159940,1.022614414333002,1.020819064022931,1.019019753006040,0.997449250993143,0.993123891517724,1.000960874789461,107.430796755921321,336.820535133552539,0.951609182360998
4Y2M,2024-12-05,1.022990906328622,0.992982334957993,1.022990906328622,1.021062362663116,1.019226338377019,0.997234347947384,0.992790595100749,1.000834377621961,107.513785080827276,337.796673190600870,0.949895155363149
4Y3M,2025-01-06,1.023392650572654,0.992682729541319,1.023392650572654,1.021321945127538,1.019446742268385,0.997005169066121,0.992435202211488,1.000699464930227,107.600951925561262,338.811302064616370,0.947811859491200
4Y4M,2025-02-05,1.023769429088502,0.992401931563255,1.023769429088502,1.021565363622743,1.019653414202685,0.996790361698972,0.992102136921445,1.000573000798590,107.689557355597017,339.832017128076245,0.945649659474695
4Y5M,2025-03-05,1.024121214189243,0.992139925113190,1.024121214189243,1.021792606560917,1.019846345809620,0.996589916578741,0.991791376833479,1.000454982028417,107.770827290832443,340.759214775629061,0.943636056588428
4Y6M,2025-04-07,1.024535973246399,0.991831220599964,1.024535973246399,1.022060493491219,1.020073776355103,0.996353729433383,0.991425248836313,1.000315906348823,107.862179790830737,341.791613954672528,0.941268385524976
4Y7M,2025-05-05,1.024888021745134,0.991569364824690,1.024888021745134,1.022287846568960,1.020266787499990,0.996153372115774,0.991114700772687,1.000197917903245,107.951964351189133,342.796605686384112,0.939264111829264
4Y8M,2025-06-05,1.025277930833591,0.991279533713414,1.025277930833591,1.022539617897444,1.020480521009830,0.995931594938760,0.990770993166864,1.000067304071827,108.046169966065804,343.841225593723209,0.937050072297405
4Y9M,2025-07-07,1.025680573227280,0.990980442070709,1.025680573227280,1.022799575921252,1.020701196113509,0.995702715448986,0.990416323241912,0.999932494781774,108.138722120169305,344.858113725719534,0.934770086190320
4Y10M,2025-08-05,1.026045604477451,0.990709468219199,1.026045604477451,1.023035219965163,1.020901224145166,0.995495338845825,0.990095013289984,0.999810339559427,108.223618713084164,345.915099333529781,0.932708640954196
4Y11M,2025-09-05,1.026435953957462,0.990419888451699,1.026435953957462,1.023287175358432,1.021115090561783,0.995273708169104,0.989751659300491,0.999679776341084,108.309551463238378,346.945745016004537,0.930510054021329
5Y,2025-10-06,1.026826451942291,0.990130393327018,1.026826451942291,1.023539192803837,1.021329001780819,0.995052126834811,0.989408424382361,0.999549230172729,108.393700900906964,347.947989095148785,0.928316649612016
5Y1M,2025-11-05,1.027120253835743,0.989771396441506,1.027120253835743,1.023772502067305,1.021532590271395,0.994862758769952,0.989097762636813,0.999353634809723,108.481679240870250,348.988674235517124,0.926198923129684
5Y2M,2025-12-05,1.027408121134090,0.989409809408633,1.027408121134090,1.024005497613834,1.021736099837144,0.994673426743672,0.988787198435128,0.999158077721515,108.567812644293568,350.000684879049572,0.924086027720301
5Y3M,2026-01-05,1.027705668767643,0.989036308248648,1.027705668767643,1.024246315385855,1.021946435648004,0.994477821503092,0.988466384536101,0.998956042265548,108.657845647217044,351.051515119773171,0.921872603482151
5Y4M,2026-02-05,1.028003302573957,0.988662948084957,1.028003302573957,1.024487189791555,1.022156814758844,0.994282254728816,0.988145674725757,0.998754047662301,108.748926372914141,352.107541969176452,0.919621887610003
5Y5M,2026-03-05,1.028272207196777,0.988325840695060,1.028272207196777,1.024704802459831,1.022346871825565,0.994105646827722,0.987856090787025,0.998571636030798,108.832095397094747,353.065862381852298,0.917593706423050
5Y6M,2026-04-07,1.028589220806143,0.987928683119869,1.028589220806143,1.024961333875546,1.022570913022556,0.993897542073478,0.987514904378373,0.998356693663694,108.925176919374977,354.131856478524298,0.915209091782019
5Y7M,2026-05-05,1.028858278693180,0.987591826094513,1.028858278693180,1.025179047257389,1.022761047085586,0.993721002506395,0.987225505291901,0.998174354604604,109.016260159225268,355.168488526201202,0.913190642800879
5Y8M,2026-06-05,1.029156246306818,0.987219011221313,1.029156246306818,1.025420141015829,1.022971593893307,0.993525584562638,0.986905198087203,0.997972518063055,109.111419784297297,356.244894869401264,0.910961123595855
5Y9M,2026-07-06,1.029454300214847,0.986846337085334,1.029454300214847,1.025661291472852,1.023182184044445,0.993330205048351,0.986584994806791,0.997770722334006,109.204518838578466,357.291656463165509,0.908737047674688
5Y10M,2026-08-05,1.029742821667976,0.986485818646217,1.029742821667976,1.025894716880038,1.023386022242012,0.993141164681899,0.986275219582460,0.997575474995765,109.296151158172705,358.378585295450193,0.906589886351702
5Y11M,2026-09-07,1.030060288663905,0.986089400481719,1.030060288663905,1.026151546186843,1.023610291162596,0.992933261831066,0.985934579176180,0.997360747052146,109.388682364677479,359.425657758313491,0.904233868103895
6Y,2026-10-05,1.030329731352183,0.985753170602117,1.030329731352183,1.026369512383245,1.023800618484779,0.992756893542821,0.985645643216561,0.997178589891939,109.479086529177337,360.442652204670310,0.902239624442883
6Y1M,2026-11-05,1.030556428712371,0.985166468190559,1.030556428712371,1.026506112073961,1.023906440836942,0.992282409826089,0.985050539085173,0.996900795213368,109.573392658592084,361.497383993219842,0.900036841720472
6Y2M,2026-12-07,1.030782560158642,0.984545941219741,1.030782560158642,1.026639677773116,1.024008217308019,0.991792858050247,0.984436614923160,0.996614120588973,109.665518481104385,362.521821035690152,0.897768642374805
6Y3M,2027-01-05,1.030987534641123,0.983983926264640,1.030987534641123,1.026760736699489,1.024100460973314,0.991349410378484,0.983880576655761,0.996354392918543,109.761607823135975,363.584275005835025,0.895718024526486
6Y4M,2027-02-05,1.031206690368328,0.983383506422661,1.031206690368328,1.026890160303031,1.024199075459471,0.990875599362034,0.983286538220153,0.996076827845316,109.858606618906251,364.650677633276700,0.893531164034964
6Y5M,2027-03-05,1.031404677517865,0.982841506637279,1.031404677517865,1.027007073063799,1.024288154770213,0.990447835671237,0.982750295659683,0.995826190370659,109.947001964501709,365.617287647252795,0.891560524665385
6Y6M,2027-04-05,1.031623921916609,0.982241783891456,1.031623921916609,1.027136527718139,1.024386787330113,0.989974455558386,0.982156939654820,0.995548772444450,110.045737771592044,366.691250984738076,0.889383814547017
6Y7M,2027-05-05,1.031836138288990,0.981661755472720,1.031836138288990,1.027261821952595,1.024482247237598,0.989516561192911,0.981583065271197,0.995280377067792,110.142160609677475,367.734375505135631,0.887282380988462
6Y8M,2027-06-07,1.032069626720756,0.981024119809644,1.032069626720756,1.027399663263466,1.024587263410348,0.989013122005220,0.980952190730320,0.994985225726393,110.242700878933377,368.816219071485762,0.884976538498890
6Y9M,2027-07-05,1.032267779550277,0.980483420419305,1.032267779550277,1.027516634031800,1.024676376483583,0.988586162350961,0.980417221223458,0.994734862925728,110.340874247498121,369.867000928923574,0.883024765938384
6Y10M,2027-08-05,1.032487207417537,0.979885136560558,1.032487207417537,1.027646152916504,1.024775046426812,0.988113672016547,0.979825273860986,0.994457749022249,110.441309157707238,370.956789576460778,0.880868895540792
6Y11M,2027-09-06,1.032713762527927,0.979267936142993,1.032713762527927,1.027779866954136,1.024876909237429,0.987626176926360,0.979214606299976,0.994171776934509,110.542619649712734,372.048065302752661,0.878649001687709
7Y,2027-10-05,1.032919121036313,0.978708934066886,1.032919121036313,1.027901060328924,1.024969231155346,0.987184592249504,0.978661517574055,0.993912685763416,110.641497796288363,373.107949482754748,0.876642055532291
7Y1M,2027-11-05,1.033052540320327,0.978169323865477,1.033052540320327,1.027896954263201,1.024940250868276,0.986727581998226,0.978085135350520,0.993581785861500,110.744537627016427,374.207117048929035,0.874501768272287
7Y2M,2027-12-06,1.033176746031837,0.977633980897435,1.033176746031837,1.027883630035731,1.024902466826787,0.986270783316670,0.977509092587014,0.993250996124939,110.845093490852491,375.274669335715146,0.872366706439841
7Y3M,2028-01-05,1.033296959326127,0.977116186022850,1.033296959326127,1.027870735786500,1.024865902951568,0.985828921426755,0.976951954870991,0.992930981882589,110.949871304827127,376.381792624519619,0.870410581180338
7Y4M,2028-02-07,1.033429210105109,0.976546928408544,1.033429210105109,1.027856552299169,1.024825684195446,0.985343101987960,0.976339470140057,0.992579085300966,111.055535719694973,377.492983648715722,0.868364830678348
7Y5M,2028-03-06,1.033541436161174,0.976064182032295,1.033541436161174,1.027844517978552,1.024791560427968,0.984931079308967,0.975820087260816,0.992280604185464,111.155187753603258,378.536182288650480,0.866632813427582
7Y6M,2028-04-05,1.033661691888282,0.975547218587287,1.033661691888282,1.027831624219961,1.024755000509387,0.984489817623535,0.975263912204452,0.991960902592426,111.262574706455865,379.655293913455296,0.864780914064353
7Y7M,2028-05-05,1.033781961607515,0.975030528947227,1.033781961607515,1.027818730623115,1.024718441895098,0.984048753628966,0.974708054143708,0.991641304003628,111.367348171488530,380.742224951473190,0.862932972007146
7Y8M,2028-06-05,1.033906255018621,0.974496903812434,1.033906255018621,1.027805407409628,1.024680666030515,0.983593195092400,0.974134000310533,0.991311160304959,111.476495339239179,381.869453960177509,0.861027580268799
7Y9M,2028-07-05,1.034026553193526,0.973980770461965,1.034026553193526,1.027792514141658,1.024644110068144,0.983152532796160,0.973578786250481,0.990991771055780,111.582976671188831,382.964272340351556,0.859187658674651
7Y10M,2028-08-07,1.034158897352593,0.973413339507792,1.034158897352593,1.027778331733699,1.024603900015828,0.982668032289681,0.972968416274795,0.990640561734071,111.688499166508080,384.099684618889910,0.857168285723493
7Y11M,2028-09-05,1.034275213778636,0.972914960972117,1.034275213778636,1.027765868567051,1.024568565211900,0.982242456227035,0.972432346444705,0.990332025993547,111.794800979624085,385.229629071602517,0.855397603735628
8Y,2028-10-05,1.034395554883029,0.972399665483169,1.034395554883029,1.027752975795074,1.024532013248777,0.981802399079035,0.971878102253430,0.990012952210374,111.898417598200211,386.326876182589785,0.853569712784441
8Y1M,2028-11-06,1.034438370648282,0.971766793921560,1.034438370648282,1.027722480730058,1.024482076923547,0.981295474371971,0.971244171857142,0.989605090187482,112.006258756903549,387.464590571956023,0.851624267514914
8Y2M,2028-12-05,1.034462814503901,0.971182803404508,1.034462814503901,1.027692677822714,1.024435406797623,0.980836299939097,0.970670029608069,0.989235610369910,112.111368852649520,388.569385548820037,0.849865037996005
8Y3M,2029-01-05,1.034488944781403,0.970558925767628,1.034488944781403,1.027660820498164,1.024385520393366,0.980345695899275,0.970056666653115,0.988840801732283,112.220757216185305,389.714929046641316,0.847988500797130
8Y4M,2029-02-05,1.034515075718949,0.969935448903192,1.034515075718949,1.027628964161155,1.024335636418402,0.979855337254452,0.969443691280040,0.988446150664662,112.330934915592493,390.864474104545877,0.846116107070101
8Y5M,2029-03-05,1.034538678423424,0.969372652767822,1.034538678423424,1.027600191544257,1.024290582012816,0.979412643492171,0.968890369035534,0.988089827018314,112.431130436120995,391.906225161538089,0.844428466527990
8Y6M,2029-04-05,1.034564810617230,0.968749937952707,1.034564810617230,1.027568337086679,1.024240702661017,0.978922751550386,0.968278130641795,0.987695475668273,112.542816174432886,393.063428892800857,0.842563933504058
8Y7M,2029-05-07,1.034591786477407,0.968107555149672,1.034591786477407,1.027535456101698,1.024189216845611,0.978417313664379,0.967646548411831,0.987288568391143,112.651656465309856,394.187156270659500,0.840643572467157
8Y8M,2029-06-05,1.034616233958253,0.967525763679507,1.034616233958253,1.027505658617878,1.024142560060884,0.977959485999980,0.967074532865471,0.986919953472165,112.764909396796924,395.352337696040422,0.838907026147404
8Y9M,2029-07-05,1.034641525063601,0.966924278356175,1.034641525063601,1.027474834543921,1.024094296658153,0.977486096611572,0.966483148475653,0.986538772520106,112.875270323499691,396.483814824353772,0.837114373753611
8Y10M,2029-08-06,1.034668502924075,0.966283106156913,1.034668502924075,1.027441956550912,1.024042818202182,0.976981400499964,0.965852737065109,0.986132341777434,112.992254970827972,397.657034832648151,0.835206433284215
8Y11M,2029-09-05,1.034693795307133,0.965682393361083,1.034693795307133,1.027411134387949,1.023994559499853,0.976508484561943,0.965262099826559,0.985751465026921,113.110088121084331,398.756266729406093,0.833421688651888
9Y,2029-10-05,1.034719088308461,0.965082054012602,1.034719088308461,1.027380313149618,1.023946303071748,0.976035797542798,0.964671823773865,0.985370735383538,113.224930312058490,399.822147378808268,0.831640757823281
9Y1M,2029-11-05,1.034655081784482,0.964472948399314,1.034655081784482,1.027194559747561,1.023755435983066,0.975485492427166,0.964004055563589,0.984922654007326,113.344440004281623,400.925736999623609,0.829804460589739
9Y2M,2029-12-05,1.034580221407204,0.963884982015571,1.034580221407204,1.026998876508681,1.023556143238400,0.974953234510682,0.963358268385066,0.984489220874517,113.460909127759180,401.995837696967044,0.828031259381152
9Y3M,2030-01-07,1.034497881248092,0.963238632981786,1.034497881248092,1.026783668001922,1.023336966028337,0.974368086229172,0.962648402146017,0.984012664730053,113.582104641346461,403.103791007768507,0.826085114192699
9Y4M,2030-02-05,1.034425527124267,0.962670987095511,1.034425527124267,1.026594582604029,1.023144394497740,0.973854154940267,0.962025012126746,0.983594063406436,113.704160486202611,404.213964194354560,0.824378641780563
9Y5M,2030-03-05,1.034355672772030,0.962123232622865,1.034355672772030,1.026412050432636,1.022958497750091,0.973358202635124,0.961423501370907,0.983190065581189,113.815145988104092,405.218610554700149,0.822734358204947
9Y6M,2030-04-05,1.034278339527339,0.961517153711509,1.034278339527339,1.026209999099754,1.022752722891520,0.972809407191760,0.960757981724737,0.982742975829236,113.938846030299231,406.333012835780721,0.820917726670598
9Y7M,2030-05-06,1.034201012064441,0.960911456592873,1.034201012064441,1.026007987541095,1.022546989425922,0.972260921168337,0.960092922766701,0.982296089384104,114.059381703778740,407.413584412752300,0.819105106333908
9Y8M,2030-06-05,1.034126184540460,0.960325661381958,1.034126184540460,1.025812530347310,1.022347931927510,0.971730422687123,0.959449755659535,0.981863812118844,114.184791161547722,408.532364835074532,0.817354768473012
9Y9M,2030-07-05,1.034051362430473,0.959740223286182,1.034051362430473,1.025617110388630,1.022148913179286,0.971200213663843,0.958807019410589,0.981431725085059,114.306985825630278,409.617176094183606,0.815608170892335
9Y10M,2030-08-05,1.033974051937439,0.959135645525256,1.033974051937439,1.025415215541339,1.021943301173999,0.970652634930330,0.958143310953916,0.980985434909957,114.427878492080282,410.740340366124315,0.813807274274685
9Y11M,2030-09-05,1.033896747224497,0.958531448611417,1.033896747224497,1.025213360437465,1.021737730528926,0.970105364930758,0.957480061931630,0.980539347678081,114.549530395809185,411.853715915100281,0.812010354111346
10Y,2030-10-07,1.033816954873461,0.957908160693527,1.033816954873461,1.025005035557498,1.021525571946933,0.969540764708998,0.956795899346547,0.980079083306309,114.667982934549045,412.933044981785542,0.810159630405300
10Y1M,2030-11-05,1.033662336353578,0.957285489330198,1.033662336353578,1.024784013158522,1.021308779536599,0.969009873251337,0.956157678814720,0.979642975248388,114.791135019914719,414.050282432988524,0.808486055812368
10Y2M,2030-12-05,1.033499370006812,0.956641772470264,1.033499370006812,1.024555419450033,1.021084559941485,0.968460981099058,0.955497898666143,0.979192033189293,114.911043356566566,415.133348031124910,0.806758409698881
10Y3M,2031-01-06,1.033325567556378,0.955955618254701,1.033325567556378,1.024311642364460,1.020845446630531,0.967875838833023,0.954794634975271,0.978711257116964,115.035703937750640,416.254445713688597,0.804925434935002
10Y4M,2031-02-05,1.033162654304301,0.955312795653003,1.033162654304301,1.024083154025484,1.020621328756189,0.967327589050455,0.954135795371634,0.978260743939515,115.161134354170002,417.377504472734756,0.803215573629332
10Y5M,2031-03-05,1.033010625109146,0.954713217891374,1.033010625109146,1.023869944226959,1.020412196465870,0.966816169445743,0.953521288583634,0.977840452075874,115.275089855642321,418.393565313902855,0.801622980256271
10Y6M,2031-04-07,1.032831476563082,0.954007055761064,1.032831476563082,1.023618718236552,1.020165774137296,0.966213772020094,0.952797556511445,0.977345339904675,115.401991509657805,419.520355103426880,0.799750048652954
10Y7M,2031-05-05,1.032679496100510,0.953408297513844,1.032679496100510,1.023405605131601,1.019956735193235,0.965702941282971,0.952183911610053,0.976925441327660,115.525538622536914,420.612662675204263,0.798164326625884
10Y8M,2031-06-05,1.032511258103185,0.952745824935500,1.032511258103185,1.023169710234000,1.019725349182408,0.965137693702707,0.951504980030417,0.976460764044528,115.653969844022811,421.743308019894641,0.796412373028146
10Y9M,2031-07-07,1.032337621822441,0.952062465100135,1.032337621822441,1.022926262856462,1.019486554165743,0.964554559360538,0.950804655199694,0.975981329005222,115.779001385325543,422.839345769150668,0.794607938276978
10Y10M,2031-08-05,1.032180289165412,0.951443593628480,1.032180289165412,1.022705688704386,1.019270194484252,0.964026398199448,0.950170431063576,0.975547044334516,115.908970887354215,423.973844560191992,0.792976200895981
10Y11M,2031-09-05,1.032012132495910,0.950782486218083,1.032012132495910,1.022469955137456,1.019038964221126,0.963462131937435,0.949492935147273,0.975083022689719,116.039725515054158,425.110300811091065,0.791235635123074
11Y,2031-10-06,1.031844003221491,0.950121838175968,1.031844003221491,1.022234275907092,1.018807786414586,0.962898195953114,0.948815922302956,0.974619221758099,116.167011958134793,426.211960385804787,0.789498889854751
11Y1M,2031-11-05,1.031625297671309,0.949482938440160,1.031625297671309,1.022006250956397,1.018584115891092,0.962355137501745,0.948161208207091,0.974170592196311,116.299318228907438,427.352266661467183,0.787821798357771
11Y2M,2031-12-05,1.031402637593108,0.948844468325962,1.031402637593108,1.021778276870147,1.018360494472546,0.961812385326245,0.947506945885419,0.973722169144389,116.428110606429584,428.457650906729214,0.786148269419176
11Y3M,2032-01-05,1.031172605999434,0.948185166909120,1.031172605999434,1.021542757071560,1.018129470582738,0.961251862987895,0.946831349102443,0.973259015506514,116.561977528542101,429.601804777778739,0.784422690809585
11Y4M,2032-02-05,1.030942625709229,0.947526323605671,1.030942625709229,1.021307291560264,1.017898499102700,0.960691667309188,0.946156234037321,0.972796082168946,116.696641059025382,430.747913011919934,0.782700899808075
11Y5M,2032-03-05,1.030727529292355,0.946910400773066,1.030727529292355,1.021087066507858,1.017682476444866,0.960167908845788,0.945525110581116,0.972363214844897,116.823339896892207,431.821847477822587,0.781093613680118
