#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,237861.16,115092.25,52553.56,-35018.11,60687.52,-39764.31,66244.80,-43008.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237861.16,115092.25,None,2452169.65,2515649.67
Swap,CPTY_A,65344.54,68816.04,31198.35,-9473.24,36480.80,-10927.56,40131.01,-11929.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,426920.74,428401.51
SwaptionCash,CPTY_A,52722.76,0.00,0.00,-8161.50,0.00,-8804.25,0.00,-9219.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1027728.52,1054075.63
SwaptionCashPremium,CPTY_A,15198.37,34927.95,16374.26,-2319.14,18039.83,-2539.11,19124.19,-2682.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,122223.49,122223.49
SwaptionPhysical,CPTY_A,79390.62,1842.10,781.49,-11747.95,1023.39,-13270.20,1201.44,-14309.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1033086.22,1058682.50
SwaptionPhysicalPremium,CPTY_A,41784.01,36635.85,17092.20,-5892.89,18994.50,-6991.32,20253.58,-7758.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,125834.93,125834.93
