#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
FXNDF,true,DiscountCurve/GBP/0/3M,0.000100,,0.000000,USD,227458.84,4.24,#N/A
FXNDF,true,DiscountCurve/GBP/1/6M,0.000100,,0.000000,USD,227458.84,-0.17,#N/A
FXNDF,true,DiscountCurve/GBP/2/1Y,0.000100,,0.000000,USD,227458.84,-0.32,#N/A
FXNDF,true,DiscountCurve/GBP/3/2Y,0.000100,,0.000000,USD,227458.84,1.24,#N/A
FXNDF,true,DiscountCurve/GBP/4/3Y,0.000100,,0.000000,USD,227458.84,2.21,#N/A
FXNDF,true,DiscountCurve/GBP/5/5Y,0.000100,,0.000000,USD,227458.84,-683.52,#N/A
FXNDF,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,USD,227458.84,1.19,#N/A
FXNDF,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,USD,227458.84,-0.03,#N/A
FXNDF,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,USD,227458.84,-1.45,#N/A
FXNDF,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,USD,227458.84,-0.10,#N/A
FXNDF,true,DiscountCurve/USD/4/1Y,0.000100,,0.000000,USD,227458.84,-0.33,#N/A
FXNDF,true,DiscountCurve/USD/5/2Y,0.000100,,0.000000,USD,227458.84,-1.31,#N/A
FXNDF,true,DiscountCurve/USD/6/3Y,0.000100,,0.000000,USD,227458.84,-3.37,#N/A
FXNDF,true,DiscountCurve/USD/7/5Y,0.000100,,0.000000,USD,227458.84,-100.55,#N/A
FXNDF,true,FXSpot/GBPUSD/0/spot,0.013946,,0.000000,USD,227458.84,13722.95,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/0/3M,0.000100,,0.000000,USD,227458.84,4.24,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/1/6M,0.000100,,0.000000,USD,227458.84,-0.17,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/2/1Y,0.000100,,0.000000,USD,227458.84,-0.32,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/3/2Y,0.000100,,0.000000,USD,227458.84,1.24,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/4/3Y,0.000100,,0.000000,USD,227458.84,2.21,#N/A
FXNDF_SWAP,true,DiscountCurve/GBP/5/5Y,0.000100,,0.000000,USD,227458.84,-683.52,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,USD,227458.84,1.19,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,USD,227458.84,-0.03,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,USD,227458.84,-1.45,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,USD,227458.84,-0.10,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/4/1Y,0.000100,,0.000000,USD,227458.84,-0.33,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/5/2Y,0.000100,,0.000000,USD,227458.84,-1.31,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/6/3Y,0.000100,,0.000000,USD,227458.84,-3.37,#N/A
FXNDF_SWAP,true,DiscountCurve/USD/7/5Y,0.000100,,0.000000,USD,227458.84,-100.55,#N/A
FXNDF_SWAP,true,FXSpot/GBPUSD/0/spot,0.013946,,0.000000,USD,227458.84,13722.95,#N/A
