#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,1394224.116472,1369647.654118,0.000000,1285912.181630,CPTY_A,0.038251
1,2016-03-04,14,1443169.279919,1397979.193400,0.000000,1294553.619503,CPTY_A,0.076503
2,2016-03-18,14,1453491.349346,1421748.636401,0.000000,1348085.320378,CPTY_A,0.114754
3,2016-04-01,14,1232909.870235,1218761.076606,0.000000,1068495.003245,CPTY_A,0.153005
4,2016-04-15,14,1411357.722582,1401888.286955,153898.029375,1385346.245967,CPTY_A,0.191257
5,2016-04-29,14,1280140.719013,1230684.334128,0.000000,1664258.332538,CPTY_A,0.229508
6,2016-05-13,14,1381391.672177,1369905.556905,0.000000,1124747.385976,CPTY_A,0.267760
7,2016-05-27,14,1260167.475070,1256747.094209,0.000000,1291842.568160,CPTY_A,0.306011
8,2016-06-10,14,1521613.012595,1481291.611611,0.000000,1269226.954387,CPTY_A,0.344262
9,2016-06-24,14,1528943.084055,1483779.786657,0.000000,1377897.987884,CPTY_A,0.382514
10,2016-07-08,14,1326559.102689,1303274.965795,135779.656563,1084394.081012,CPTY_A,0.420765
11,2016-07-22,14,1047785.550391,988948.989614,0.000000,1000442.243984,CPTY_A,0.459016
12,2016-08-05,14,1263013.710095,1223526.056970,0.000000,1538964.395706,CPTY_A,0.497268
13,2016-08-19,14,1472844.017093,1391343.937053,0.000000,1369148.765723,CPTY_A,0.535519
14,2016-09-02,14,1370330.748126,1347165.999844,0.000000,916941.667802,CPTY_A,0.573770
15,2016-09-16,14,1241866.722995,1204074.497871,0.000000,948898.993535,CPTY_A,0.612022
16,2016-09-30,14,1404266.902787,1346317.219262,0.000000,1747807.135294,CPTY_A,0.650273
17,2016-10-14,14,1320008.775799,1302617.165746,130277.999351,1445389.772410,CPTY_A,0.688525
18,2016-10-28,17,1209990.489456,1198117.284293,0.000000,1371540.115026,CPTY_A,0.726776
19,2016-11-14,11,1151569.040292,1133895.082543,0.000000,911837.104906,CPTY_A,0.773224
20,2016-11-25,14,1452407.067558,1368712.856253,0.000000,1239390.221675,CPTY_A,0.803279
21,2016-12-09,14,1119297.718199,1067011.453466,0.000000,1084373.941536,CPTY_A,0.841530
22,2016-12-23,14,1320385.669555,1270761.171617,0.000000,1203140.365630,CPTY_A,0.879781
23,2017-01-06,14,1297664.413227,1191719.828927,0.000000,1005229.468219,CPTY_A,0.918070
24,2017-01-20,14,1321508.453539,1294512.707547,118257.314707,1775380.890426,CPTY_A,0.956426
25,2017-02-03,14,1297102.874816,1240708.035274,0.000000,2101555.041914,CPTY_A,0.994783
26,2017-02-17,14,1201807.653495,1149097.304148,0.000000,1225242.057959,CPTY_A,1.033139
27,2017-03-03,14,1106699.206037,1038817.108313,0.000000,1478317.382727,CPTY_A,1.071495
28,2017-03-17,14,1177968.395587,1156461.699880,0.000000,1087525.117618,CPTY_A,1.109851
29,2017-03-31,18,961039.919122,946598.603597,0.000000,1017156.868358,CPTY_A,1.148207
30,2017-04-18,10,989121.055191,945158.293238,113798.610254,1211257.115701,CPTY_A,1.197522
31,2017-04-28,14,1302803.654780,1262787.840049,0.000000,1359245.638568,CPTY_A,1.224920
32,2017-05-12,14,1146696.593814,1099289.776705,0.000000,1523888.199595,CPTY_A,1.263276
33,2017-05-26,14,1274557.928003,1191162.437248,0.000000,1247717.841077,CPTY_A,1.301632
34,2017-06-09,14,1103513.846470,1041191.885981,0.000000,1119723.635706,CPTY_A,1.339988
35,2017-06-23,14,1156693.032968,1096895.425204,0.000000,1086684.060246,CPTY_A,1.378344
36,2017-07-07,14,1190427.594945,1151773.716810,0.000000,1086520.745959,CPTY_A,1.416700
37,2017-07-21,14,986543.485166,960403.254679,113657.498877,1089149.302926,CPTY_A,1.455057
38,2017-08-04,14,1260962.203372,1192466.914025,0.000000,1434713.992206,CPTY_A,1.493413
39,2017-08-18,14,1186824.133537,1142930.343425,0.000000,1369666.655351,CPTY_A,1.531769
40,2017-09-01,14,1076952.801389,1017522.605020,0.000000,1340010.006128,CPTY_A,1.570125
41,2017-09-15,14,1220233.971467,1152514.068191,0.000000,1352725.708528,CPTY_A,1.608481
42,2017-09-29,14,1174367.479184,1106459.891551,0.000000,1430830.572682,CPTY_A,1.646837
43,2017-10-13,14,1025384.736031,946684.550415,112861.653223,1353005.368113,CPTY_A,1.685194
44,2017-10-27,17,1107886.622009,1063146.282111,0.000000,948420.480220,CPTY_A,1.723550
45,2017-11-13,11,1049825.092166,1041664.190110,0.000000,847744.698163,CPTY_A,1.770125
46,2017-11-24,14,1016424.352813,995022.369432,0.000000,840399.291953,CPTY_A,1.800262
47,2017-12-08,14,907286.327071,858033.952740,0.000000,677595.484949,CPTY_A,1.838618
48,2017-12-22,14,1166274.569523,1123469.667430,0.000000,1284755.654401,CPTY_A,1.876974
49,2018-01-05,14,1090436.553942,1020738.789346,0.000000,856955.604115,CPTY_A,1.915330
50,2018-01-19,14,1015847.189863,979330.752796,111180.604268,901609.427513,CPTY_A,1.953687
51,2018-02-02,14,1015512.309573,953633.280460,0.000000,1113288.111933,CPTY_A,1.992043
52,2018-02-16,14,893842.828864,822129.256226,0.000000,1447907.467429,CPTY_A,2.030399
53,2018-03-02,14,844564.445646,819706.616494,0.000000,777666.139448,CPTY_A,2.068755
54,2018-03-16,18,848796.359452,740474.218592,0.000000,731279.614625,CPTY_A,2.107111
55,2018-04-03,10,956892.459536,936884.504544,0.000000,717295.123126,CPTY_A,2.156426
56,2018-04-13,14,1013306.973632,971914.782486,95882.274712,1237434.997154,CPTY_A,2.183824
57,2018-04-27,14,889863.135509,836896.294143,0.000000,891136.512955,CPTY_A,2.222180
58,2018-05-11,14,957428.979280,870420.279050,0.000000,934270.357760,CPTY_A,2.260536
