#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/6/10Y,0.000100,,0.000000,EUR,-3125432.29,88.54,-0.01
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/7/15Y,0.000100,,0.000000,EUR,-3125432.29,1326.03,-2.23
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/8/20Y,0.000100,,0.000000,EUR,-3125432.29,4303.97,-9.33
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/6/10Y,0.000100,,0.000000,EUR,-3125432.29,-3377.85,0.17
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/7/15Y,0.000100,,0.000000,EUR,-3125432.29,-12556.15,-40.90
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/8/20Y,0.000100,,0.000000,EUR,-3125432.29,23430.24,-65.42
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-6M/6/10Y,0.000100,,0.000000,EUR,-3125432.29,-54.88,0.02
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-6M/7/15Y,0.000100,,0.000000,EUR,-3125432.29,127.85,0.06
BERMUDAN_SWAPTION,false,IndexCurve/EUR-EURIBOR-6M/8/20Y,0.000100,,0.000000,EUR,-3125432.29,-60.60,0.06
BERMUDAN_SWAPTION,false,SwaptionVolatility/EUR/10/10Y/5Y/ATM,0.000000,,0.000000,EUR,-3125432.29,-1529.61,-17.95
BERMUDAN_SWAPTION,false,SwaptionVolatility/EUR/11/10Y/10Y/ATM,0.000000,,0.000000,EUR,-3125432.29,-3436.27,-15.47
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/6/10Y,0.000100,DiscountCurve/EUR/7/15Y,0.000100,EUR,-3125432.29,0.00,-0.10
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/6/10Y,0.000100,DiscountCurve/EUR/8/20Y,0.000100,EUR,-3125432.29,0.00,0.00
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/6/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/10Y,0.000100,EUR,-3125432.29,0.00,0.71
BERMUDAN_SWAPTION,false,DiscountCurve/EUR/6/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/15Y,0.000100,EUR,-3125432.29,0.00,-0.95
