#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,4783.65,0.00,4783.65,4783.65,4783.65,4783.65,4783.65,4783.65
CPTY_A,2016-05-05,0.245902,1308429.30,1298995.27,5578415.00,0.00,1314954.81,1314954.81,1314954.81,1314954.81
CPTY_A,2016-08-05,0.497268,1799803.72,1806829.30,7680841.00,0.00,1818001.73,1818001.73,1569242.26,1569242.26
CPTY_A,2016-11-07,0.754098,2615271.27,1814466.16,10139108.00,0.00,2655124.70,2655124.70,1939071.79,1939071.79
CPTY_A,2017-02-06,1.003002,2871090.81,2080008.13,11364034.00,0.00,2929149.11,2929149.11,2184767.85,2184767.85
CPTY_A,2017-05-05,1.244098,2694828.91,2713167.15,11609550.00,0.00,2762371.09,2929149.11,2296702.61,2329022.82
CPTY_A,2017-08-07,1.501632,2914204.21,2949493.22,12696982.00,0.00,3002391.19,3002391.19,2417730.26,2444507.46
CPTY_A,2017-11-06,1.750947,3439481.94,2694208.38,14105496.00,0.00,3560956.77,3560956.77,2580512.81,2603477.24
CPTY_A,2018-02-05,2.000262,3671038.94,2931979.22,15094095.00,0.00,3819346.24,3819346.24,2734922.50,2755024.62
CPTY_A,2018-05-07,2.249577,3360503.10,3413697.91,14509042.00,0.00,3513561.95,3819346.24,2821217.19,2872980.75
CPTY_A,2018-08-06,2.498892,3561804.23,3638577.44,16387344.00,0.00,3742462.09,3819346.24,2913130.01,2967399.86
CPTY_A,2018-11-05,2.748207,3987707.18,3286419.75,17493790.00,0.00,4210703.65,4210703.65,3030844.81,3080191.35
CPTY_A,2019-02-05,3.000262,4113097.43,3434867.72,18013624.00,0.00,4364836.95,4364836.95,3142914.73,3188115.62
CPTY_A,2019-05-06,3.246837,3747120.12,3846934.26,16789180.00,0.00,3995922.63,4364836.95,3207694.91,3277479.65
CPTY_A,2019-08-05,3.496152,3904667.49,4008294.04,18147144.00,0.00,4184537.80,4364836.95,3277354.82,3355020.48
CPTY_A,2019-11-05,3.748207,4251050.72,3588598.80,18348256.00,0.00,4578542.70,4578542.70,3364855.49,3437298.38
CPTY_A,2020-02-05,4.000000,4385781.68,3730909.96,18345002.00,0.00,4747287.52,4747287.52,3451877.10,3519759.84
CPTY_A,2020-05-05,4.245902,3973864.48,4065873.34,17662808.00,0.00,4322415.25,4747287.52,3502294.36,3590852.18
CPTY_A,2020-08-05,4.497268,4136986.77,4223467.44,18572442.00,0.00,4522297.64,4747287.52,3559305.48,3655488.90
CPTY_A,2020-11-05,4.748634,4465997.18,3799623.77,20492928.00,0.00,4906310.52,4906310.52,3630608.40,3721700.40
CPTY_A,2021-02-05,5.000262,4581631.57,3919739.76,20968412.00,0.00,5058460.05,5058460.05,3702462.16,3788970.14
CPTY_A,2021-05-05,5.244098,4153795.11,4240659.96,20351856.00,0.00,4608290.59,5058460.05,3744580.60,3847997.81
CPTY_A,2021-08-05,5.496152,4265663.90,4359436.78,20484486.00,0.00,4756078.20,5058460.05,3790968.11,3903509.88
CPTY_A,2021-11-05,5.748207,4512309.93,3882905.06,19744342.00,0.00,5056253.53,5058460.05,3846449.97,3954153.63
CPTY_A,2022-02-07,6.005741,4602110.19,3981974.67,19945160.00,0.00,5183243.62,5183243.62,3903773.48,4006858.65
CPTY_A,2022-05-05,6.244098,4187544.90,4276749.58,19703640.00,0.00,4738641.46,5183243.62,3935642.92,4051764.84
CPTY_A,2022-08-05,6.496152,4259168.83,4357437.33,19424688.00,0.00,4843806.61,5183243.62,3970880.25,4095666.93
CPTY_A,2022-11-07,6.753687,4486505.40,3872861.49,19505378.00,0.00,5128434.61,5183243.62,4015020.57,4137138.83
CPTY_A,2023-02-06,7.003002,4589296.31,3989356.01,20313868.00,0.00,5271894.77,5271894.77,4059766.76,4177537.47
CPTY_A,2023-05-05,7.244098,4146098.02,4236462.30,19780226.00,0.00,4785548.13,5271894.77,4083922.00,4213959.54
CPTY_A,2023-08-07,7.501632,4219930.18,4313688.74,20676214.00,0.00,4895646.45,5271894.77,4111788.85,4250278.92
CPTY_A,2023-11-06,7.750947,4417234.75,3817829.24,21361300.00,0.00,5149882.28,5271894.77,4145179.91,4283139.96
CPTY_A,2024-02-05,8.000000,4515368.43,3925728.30,20879670.00,0.00,5290321.37,5290321.37,4180830.03,4314495.16
CPTY_A,2024-05-06,8.248634,4042239.53,4151644.80,20851234.00,0.00,4759408.13,5290321.37,4198269.78,4343908.94
CPTY_A,2024-08-05,8.497268,4091432.48,4209897.25,21027508.00,0.00,4841147.69,5290321.37,4217080.68,4371601.39
CPTY_A,2024-11-05,8.748634,4279894.79,3708265.05,21147350.00,0.00,5089458.96,5290321.37,4242145.89,4397998.09
CPTY_A,2025-02-05,9.000262,4336451.99,3767907.35,21814318.00,0.00,5182492.07,5290321.37,4268435.96,4422945.55
CPTY_A,2025-05-05,9.244098,3877645.36,3998974.58,20038414.00,0.00,4656580.91,5290321.37,4278674.23,4445824.70
CPTY_A,2025-08-05,9.496152,3931121.91,4051609.09,20438192.00,0.00,4744398.49,5290321.37,4291035.87,4468240.04
CPTY_A,2025-11-05,9.748207,4086633.26,3530804.42,19591278.00,0.00,4956737.18,5290321.37,4308248.60,4489496.20
CPTY_A,2026-02-05,10.000262,4147270.42,3592075.24,20494222.00,0.00,5055430.69,5290321.37,4327081.19,4509680.86
CPTY_A,2026-05-05,10.244098,3623190.91,3756657.03,18193788.00,0.00,4437964.48,5290321.37,4329720.49,4528262.09
CPTY_A,2026-08-05,10.496152,3670948.13,3823616.98,19474396.00,0.00,4518959.20,5290321.37,4334264.87,4546562.20
CPTY_A,2026-11-05,10.748207,3938900.87,3325998.49,19667438.00,0.00,4873071.57,5290321.37,4346900.36,4564004.00
CPTY_A,2027-02-05,11.000262,3902148.63,3366451.55,20107112.00,0.00,4851757.81,5290321.37,4358468.42,4580646.49
CPTY_A,2027-05-05,11.244098,3355841.00,3516137.76,17599966.00,0.00,4192697.86,5290321.37,4354873.58,4596036.25
CPTY_A,2027-08-05,11.496152,3371580.25,3545838.79,17255408.00,0.00,4233438.54,5290321.37,4352211.10,4611258.55
CPTY_A,2027-11-05,11.748207,3513150.03,3030459.45,18365008.00,0.00,4433268.37,5290321.37,4353950.16,4625827.67
CPTY_A,2028-02-07,12.005464,3542257.82,3068677.87,18943870.00,0.00,4492852.71,5290321.37,4356926.62,4640066.68
CPTY_A,2028-05-05,12.245902,3052482.36,3206063.19,17543660.00,0.00,3890152.39,5290321.37,4347761.93,4652833.84
CPTY_A,2028-08-07,12.502732,3109385.63,3254832.63,17410374.00,0.00,3982911.57,5290321.37,4340267.19,4665929.08
CPTY_A,2028-11-06,12.751366,3269750.43,2739366.23,17311636.00,0.00,4209036.51,5290321.37,4337708.37,4678103.86
CPTY_A,2029-02-05,13.000262,3336901.63,2783634.61,17470544.00,0.00,4316716.25,5290321.37,4337306.47,4689825.04
CPTY_A,2029-05-07,13.249577,2820209.64,2904422.46,16030258.00,0.00,3666346.45,5290321.37,4324681.13,4701124.48
CPTY_A,2029-08-06,13.498892,2850779.62,2943208.52,15712108.00,0.00,3724412.40,5290321.37,4313594.58,4712006.53
CPTY_A,2029-11-05,13.748207,2981393.81,2434360.68,15489867.00,0.00,3914312.31,5290321.37,4306353.85,4722493.91
CPTY_A,2030-02-05,14.000262,3007241.28,2463801.14,16106842.00,0.00,3967984.37,5290321.37,4300261.99,4732716.83
CPTY_A,2030-05-06,14.246837,2491483.80,2583893.49,12862884.00,0.00,3303529.71,5290321.37,4283011.17,4742367.50
CPTY_A,2030-08-05,14.496152,2504176.76,2606523.21,13582849.00,0.00,3336776.67,5290321.37,4266737.16,4751791.60
CPTY_A,2030-11-05,14.748207,2593100.59,2072498.74,13727108.00,0.00,3472538.52,5290321.37,4253163.88,4760995.36
CPTY_A,2031-02-05,15.000262,2617808.64,2094068.92,14596368.00,0.00,3523150.16,5290321.37,4240897.20,4769889.82
CPTY_A,2031-05-05,15.244098,2098847.75,2191934.77,12202819.00,0.00,2838375.59,5290321.37,4218463.29,4778214.33
CPTY_A,2031-08-05,15.496152,2117856.88,2223691.39,11471724.00,0.00,2878404.92,5290321.37,4196666.38,4786544.08
CPTY_A,2031-11-05,15.748207,2204937.96,1705495.88,11971817.00,0.00,3011743.70,5290321.37,4177701.34,4794607.19
CPTY_A,2032-02-05,16.000000,2204227.66,1727050.53,11488732.00,0.00,3025829.41,5290321.37,4159574.27,4802408.27
CPTY_A,2032-05-05,16.245902,1705019.94,1789728.66,9806441.00,0.00,2351996.72,5290321.37,4132214.37,4809793.43
CPTY_A,2032-08-05,16.497268,1729047.43,1811105.40,9919180.00,0.00,2397068.88,5290321.37,4105776.25,4817115.16
CPTY_A,2032-11-05,16.748634,1810563.68,1296258.61,9780289.00,0.00,2522631.21,5290321.37,4082016.16,4824217.11
CPTY_A,2033-02-07,17.005741,1835741.39,1315985.79,9692107.00,0.00,2570779.98,5290321.37,4059167.98,4831264.08
CPTY_A,2033-05-05,17.244098,1305175.27,1371203.92,7721176.50,0.00,1836415.15,5290321.37,4028444.03,4837609.39
CPTY_A,2033-08-05,17.496152,1320406.61,1383579.10,8170101.00,0.00,1867136.52,5290321.37,3997307.58,4844131.29
CPTY_A,2033-11-07,17.753687,1390782.77,874515.82,7954238.50,0.00,1976701.70,5290321.37,3967996.76,4850603.71
CPTY_A,2034-02-06,18.003002,1401393.89,884250.16,8024852.50,0.00,2001634.87,5290321.37,3940765.54,4856693.15
CPTY_A,2034-05-05,18.244098,887453.57,934156.62,5592954.50,0.00,1273627.55,5290321.37,3905519.29,4862423.55
CPTY_A,2034-08-07,18.501632,886116.70,944359.46,5380826.00,0.00,1278206.96,5290321.37,3868948.31,4868379.69
