#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,13297.43,0.00,13297.43,-13297.43,13297.43,13297.43
CPTY_A,2016-05-06,0.248634,15613.44,4187.47,36574.42,0.00,15604.48,15604.48
CPTY_A,2016-08-05,0.497268,17176.59,4108.39,50132.20,0.00,17154.34,17154.34
CPTY_A,2016-11-07,0.754098,18985.67,8233.89,56054.67,0.00,18941.73,18941.73
CPTY_A,2017-02-06,1.003002,20345.38,8985.11,56798.83,0.00,20280.82,20280.82
CPTY_A,2017-05-05,1.244098,21296.97,10834.63,54493.80,0.00,21208.50,21208.50
CPTY_A,2017-08-07,1.501632,23189.18,11248.07,64040.80,0.00,23072.24,23072.24
CPTY_A,2017-11-06,1.750947,23431.02,10929.69,71458.73,0.00,23292.05,23292.05
CPTY_A,2018-02-05,2.000262,24689.97,11885.44,71485.95,0.00,24517.43,24517.43
CPTY_A,2018-05-08,2.252317,24042.98,11018.25,86967.37,0.00,23859.76,24517.43
CPTY_A,2018-08-06,2.498892,25123.65,11884.99,96816.99,0.00,24917.57,24917.57
CPTY_A,2018-11-05,2.748207,25934.31,12022.62,120114.96,0.00,25706.31,25706.31
CPTY_A,2019-02-05,3.000262,25403.32,12104.88,100051.85,0.00,25164.88,25706.31
CPTY_A,2019-05-07,3.249577,24827.29,13254.15,89937.77,0.00,24589.48,25706.31
CPTY_A,2019-08-05,3.496152,25428.30,15997.16,87807.10,0.00,25180.74,25706.31
CPTY_A,2019-11-05,3.748207,25884.78,16996.76,88880.64,0.00,25628.62,25706.31
CPTY_A,2020-02-05,4.000000,25882.45,15995.36,93559.04,0.00,25622.16,25706.31
CPTY_A,2020-05-05,4.245902,26253.23,17311.66,80466.73,0.00,25996.25,25996.25
CPTY_A,2020-08-05,4.497268,27243.67,18252.73,84499.68,0.00,26985.32,26985.32
CPTY_A,2020-11-05,4.748634,27580.13,16808.08,96765.45,0.00,27327.03,27327.03
CPTY_A,2021-02-05,5.000262,27585.20,17291.87,116850.78,0.00,27340.48,27340.48
CPTY_A,2021-05-05,5.244098,27879.56,17027.73,134852.23,0.00,27663.47,27663.47
CPTY_A,2021-08-05,5.496152,28315.18,14806.82,132042.11,0.00,28129.99,28129.99
CPTY_A,2021-11-05,5.748207,26938.41,12961.98,122396.90,0.00,26794.88,28129.99
CPTY_A,2022-02-07,6.005741,27534.15,14625.06,113290.66,0.00,27421.59,28129.99
CPTY_A,2022-05-05,6.244098,24672.94,11598.08,88436.42,0.00,24616.56,28129.99
CPTY_A,2022-08-05,6.496152,25093.66,12191.38,94729.25,0.00,25084.86,28129.99
CPTY_A,2022-11-07,6.753687,24905.28,12361.74,92764.90,0.00,24945.89,28129.99
CPTY_A,2023-02-06,7.003002,24475.63,12426.89,100808.62,0.00,24562.56,28129.99
CPTY_A,2023-05-05,7.244098,22104.15,10903.84,107605.80,0.00,22235.95,28129.99
CPTY_A,2023-08-07,7.501632,20159.77,9555.24,90093.26,0.00,20332.59,28129.99
CPTY_A,2023-11-06,7.750947,18961.35,9608.66,72846.13,0.00,19171.94,28129.99
CPTY_A,2024-02-05,8.000000,16292.12,7281.20,65022.80,0.00,16514.43,28129.99
CPTY_A,2024-05-07,8.251366,14485.38,7543.33,52816.55,0.00,14727.37,28129.99
CPTY_A,2024-08-05,8.497268,13547.32,7883.94,53626.59,0.00,13814.84,28129.99
CPTY_A,2024-11-05,8.748634,11793.86,6063.58,48720.97,0.00,12063.54,28129.99
CPTY_A,2025-02-05,9.000262,10435.65,5565.75,35879.45,0.00,10706.92,28129.99
CPTY_A,2025-05-06,9.246837,9480.45,4437.60,34637.43,0.00,9760.82,28129.99
CPTY_A,2025-08-05,9.496152,8058.12,3277.64,27627.91,0.00,8325.99,28129.99
CPTY_A,2025-11-05,9.748207,6577.17,2863.07,23139.05,0.00,6820.29,28129.99
CPTY_A,2026-02-05,10.000262,4953.52,1975.68,17820.57,0.00,5155.12,28129.99
CPTY_A,2026-05-05,10.244098,3309.06,1211.57,11507.21,0.00,3455.82,28129.99
CPTY_A,2026-08-05,10.496152,1710.62,456.53,5975.35,0.00,1792.97,28129.99
CPTY_A,2026-11-05,10.748207,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2027-02-05,11.000262,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2027-05-05,11.244098,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2027-08-05,11.496152,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2027-11-05,11.748207,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2028-02-07,12.005464,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2028-05-05,12.245902,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2028-08-07,12.502732,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2028-11-06,12.751366,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2029-02-05,13.000262,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2029-05-08,13.252317,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2029-08-06,13.498892,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2029-11-05,13.748207,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2030-02-05,14.000262,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2030-05-07,14.249577,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2030-08-05,14.496152,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2030-11-05,14.748207,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2031-02-05,15.000262,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2031-05-06,15.246837,0.00,0.00,0.00,0.00,0.00,28129.99
CPTY_A,2031-08-05,15.496152,0.00,0.00,0.00,0.00,0.00,28129.99
