#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_B,2016-02-05,0.000000,0.00,13297.33,0.00,-13297.33,0.00,0.00,0.00,0.00
CPTY_B,2016-05-06,0.248634,4187.48,15613.35,38726.54,0.00,4185.07,4185.07,4185.07,4185.07
CPTY_B,2016-08-05,0.497268,4108.40,17176.50,22351.00,0.00,4103.08,4185.07,4144.08,4185.07
CPTY_B,2016-11-07,0.754098,8233.90,18985.59,50918.32,0.00,8214.84,8214.84,5530.50,5557.53
CPTY_B,2017-02-06,1.003002,8985.12,20345.30,45025.84,0.00,8956.60,8956.60,6380.71,6401.04
CPTY_B,2017-05-05,1.244098,10834.63,21296.88,74491.76,0.00,10789.62,10789.62,7235.12,7251.51
CPTY_B,2017-08-07,1.501632,11248.07,23189.09,82429.31,0.00,11191.35,11191.35,7913.63,7927.20
CPTY_B,2017-11-06,1.750947,10929.70,23430.93,47227.76,0.00,10864.87,11191.35,8333.85,8391.98
CPTY_B,2018-02-05,2.000262,11885.45,24689.88,79315.42,0.00,11802.39,11802.39,8766.18,8817.06
CPTY_B,2018-05-08,2.252317,11018.26,24042.89,81743.86,0.00,10934.29,11802.39,9008.81,9151.15
CPTY_B,2018-08-06,2.498892,11884.99,25123.56,92009.58,0.00,11787.50,11802.39,9282.99,9412.75
CPTY_B,2018-11-05,2.748207,12022.62,25934.22,61950.37,0.00,11916.93,11916.93,9521.94,9639.93
CPTY_B,2019-02-05,3.000262,12104.89,25403.23,75166.38,0.00,11991.27,11991.27,9729.39,9837.47
CPTY_B,2019-05-07,3.249577,13254.15,24827.20,106214.67,0.00,13127.20,13127.20,9990.08,10089.86
CPTY_B,2019-08-05,3.496152,15997.16,25428.30,138981.86,0.00,15841.42,15841.42,10402.76,10495.51
CPTY_B,2019-11-05,3.748207,16996.75,25884.78,118345.27,0.00,16828.55,16828.55,10834.87,10921.39
CPTY_B,2020-02-05,4.000000,15995.36,25882.45,151049.37,0.00,15834.50,16828.55,11149.59,11293.23
CPTY_B,2020-05-05,4.245902,17311.66,26253.22,170623.76,0.00,17142.21,17142.21,11496.65,11631.97
CPTY_B,2020-08-05,4.497268,18252.72,27243.66,163730.14,0.00,18079.64,18079.64,11864.60,11992.35
CPTY_B,2020-11-05,4.748634,16808.08,27580.13,151022.53,0.00,16653.83,18079.64,12118.11,12314.58
CPTY_B,2021-02-05,5.000262,17291.87,27585.19,147735.18,0.00,17138.47,18079.64,12370.75,12604.70
CPTY_B,2021-05-05,5.244098,17027.73,27879.56,96199.76,0.00,16895.75,18079.64,12581.15,12859.27
CPTY_B,2021-08-05,5.496152,14806.82,28315.18,118033.29,0.00,14709.98,18079.64,12678.78,13098.67
CPTY_B,2021-11-05,5.748207,12961.98,26938.41,108861.92,0.00,12892.91,18079.64,12688.17,13317.08
CPTY_B,2022-02-07,6.005741,14625.06,27534.15,89518.80,0.00,14565.28,18079.64,12768.66,13521.31
CPTY_B,2022-05-05,6.244098,11598.08,24672.94,90667.25,0.00,11571.57,18079.64,12722.97,13695.31
CPTY_B,2022-08-05,6.496152,12191.38,25093.66,91023.71,0.00,12187.11,18079.64,12702.17,13865.43
CPTY_B,2022-11-07,6.753687,12361.74,24905.28,91048.13,0.00,12381.90,18079.64,12689.96,14026.13
CPTY_B,2023-02-06,7.003002,12426.64,24476.36,81499.04,0.00,12470.77,18079.64,12682.16,14170.44
