#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,220096.42,346160.78,155446.73,-19865.04,207881.39,-26418.08,251360.84,-31792.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220096.42,346160.78,None,471337.01,471337.01
Swap_50y_2,CPTY_A,220096.42,346160.78,155446.73,-19865.04,207881.39,-26418.08,251360.84,-31792.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,471337.01,471337.01
