#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,1065.41,914.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-823.26,1065.41,914.58,None,94638.11,3327147.08
Swap_20y_rec_overcollateral,CPTY_A,4030.74,20450.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,133140.47,133140.47
,CPTY_A_full,1047.55,927.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-823.26,1047.55,927.64,None,92423.36,3260155.30
Swap_20y_rec_fullcollateral,CPTY_A_full,4030.74,20450.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,133140.47,133140.47
,CPTY_B,948.88,1037.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823.26,948.88,1037.86,None,74152.04,352290.45
Swap_20y_payer_undercollateral,CPTY_B,20450.26,4030.74,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1245488.59,1245767.88
,CPTY_B_full,927.64,1047.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823.26,927.64,1047.55,None,71519.00,277637.28
Swap_20y_payer_fullcollateral,CPTY_B_full,20450.26,4030.74,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1245488.59,1245767.88
