#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A_full,2024-06-10,0.000000,0.00,0.00,0.00,-1147361.38,0.00,0.00,0.00,0.00
CPTY_A_full,2024-06-11,0.002732,3259802.88,140020.38,29506744.38,-1154064.77,3260155.30,3260155.30,3260155.30,3260155.30
CPTY_A_full,2024-06-12,0.005464,476709.73,277954.65,4600136.50,-1169615.33,476812.97,3260155.30,1868484.13,3260155.30
CPTY_A_full,2024-06-13,0.008197,309236.85,108445.04,2917422.53,-1165218.63,309337.36,3260155.30,1348768.54,3260155.30
CPTY_A_full,2024-06-17,0.019126,35488.56,83719.38,174527.90,-1144552.08,35515.50,3260155.30,598338.23,3260155.30
CPTY_A_full,2024-06-24,0.038251,71262.86,59718.45,257742.94,-1174866.66,71368.36,3260155.30,334853.30,3260155.30
CPTY_A_full,2024-07-10,0.081967,94126.32,74619.19,288621.95,-1186391.46,94419.31,3260155.30,206621.84,3260155.30
CPTY_A_full,2024-12-10,0.500000,62805.10,62237.83,341240.21,-1111711.45,63956.97,3260155.30,87344.65,3260155.30
CPTY_A_full,2025-06-10,0.998465,94227.44,73941.57,407851.31,-1048332.19,97517.70,3260155.30,92423.36,3260155.30
CPTY_A_full,2026-06-10,1.998465,41010.15,46695.13,214216.28,-977165.20,43647.33,3260155.30,68016.62,3260155.30
CPTY_A_full,2044-06-10,20.000000,0.00,0.00,0.00,0.00,0.00,3260155.30,6796.44,3260155.30
