2022-03-18,GBP-SONIA,0.039268
2022-03-21,GBP-SONIA,0.039268
2022-03-22,GBP-SONIA,0.039268
2022-03-23,GBP-SONIA,0.039268
2022-03-24,GBP-SONIA,0.039268
2022-03-25,GBP-SONIA,0.039268
2022-03-28,GBP-SONIA,0.039268
2022-03-29,GBP-SONIA,0.039268
2022-03-30,GBP-SONIA,0.039269
2022-03-31,GBP-SONIA,0.03927
2022-04-01,GBP-SONIA,0.041759
2022-04-04,GBP-SONIA,0.041765
2022-04-05,GBP-SONIA,0.041765
2022-04-06,GBP-SONIA,0.041766
2022-04-07,GBP-SONIA,0.041767
2022-04-08,GBP-SONIA,0.041768
2022-04-11,GBP-SONIA,0.041777
2022-04-12,GBP-SONIA,0.041769
2022-04-13,GBP-SONIA,0.041767
2022-04-14,GBP-SONIA,0.041769
2022-04-15,GBP-SONIA,0.04177
2022-04-18,GBP-SONIA,0.041767
2022-04-19,GBP-SONIA,0.041767
2022-04-20,GBP-SONIA,0.041769
2022-04-21,GBP-SONIA,0.041769
2022-04-22,GBP-SONIA,0.041771
2022-04-25,GBP-SONIA,0.041774
2022-04-26,GBP-SONIA,0.041774
2022-04-27,GBP-SONIA,0.041775
2022-04-28,GBP-SONIA,0.041774
2022-04-29,GBP-SONIA,0.041773
2022-05-02,GBP-SONIA,0.041774
2022-05-03,GBP-SONIA,0.041784
2022-05-04,GBP-SONIA,0.041787
2022-05-05,GBP-SONIA,0.041792
2022-05-06,GBP-SONIA,0.041792
2022-05-09,GBP-SONIA,0.041778
2022-05-10,GBP-SONIA,0.041779
2022-05-11,GBP-SONIA,0.041777
2022-05-12,GBP-SONIA,0.041777
2022-05-13,GBP-SONIA,0.041775
2022-05-16,GBP-SONIA,0.044274
2022-05-17,GBP-SONIA,0.044277
2022-05-18,GBP-SONIA,0.044274
2022-05-19,GBP-SONIA,0.044275
2022-05-20,GBP-SONIA,0.044274
2022-05-23,GBP-SONIA,0.044276
2022-05-24,GBP-SONIA,0.044274
2022-05-25,GBP-SONIA,0.044277
2022-05-26,GBP-SONIA,0.044285
2022-05-27,GBP-SONIA,0.044277
2022-05-30,GBP-SONIA,0.044278
2022-05-31,GBP-SONIA,0.044281
2022-06-01,GBP-SONIA,0.044278
2022-06-02,GBP-SONIA,0.044278
2022-06-03,GBP-SONIA,0.044278
2022-06-06,GBP-SONIA,0.044281
2022-06-07,GBP-SONIA,0.04428
2022-06-08,GBP-SONIA,0.044279
2022-06-09,GBP-SONIA,0.044278
2022-06-10,GBP-SONIA,0.044279
2022-06-13,GBP-SONIA,0.044281
2022-06-14,GBP-SONIA,0.044283
2022-06-15,GBP-SONIA,0.044281
2022-06-16,GBP-SONIA,0.044283
2022-06-17,GBP-SONIA,0.044284
2022-06-20,GBP-SONIA,0.044279
2022-06-21,GBP-SONIA,0.04428
2022-06-22,GBP-SONIA,0.044281
2022-06-23,GBP-SONIA,0.044288
2022-06-24,GBP-SONIA,0.049274
2022-06-27,GBP-SONIA,0.04928
2022-06-28,GBP-SONIA,0.049282
2022-06-29,GBP-SONIA,0.049281
2022-06-30,GBP-SONIA,0.049279
2022-07-01,GBP-SONIA,0.049284
2022-07-04,GBP-SONIA,0.049286
2022-07-05,GBP-SONIA,0.04929
2022-07-06,GBP-SONIA,0.049291
2022-07-07,GBP-SONIA,0.0493
2022-07-08,GBP-SONIA,0.049296
2022-07-11,GBP-SONIA,0.049297
2022-07-12,GBP-SONIA,0.049302
2022-07-13,GBP-SONIA,0.049299
2022-07-14,GBP-SONIA,0.049298
2022-07-15,GBP-SONIA,0.0493
2022-07-18,GBP-SONIA,0.0493
2022-07-19,GBP-SONIA,0.049299
2022-07-20,GBP-SONIA,0.049301
2022-07-21,GBP-SONIA,0.049303
2022-07-22,GBP-SONIA,0.049305
2022-07-25,GBP-SONIA,0.049306
2022-07-26,GBP-SONIA,0.049309
2022-07-27,GBP-SONIA,0.049308
2022-07-28,GBP-SONIA,0.04931
2022-07-29,GBP-SONIA,0.04931
2022-08-01,GBP-SONIA,0.049315
2022-08-02,GBP-SONIA,0.049304
2022-08-03,GBP-SONIA,0.049307
2022-08-04,GBP-SONIA,0.049304
2022-08-05,GBP-SONIA,0.051823
2022-08-08,GBP-SONIA,0.051826
2022-08-09,GBP-SONIA,0.051829
2022-08-10,GBP-SONIA,0.051829
2022-08-11,GBP-SONIA,0.051827
2022-08-12,GBP-SONIA,0.051829
2022-08-15,GBP-SONIA,0.051829
2022-08-16,GBP-SONIA,0.051829
2022-08-17,GBP-SONIA,0.051834
2022-08-18,GBP-SONIA,0.051838
2022-08-19,GBP-SONIA,0.051843
2022-08-22,GBP-SONIA,0.051843
2022-08-23,GBP-SONIA,0.051841
2022-08-24,GBP-SONIA,0.051843
2022-08-25,GBP-SONIA,0.051859
2022-08-26,GBP-SONIA,0.051855
2022-08-29,GBP-SONIA,0.051852
2022-08-30,GBP-SONIA,0.051853
2022-08-31,GBP-SONIA,0.051855
2022-09-01,GBP-SONIA,0.051852
2022-09-02,GBP-SONIA,0.051852
2022-09-05,GBP-SONIA,0.051853
2022-09-06,GBP-SONIA,0.051853
2022-09-07,GBP-SONIA,0.05185
2022-09-08,GBP-SONIA,0.051855
2022-09-09,GBP-SONIA,0.051855
2022-09-12,GBP-SONIA,0.05186
2022-09-13,GBP-SONIA,0.051853
2022-09-14,GBP-SONIA,0.051851
2022-09-15,GBP-SONIA,0.051847
2022-09-16,GBP-SONIA,0.051854
2022-09-19,GBP-SONIA,0.05185
2022-09-20,GBP-SONIA,0.051854
2022-09-21,GBP-SONIA,0.051849
2022-09-22,GBP-SONIA,0.051848
