#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1335.21,0.00,1335.21,1335.21,1335.21,1335.21,1335.21,1335.21
CPTY_A,2016-08-05,0.497268,77147.52,78771.85,255755.55,0.00,77923.54,77923.54,77923.54,77923.54
CPTY_A,2017-02-06,1.003002,164723.53,74727.74,561462.13,0.00,168081.78,168081.78,123383.17,123383.17
CPTY_A,2017-08-07,1.501632,116174.10,130397.73,488561.66,0.00,119734.97,168081.78,122171.75,138225.74
CPTY_A,2018-02-05,2.000262,181468.70,89353.10,770243.88,0.00,188912.23,188912.23,138808.98,150860.99
CPTY_A,2018-08-06,2.498892,164645.57,180365.45,688983.13,0.00,173123.13,188912.23,145656.04,158453.75
CPTY_A,2019-02-05,3.000262,242122.43,153156.85,795940.50,0.00,257164.27,257164.27,164290.04,174949.14
CPTY_A,2019-08-05,3.496152,202438.49,212847.52,782373.00,0.00,217165.82,257164.27,171789.88,186610.44
CPTY_A,2020-02-05,4.000000,293823.32,193992.69,1006865.88,0.00,318404.43,318404.43,190257.73,203211.46
CPTY_A,2020-08-05,4.497268,238568.84,236571.50,925627.94,0.00,261127.87,318404.43,198093.91,215948.47
CPTY_A,2021-02-05,5.000262,264636.66,166895.87,1094630.00,0.00,292606.50,318404.43,207601.27,226254.88
CPTY_A,2021-08-05,5.496152,237715.32,236893.37,854119.50,0.00,265469.07,318404.43,212822.40,234569.08
CPTY_A,2022-02-07,6.005741,268889.20,174698.99,1042327.38,0.00,303369.77,318404.43,220505.37,241682.53
CPTY_A,2022-08-05,6.496152,195521.15,208613.87,664950.25,0.00,222775.65,318404.43,220676.76,247474.46
CPTY_A,2023-02-06,7.003002,246447.05,163902.60,951375.81,0.00,283671.65,318404.43,225236.08,252608.09
CPTY_A,2023-08-07,7.501632,201972.51,208293.43,767242.56,0.00,234817.93,318404.43,225872.98,256981.54
CPTY_A,2024-02-05,8.000000,275043.71,180990.65,1108838.75,0.00,322988.73,322988.73,231922.90,261093.53
CPTY_A,2024-08-05,8.497268,231580.78,222345.48,1076934.88,0.00,274684.94,322988.73,234425.38,264715.69
CPTY_A,2025-02-05,9.000262,288445.15,187665.29,1033286.56,0.00,345612.96,345612.96,240639.27,269236.77
CPTY_A,2025-08-05,9.496152,218515.41,215293.50,1011136.06,0.00,264442.74,345612.96,241882.29,273225.14
CPTY_A,2026-02-05,10.000262,239864.10,157643.63,1052994.88,0.00,293230.58,345612.96,244470.74,276874.19
CPTY_A,2026-08-05,10.496152,202315.23,208374.29,804987.88,0.00,249801.70,345612.96,244722.60,280121.75
CPTY_A,2027-02-05,11.000262,244413.83,167462.88,830910.63,0.00,304850.58,345612.96,247478.09,283123.02
CPTY_A,2027-08-05,11.496152,185862.97,195179.14,679539.38,0.00,234140.71,345612.96,246902.78,285818.54
CPTY_A,2028-02-07,12.005464,227832.15,150701.91,920746.25,0.00,289962.12,345612.96,248729.50,288355.22
CPTY_A,2028-08-07,12.502732,183220.87,185326.98,754909.56,0.00,235530.90,345612.96,248204.56,290632.52
CPTY_A,2029-02-05,13.000262,210348.63,133902.92,770089.94,0.00,273123.64,345612.96,249158.23,292736.66
CPTY_A,2029-08-06,13.498892,161282.03,165344.49,651247.75,0.00,211520.40,345612.96,247767.94,294689.84
CPTY_A,2030-02-05,14.000262,206104.52,121348.09,749512.50,0.00,273038.79,345612.96,248672.93,296513.47
CPTY_A,2030-08-05,14.496152,141772.38,142786.04,568388.38,0.00,189692.98,345612.96,246655.32,298193.08
CPTY_A,2031-02-05,15.000262,170919.49,92342.27,681435.31,0.00,231017.92,345612.96,246129.79,299786.71
CPTY_A,2031-08-05,15.496152,111809.82,117579.69,586933.50,0.00,152635.95,345612.96,243137.91,301253.19
CPTY_A,2032-02-05,16.000000,135887.42,68367.76,545638.19,0.00,187391.80,345612.96,241382.44,302650.10
CPTY_A,2032-08-05,16.497268,81145.46,92970.70,419134.63,0.00,113027.01,345612.96,237513.49,303945.10
CPTY_A,2033-02-07,17.005741,110746.74,47143.84,543325.06,0.00,155844.39,345612.96,235071.58,305190.98
CPTY_A,2033-08-05,17.496152,61323.17,74856.24,286880.16,0.00,87148.49,345612.96,230925.35,306323.99
CPTY_A,2034-02-06,18.003002,93767.98,29499.10,331511.38,0.00,134619.54,345612.96,228213.99,307430.12
CPTY_A,2034-08-07,18.501632,39334.32,49090.36,164776.08,0.00,57039.00,345612.96,223600.72,308459.17
CPTY_A,2035-02-05,19.000262,76463.58,10269.49,253528.41,0.00,111995.76,345612.96,220671.84,309434.21
CPTY_A,2035-08-06,19.498892,17824.81,24025.95,100704.16,0.00,26370.51,345612.96,215703.12,310359.38
CPTY_A,2036-02-05,20.000000,69832.01,0.00,157789.02,0.00,104356.31,345612.96,212913.28,311242.67
CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2038-08-05,22.496152,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2039-02-07,23.005741,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2039-08-05,23.496152,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2040-02-06,24.002732,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2040-08-06,24.500000,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2041-02-05,25.000262,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2041-08-05,25.496152,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2042-02-05,26.000262,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2042-08-05,26.496152,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
CPTY_A,2043-02-05,27.000262,0.00,0.00,0.00,0.00,0.00,345612.96,0.00,0.00
