#Date,EPE,ENE
2021-07-30,569083.4793,495151.4937
2021-08-13,570611.8491,496679.8635
2021-08-27,573177.2543,499245.2687
2021-09-10,574292.1044,500360.1187
2021-09-24,575306.6097,501374.6241
2021-10-08,576155.7174,502223.7318
2021-10-22,577631.7696,503699.7840
2021-11-05,517122.1799,532042.9431
2021-11-19,519634.4159,534555.1792
2021-12-03,521904.8231,536825.5864
2021-12-17,522888.2697,537809.0330
2022-01-04,523832.9058,538753.6691
2022-01-14,525039.9882,539960.7514
2022-01-28,527168.5298,542089.2931
2022-02-11,529112.4321,544033.1953
2022-02-25,530706.0475,545626.8107
2022-03-11,531721.0571,546641.8203
2022-03-25,533084.3186,548005.0819
2022-04-08,535236.7354,550157.4986
2022-04-22,536631.1183,551551.8816
2022-05-06,559951.1935,486738.2683
2022-05-20,559878.3057,486665.3806
2022-06-07,561834.0284,488621.1032
2022-06-17,562152.9188,488939.9936
2022-07-01,563100.1585,489887.2333
2022-07-15,565087.7861,491874.8609
2022-07-29,567370.2568,494157.3316
2022-08-12,568294.5062,495081.5810
2022-08-26,569845.3694,496632.4443
2022-09-09,571148.3340,497935.4089
2022-09-23,573853.7077,500640.7825
2022-10-07,575621.2994,502408.3742
2022-10-21,577149.4684,503936.5432
2022-11-04,514976.2105,528960.9194
2022-11-18,516486.2327,530470.9415
2022-12-02,517698.7314,531683.4403
2022-12-16,519287.5541,533272.2629
2022-12-30,520406.4125,534391.1213
2023-01-13,521496.7157,535481.4245
2023-01-27,522110.6259,536095.3347
2023-02-10,523663.4913,537648.2001
2023-02-24,525182.2098,539166.9187
2023-03-10,526701.6810,540686.3899
2023-03-24,527836.4517,541821.1606
2023-04-11,529137.5961,543122.3049
2023-04-21,530077.2650,544061.9738
2023-05-05,551244.9329,478555.0484
2023-05-19,552364.1069,479674.2224
2023-06-02,553685.1900,480995.3054
2023-06-16,554845.9316,482156.0471
2023-06-30,556307.7220,483617.8374
2023-07-14,557017.9232,484328.0387
2023-07-28,558238.4352,485548.5507
2023-08-11,559872.8557,487182.9711
2023-08-25,560365.7604,487675.8759
2023-09-08,561969.8433,489279.9588
2023-09-22,561902.5052,489212.6207
2023-10-06,562828.2163,490138.3318
2023-10-20,564346.0215,491656.1370
2023-11-03,501490.1384,514096.0463
2023-11-17,502017.2242,514623.1321
2023-12-01,503506.1337,516112.0415
2023-12-15,504199.7621,516805.6699
2023-12-29,504828.9919,517434.8998
2024-01-12,505594.1288,518200.0366
2024-01-26,506547.4145,519153.3223
2024-02-09,507354.3154,519960.2232
2024-02-23,508080.2279,520686.1357
2024-03-08,508621.6505,521227.5584
2024-03-22,509646.6424,522252.5503
2024-04-05,509700.7192,522306.6270
2024-04-19,510283.2907,522889.1985
2024-05-03,529895.7178,457623.7775
2024-05-17,531018.4085,458746.4682
2024-05-31,532243.4496,459971.5093
2024-06-14,533398.1309,461126.1906
2024-06-28,534399.7595,462127.8192
2024-07-12,536035.9098,463763.9695
2024-07-26,536832.7214,464560.7811
2024-08-09,538278.7856,466006.8453
2024-08-23,539253.8371,466981.8968
2024-09-06,540823.4997,468551.5594
2024-09-20,541687.3746,469415.4342
2024-10-04,542508.3742,470236.4339
2024-10-18,543534.1212,471262.1809
2024-11-01,481677.3220,492374.1015
2024-11-15,482654.9075,493351.6870
2024-11-29,483988.3222,494685.1017
2024-12-13,484881.1229,495577.9024
2024-12-27,485855.5268,496552.3063
2025-01-10,486252.8136,496949.5931
2025-01-24,487584.5429,498281.3223
2025-02-07,488656.7969,499353.5764
2025-02-21,489625.4326,500322.2121
2025-03-07,490432.7452,501129.5247
2025-03-21,490757.9284,501454.7079
2025-04-04,491997.4443,502694.2238
2025-04-22,492428.9315,503125.7110
2025-05-02,509907.7113,437149.2239
2025-05-16,510533.9294,437775.4420
2025-05-30,511524.0379,438765.5505
2025-06-13,512527.9157,439769.4283
2025-06-27,513779.5140,441021.0266
2025-07-11,514514.0446,441755.5572
2025-07-25,515083.7857,442325.2983
2025-08-08,515595.1037,442836.6163
2025-08-22,515934.4704,443175.9830
2025-09-05,516973.6176,444215.1302
2025-09-19,517712.7127,444954.2253
2025-10-03,519397.2763,446638.7889
2025-10-17,519975.8212,447217.3338
2025-10-31,457143.2214,466213.3417
2025-11-14,457663.3197,466733.4399
2025-11-28,458880.8209,467950.9412
2025-12-12,459724.5654,468794.6857
2025-12-29,461162.2937,470232.4140
2026-01-09,461735.5250,470805.6453
2026-01-23,462550.7506,471620.8709
2026-02-06,463314.5002,472384.6204
2026-02-20,464752.7295,473822.8498
2026-03-06,465179.6430,474249.7633
2026-03-20,466142.7646,475212.8849
2026-04-07,467190.1365,476260.2568
2026-04-17,467750.0463,476820.1666
2026-05-05,483755.7718,411437.2616
2026-05-15,484045.1947,411726.6846
2026-05-29,484487.7411,412169.2309
2026-06-12,484843.4478,412524.9377
2026-06-26,485617.8673,413299.3572
2026-07-10,486064.4635,413745.9533
2026-07-24,486855.2404,414536.7303
2026-08-07,487517.2394,415198.7292
2026-08-21,488056.4967,415737.9865
2026-09-04,488718.8046,416400.2944
2026-09-18,489645.0800,417326.5698
2026-10-02,490174.1696,417855.6594
2026-10-16,491213.8228,418895.3126
2026-10-30,427941.7551,435875.0789
2026-11-13,429011.4048,436944.7286
2026-11-27,429793.2047,437726.5284
2026-12-11,430356.2952,438289.6189
2026-12-29,431143.8676,439077.1914
2027-01-08,431847.2306,439780.5544
2027-01-22,432465.6944,440399.0181
2027-02-05,433213.6609,441146.9847
2027-02-19,433800.6884,441734.0122
2027-03-05,434566.8521,442500.1758
2027-03-19,435462.8900,443396.2138
2027-04-02,436225.4799,444158.8036
2027-04-16,436810.9531,444744.2768
2027-04-30,451111.7086,379094.6206
2027-05-14,451700.2249,379683.1369
2027-05-28,452748.1477,380731.0597
2027-06-11,453223.5026,381206.4146
2027-06-25,453991.6030,381974.5150
2027-07-09,454187.5908,382170.5028
2027-07-23,454863.3111,382846.2231
2027-08-06,455213.2920,383196.2040
2027-08-20,455941.4970,383924.4090
2027-09-03,456578.6555,384561.5675
2027-09-17,457373.3796,385356.2916
2027-10-01,458095.7038,386078.6158
2027-10-15,458698.9743,386681.8863
2027-10-29,395090.8549,401770.0828
2027-11-12,395961.9903,402641.2181
2027-11-26,396654.2375,403333.4654
2027-12-10,397291.6699,403970.8978
2027-12-29,397998.0594,404677.2873
2028-01-07,398314.2338,404993.4617
2028-01-21,398983.8154,405663.0433
2028-02-04,399418.5192,406097.7471
2028-02-18,400049.4810,406728.7088
2028-03-03,400515.9444,407195.1722
2028-03-17,400887.7277,407566.9555
2028-03-31,401677.0123,408356.2402
2028-04-18,402629.7286,409308.9564
2028-04-28,415249.9145,342961.5216
2028-05-12,415936.8059,343648.4130
2028-05-26,416305.9312,344017.5383
2028-06-09,416784.9678,344496.5749
2028-06-23,417466.7220,345178.3291
2028-07-07,418066.7017,345778.3088
2028-07-21,418948.7663,346660.3734
2028-08-04,419561.0323,347272.6394
2028-08-18,420002.1253,347713.7324
2028-09-01,420815.7589,348527.3659
2028-09-15,421263.8176,348975.4247
2028-09-29,421983.6092,349695.2163
2028-10-13,422347.0126,350058.6196
2028-10-27,422657.0378,350368.6449
2028-11-13,358757.6042,363463.2938
2028-11-24,359176.0699,363881.7594
2028-12-08,359549.3564,364255.0460
2028-12-22,360010.2767,364715.9662
2029-01-05,360311.0337,365016.7232
2029-01-19,360643.1877,365348.8773
2029-02-02,361260.9230,365966.6125
2029-02-16,361840.4701,366546.1596
2029-03-02,362381.7053,367087.3948
2029-03-16,362832.3256,367538.0152
2029-04-03,363632.2393,368337.9288
2029-04-13,363952.1947,368657.8842
2029-04-27,364471.2908,369176.9804
2029-05-11,376117.7990,303666.0988
2029-05-25,376537.8376,304086.1374
2029-06-08,376621.4132,304169.7130
2029-06-22,376688.0358,304236.3356
2029-07-06,377006.5338,304554.8336
2029-07-20,377293.3255,304841.6253
2029-08-03,377815.5403,305363.8401
2029-08-17,378291.6206,305839.9204
2029-08-31,378786.1697,306334.4695
2029-09-14,378880.3152,306428.6150
2029-09-28,379286.4732,306834.7730
2029-10-12,379525.3252,307073.6250
2029-10-26,379736.3153,307284.6151
2029-11-09,315917.1842,318672.8163
2029-11-23,316303.7212,319059.3532
2029-12-07,316407.3624,319162.9944
2029-12-21,316624.1441,319379.7762
2030-01-04,317248.2847,320003.9168
2030-01-18,317738.8983,320494.5304
2030-02-01,317883.2929,320638.9249
2030-02-15,318092.0049,320847.6370
2030-03-01,318330.8531,321086.4851
2030-03-15,318707.8544,321463.4864
2030-03-29,319167.6231,321923.2552
2030-04-12,319362.2648,322117.8969
2030-04-26,319516.3370,322271.9691
2030-05-10,330145.4182,257638.9437
2030-05-24,330425.6121,257919.1376
2030-06-07,330894.8505,258388.3760
2030-06-21,331097.3267,258590.8521
2030-07-05,331116.7535,258610.2790
2030-07-19,331408.4732,258901.9987
2030-08-02,331427.6500,258921.1755
2030-08-16,331872.1242,259365.6497
2030-08-30,332270.2814,259763.8069
2030-09-13,332648.5616,260142.0871
2030-09-27,332795.4497,260288.9751
2030-10-11,333287.8165,260781.3420
2030-10-25,333708.1702,261201.6957
2030-11-08,269623.3085,271092.3861
2030-11-22,269983.2927,271452.3703
2030-12-06,270461.1189,271930.1965
2030-12-20,270699.3910,272168.4686
2031-01-03,271119.2568,272588.3344
2031-01-17,271468.0734,272937.1510
2031-01-31,271762.1541,273231.2317
2031-02-14,271824.3900,273293.4676
2031-02-28,272050.5739,273519.6515
2031-03-14,272390.0014,273859.0790
2031-03-28,272757.1226,274226.2002
2031-04-15,273033.5537,274502.6313
2031-04-25,273066.3017,274535.3793
2031-05-09,283067.7300,210806.9625
2031-05-23,283317.9110,211057.1436
2031-06-06,283512.7633,211251.9959
2031-06-20,283953.0226,211692.2551
2031-07-07,284246.1369,211985.3694
2031-07-18,284471.2041,212210.4366
2031-08-04,284872.9367,212612.1693
2031-08-15,285013.9308,212753.1634
2031-08-29,285293.8633,213033.0959
2031-09-12,285568.8570,213308.0895
2031-09-26,285797.7019,213536.9345
2031-10-10,286055.1263,213794.3589
2031-10-24,286252.7858,213992.0184
2031-11-07,221464.3356,221839.1666
2031-11-21,221732.2728,222107.1038
2031-12-05,222049.7847,222424.6157
2031-12-19,222118.7093,222493.5403
2032-01-05,222350.3663,222725.1973
2032-01-16,222538.1381,222912.9690
2032-01-30,222781.8266,223156.6575
2032-02-13,222951.0769,223325.9078
2032-02-27,223056.5446,223431.3756
2032-03-12,223332.2379,223707.0689
2032-03-30,223658.3999,224033.2308
2032-04-09,223802.8204,224177.6514
2032-04-23,224170.5476,224545.3786
2032-05-07,233325.5252,161345.3258
2032-05-21,233483.3430,161503.1436
2032-06-04,233581.1728,161600.9734
2032-06-21,233817.8944,161837.6950
2032-07-02,234000.8143,162020.6149
2032-07-16,234158.1514,162177.9520
2032-07-30,234378.9657,162398.7663
2032-08-13,234613.6180,162633.4186
2032-08-27,234921.1540,162940.9546
2032-09-10,235004.7794,163024.5800
2032-09-24,235262.4671,163282.2677
2032-10-08,235325.1976,163344.9982
2032-10-22,235489.8727,163509.6733
2032-11-05,170103.5657,169484.2169
2032-11-19,170172.1942,169552.8454
2032-12-03,170328.5745,169709.2257
2032-12-17,170492.1896,169872.8408
2033-01-04,170534.6178,169915.2690
2033-01-14,170652.2036,170032.8547
2033-01-28,170691.0445,170071.6957
2033-02-11,170877.8584,170258.5096
2033-02-25,170973.6261,170354.2772
2033-03-11,171022.5091,170403.1603
2033-03-25,171124.1720,170504.8232
2033-04-08,171270.7569,170651.4081
2033-04-22,171400.5104,170781.1616
2033-05-06,180396.7389,109481.3478
2033-05-20,180486.7094,109571.3183
2033-06-03,180597.7400,109682.3489
2033-06-17,180648.9111,109733.5200
2033-07-01,180764.9422,109849.5512
2033-07-15,180758.1817,109842.7907
2033-07-29,180787.2929,109871.9019
2033-08-12,180864.7812,109949.3901
2033-08-26,180958.9141,110043.5231
2033-09-09,181027.9707,110112.5797
2033-09-23,181117.2978,110201.9067
2033-10-07,181186.9895,110271.5985
2033-10-21,181205.2821,110289.8911
2033-11-04,115222.9687,114509.0096
2033-11-18,115266.5220,114552.5629
2033-12-02,115268.4906,114554.5315
2033-12-16,115271.3760,114557.4169
2033-12-30,115374.5032,114660.5441
2034-01-13,115427.1205,114713.1613
2034-01-27,115490.5870,114776.6278
2034-02-10,115558.9039,114844.9448
2034-02-24,115650.6273,114936.6681
2034-03-10,115658.9497,114944.9905
2034-03-24,115733.2215,115019.2624
2034-04-11,115788.9936,115075.0344
2034-04-21,115825.9897,115112.0306
2034-05-05,125792.8674,56473.8594
2034-05-19,125836.6936,56517.6856
2034-06-02,125852.1441,56533.1361
2034-06-16,125831.1517,56512.1436
2034-06-30,125839.9538,56520.9458
2034-07-14,125883.6621,56564.6541
2034-07-28,125947.3078,56628.2998
2034-08-11,125948.8949,56629.8869
2034-08-25,125970.2746,56651.2666
2034-09-08,125947.3914,56628.3834
2034-09-22,126038.7232,56719.7152
2034-10-06,126054.7329,56735.7249
2034-10-20,126070.8158,56751.8078
2034-11-03,58269.3132,57996.1927
2034-11-17,58246.4651,57973.3446
2034-12-01,58277.5395,58004.4190
2034-12-15,58244.5530,57971.4325
2034-12-29,58236.3381,57963.2176
2035-01-12,58258.8556,57985.7350
2035-01-26,58277.2756,58004.1550
2035-02-09,58285.2584,58012.1379
2035-02-23,58255.8841,57982.7636
2035-03-09,58270.1575,57997.0370
2035-03-27,58276.2558,58003.1353
2035-04-06,58268.0381,57994.9176
2035-04-20,58279.6127,58006.4922
2035-05-04,74675.2721,7142.9719
2035-05-18,74649.5276,7117.2275
2035-06-01,74621.6486,7089.3484
2035-06-15,74604.5843,7072.2842
2035-06-29,74581.4952,7049.1951
2035-07-13,74566.2877,7033.9876
2035-07-27,74541.4771,7009.1769
2035-08-10,74514.4339,6982.1338
2035-08-24,74505.9453,6973.6452
2035-09-07,74469.8909,6937.5907
2035-09-21,74461.4614,6929.1612
2035-10-05,74433.3157,6901.0156
2035-10-19,74410.1333,6877.8332
2035-11-02,0.0000,0.0000
2035-11-16,0.0000,0.0000
2035-11-30,0.0000,0.0000
2035-12-14,0.0000,0.0000
2035-12-28,0.0000,0.0000
2036-01-11,0.0000,0.0000
2036-01-25,0.0000,0.0000
2036-02-08,0.0000,0.0000
2036-02-22,0.0000,0.0000
2036-03-07,0.0000,0.0000
2036-03-21,0.0000,0.0000
2036-04-04,0.0000,0.0000
2036-04-18,0.0000,0.0000
2036-05-02,0.0000,0.0000
