#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-02-19,0.038251,1243435.04,112524.23,2889956.25,0.00,1243377.71,1243377.71,1243377.71,1243377.71
CPTY_A,2016-03-04,0.076503,1394721.72,167757.08,3319187.06,0.00,1394547.37,1394547.37,1318962.54,1318962.54
CPTY_A,2016-03-18,0.114754,1804719.11,278680.98,4590648.94,0.00,1804327.88,1804327.88,1480750.99,1480750.99
CPTY_A,2016-04-01,0.153005,1926815.38,415200.59,4823571.88,0.00,1926223.39,1926223.39,1592119.09,1592119.09
CPTY_A,2016-04-15,0.191257,1976698.32,457278.83,6185778.25,0.00,1975902.18,1975902.18,1668875.71,1668875.71
CPTY_A,2016-04-29,0.229508,1881337.62,602359.64,5187489.00,0.00,1880365.24,1975902.18,1704123.96,1720046.78
CPTY_A,2016-05-13,0.267760,1943096.17,654993.31,6415144.92,0.00,1941872.69,1975902.18,1738088.07,1756597.56
CPTY_A,2016-05-27,0.306011,2015831.53,781835.45,6994935.38,0.00,2014344.39,2014344.39,1772620.11,1788815.91
CPTY_A,2016-06-10,0.344262,2085262.01,836344.52,6399564.88,0.00,2083498.31,2083498.31,1807162.13,1821558.40
CPTY_A,2016-06-24,0.382514,2298815.93,1005613.98,7308440.38,0.00,2296548.37,2296548.37,1856100.75,1869057.40
CPTY_A,2016-07-08,0.420765,2245687.39,939254.88,7057591.63,0.00,2243156.53,2296548.37,1891287.64,1907920.21
CPTY_A,2016-07-22,0.459016,2391684.93,1234524.63,6679510.63,0.00,2388765.97,2388765.97,1932744.17,1947990.69
CPTY_A,2016-08-05,0.497268,2377679.01,1214362.71,7736867.44,0.00,2374599.70,2388765.97,1966733.06,1981896.48
CPTY_A,2016-08-19,0.535519,2384686.07,1222911.94,7611124.69,0.00,2381285.92,2388765.97,1996343.97,2010958.59
CPTY_A,2016-09-02,0.573770,2553394.04,1432335.57,8555124.50,0.00,2549339.97,2549339.97,2033210.37,2046850.68
CPTY_A,2016-09-16,0.612022,2545008.18,1506577.85,9564665.00,0.00,2540589.27,2549339.97,2064921.56,2078256.26
CPTY_A,2016-09-30,0.650273,2568184.17,1572359.10,9022577.00,0.00,2563428.73,2563428.73,2094245.51,2106795.82
CPTY_A,2016-10-14,0.688525,2649130.25,1676818.65,9702325.50,0.00,2643875.36,2643875.36,2124780.50,2136633.57
CPTY_A,2016-10-28,0.726776,2661988.53,1792965.35,10303196.00,0.00,2656195.03,2656195.03,2152749.68,2163978.91
CPTY_A,2016-11-14,0.773224,2694413.61,1825832.29,10309772.88,0.00,2687961.06,2687961.06,2184900.19,2195454.87
CPTY_A,2016-11-25,0.803279,2775988.43,1880854.03,9594158.25,0.00,2769039.38,2769039.38,2206755.74,2216915.52
CPTY_A,2016-12-09,0.841530,2823908.99,1967150.41,8630073.75,0.00,2816450.13,2816450.13,2234469.12,2244167.09
CPTY_A,2016-12-23,0.879781,2851371.35,1985731.57,9351529.75,0.00,2843458.22,2843458.22,2260946.91,2270223.22
CPTY_A,2017-01-06,0.918070,3054513.13,2202136.47,10280864.75,0.00,3045630.82,3045630.82,2293672.73,2302562.17
CPTY_A,2017-01-20,0.956426,3004442.11,2210636.51,10821381.75,0.00,2995338.14,3045630.82,2321812.05,2332361.92
CPTY_A,2017-02-03,0.994783,2979382.05,2311387.45,11425127.75,0.00,2970002.33,3045630.82,2346804.54,2359863.66
CPTY_A,2017-02-17,1.033139,2926282.18,2288476.76,10636417.25,0.00,2916665.89,3045630.82,2367961.14,2385323.36
CPTY_A,2017-03-03,1.071495,2802256.73,2335473.93,9959263.88,0.00,2792605.55,3045630.82,2383162.08,2408960.30
CPTY_A,2017-03-17,1.109851,2964969.17,2306395.75,11465790.66,0.00,2954289.54,3045630.82,2402900.10,2430963.47
CPTY_A,2017-03-31,1.148207,2907247.14,2205274.96,12244806.69,0.00,2896316.53,3045630.82,2419382.80,2451496.60
CPTY_A,2017-04-18,1.197522,2921062.67,2297704.12,12761413.88,0.00,2909487.42,3045630.82,2439565.76,2475963.59
CPTY_A,2017-04-28,1.224920,2849144.33,2349761.43,10601199.19,0.00,2837532.95,3045630.82,2448466.93,2488705.10
CPTY_A,2017-05-12,1.263276,2960725.76,2451200.43,11664908.88,0.00,2948203.89,3045630.82,2463640.17,2505614.73
CPTY_A,2017-05-26,1.301632,2941601.82,2419123.06,12119381.25,0.00,2928775.66,3045630.82,2477346.67,2521527.79
CPTY_A,2017-06-09,1.339988,2966593.11,2366008.20,12787992.50,0.00,2953269.60,3045630.82,2490969.61,2536529.86
CPTY_A,2017-06-23,1.378344,2903996.83,2295779.78,10726841.75,0.00,2890574.30,3045630.82,2502089.69,2550696.97
