#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_B,5458.11,2851.92,500.94,-1155.81,519.74,-1201.15,518.02,-1262.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5458.11,2851.92,Marginal,61482.34,62383.00
CDS,CPTY_B,5458.11,2851.92,500.94,-1155.81,519.74,-1201.15,518.02,-1262.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5458.11,2851.92,Marginal,61482.34,62383.00
