#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_B,2016-02-05,0.000000,0.00,6720.78,0.00,-6720.78,0.00,0.00,0.00,0.00
CPTY_B,2016-03-07,0.084699,26460.36,36170.66,116011.44,0.00,26460.92,26460.92,26460.92,26460.92
CPTY_B,2016-04-05,0.163934,40841.07,37608.06,167375.67,0.00,40842.74,40842.74,33412.14,33412.14
CPTY_B,2016-05-06,0.248634,43875.84,48557.76,187124.97,0.00,43878.57,43878.57,36977.62,36977.62
CPTY_B,2016-06-06,0.333333,45043.03,55448.21,182248.25,0.00,45046.79,45046.79,39027.98,39027.98
CPTY_B,2016-07-05,0.412568,57048.94,55970.66,213282.27,0.00,57054.83,57054.83,42490.09,42490.09
CPTY_B,2016-08-05,0.497268,56949.57,60898.61,211625.23,0.00,56956.66,57054.83,44954.18,44970.90
CPTY_B,2016-09-06,0.584699,60443.46,67647.43,222111.59,0.00,60447.89,60447.89,47271.00,47285.22
CPTY_B,2016-10-05,0.663934,74787.94,68668.27,247080.70,0.00,74789.24,74789.24,50555.07,50567.59
CPTY_B,2016-11-07,0.754098,73033.07,70228.65,273241.53,0.00,73029.71,74789.24,53242.25,53463.66
CPTY_B,2016-12-05,0.830601,79807.46,79880.41,256657.69,0.00,79799.48,79799.48,55688.31,55889.33
CPTY_B,2017-01-05,0.915330,93683.54,81489.82,319624.81,0.00,93668.60,93668.60,59204.03,59386.44
CPTY_B,2017-02-06,1.003002,85287.83,76700.66,293316.28,0.00,85268.97,93668.60,61482.34,62383.00
CPTY_B,2017-03-06,1.079714,82583.65,77638.88,310135.53,0.00,82560.94,93668.60,62979.95,64605.81
CPTY_B,2017-04-05,1.161906,87965.53,73851.03,315292.94,0.00,87936.27,93668.60,64745.33,66661.67
CPTY_B,2017-05-05,1.244098,89773.68,79156.79,284670.47,0.00,89738.64,93668.60,66396.52,68445.90
CPTY_B,2017-06-06,1.331769,88172.83,80145.43,315286.88,0.00,88132.99,93668.60,67827.45,70106.32
CPTY_B,2017-07-05,1.411221,93208.55,74042.50,336620.75,0.00,93161.23,93668.60,69253.74,71432.88
CPTY_B,2017-08-07,1.501632,94115.46,82149.92,367188.97,0.00,94061.71,94061.71,70747.39,72795.33
CPTY_B,2017-09-05,1.581084,93460.37,86914.67,329632.97,0.00,93401.79,94061.71,71885.82,73864.00
CPTY_B,2017-10-05,1.663276,97013.03,77464.02,344119.69,0.00,96946.63,96946.63,73124.21,75004.64
CPTY_B,2017-11-06,1.750947,91020.50,78833.38,319719.47,0.00,90952.60,96946.63,74016.89,76103.30
CPTY_B,2017-12-05,1.830399,89541.40,80920.25,303890.09,0.00,89469.61,96946.63,74687.65,77008.04
CPTY_B,2018-01-05,1.915330,91005.74,73994.13,337121.50,0.00,90927.36,96946.63,75407.76,77892.18
CPTY_B,2018-02-05,2.000262,88838.72,78568.50,315153.84,0.00,88756.91,96946.63,75974.57,78701.23
CPTY_B,2018-03-05,2.076974,86610.47,81442.65,283406.41,0.00,86532.65,96946.63,76364.53,79375.12
CPTY_B,2018-04-05,2.161906,89398.35,76460.72,283655.94,0.00,89321.50,96946.63,76873.55,80065.43
CPTY_B,2018-05-08,2.252317,87828.55,81631.45,288375.97,0.00,87756.68,96946.63,77310.41,80743.06
CPTY_B,2018-06-05,2.329029,88593.25,86299.64,287886.75,0.00,88523.87,96946.63,77679.76,81276.76
CPTY_B,2018-07-05,2.411221,94990.78,81645.65,302751.09,0.00,94919.97,96946.63,78267.43,81810.91
