#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,37287.36,62321.86,30422.57,-3876.55,34688.47,-4426.37,37605.62,-4803.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37287.36,62321.86,None,240793.69,240793.69
Swap_20y,CPTY_A,37287.36,62321.86,30422.57,-3876.55,34688.47,-4426.37,37605.62,-4803.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,240793.69,240793.69
