#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
Swap_FedFunds_20y,false,DiscountCurve/USD/2/3M,0.000100,,0.000000,USD,3.95,0.02,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/3/6M,0.000100,,0.000000,USD,3.95,0.00,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/4/1Y,0.000100,,0.000000,USD,3.95,-0.21,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/5/2Y,0.000100,,0.000000,USD,3.95,-0.71,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/6/3Y,0.000100,,0.000000,USD,3.95,0.33,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/7/5Y,0.000100,,0.000000,USD,3.95,1.03,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/8/10Y,0.000100,,0.000000,USD,3.95,0.94,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/9/15Y,0.000100,,0.000000,USD,3.95,1.04,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/10/20Y,0.000100,,0.000000,USD,3.95,0.54,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/11/30Y,0.000100,,0.000000,USD,3.95,0.00,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,USD,3.95,10.23,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/1/1M,0.000100,,0.000000,USD,3.95,58.29,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,USD,3.95,-0.26,-0.01
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,USD,3.95,-1.09,-0.02
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/4/1Y,0.000100,,0.000000,USD,3.95,-5.35,-0.06
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/5/2Y,0.000100,,0.000000,USD,3.95,-16.33,-0.17
