#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,40255.88,156619.59,71703.61,-5881.05,81935.69,-6716.25,88936.53,-7288.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40255.88,156619.59,None,248477.95,257813.88
Swap_20,CPTY_A,40255.88,156619.59,71703.61,-5881.05,81935.69,-6716.25,88936.53,-7288.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,248477.95,257813.88
