#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,0.00,270434.97,0.00,270434.97,0.00,0.00
CPTY_A,2016-03-07,0.084699,48973.74,336959.06,497850.63,0.00,48966.64,48966.64
CPTY_A,2016-04-05,0.163934,84715.12,392758.10,596745.94,0.00,84686.90,84686.90
CPTY_A,2016-05-06,0.248634,115153.11,422608.03,702678.31,0.00,115087.02,115087.02
CPTY_A,2016-06-06,0.333333,210342.66,523920.36,1207351.38,0.00,210171.24,210171.24
CPTY_A,2016-07-05,0.412568,291765.19,607703.47,1489100.50,0.00,291445.16,291445.16
CPTY_A,2016-08-05,0.497268,316750.24,639203.50,1680348.63,0.00,316340.02,316340.02
CPTY_A,2016-09-06,0.584699,278164.13,635864.09,1238659.00,0.00,277709.62,316340.02
CPTY_A,2016-10-05,0.663934,284600.89,642603.19,1262843.25,0.00,284062.18,316340.02
CPTY_A,2016-11-07,0.754098,297253.34,667960.79,1394288.38,0.00,296565.48,316340.02
CPTY_A,2016-12-05,0.830601,295596.08,670460.92,1751220.75,0.00,294826.97,316340.02
CPTY_A,2017-01-05,0.915330,361437.53,717161.39,2129960.00,0.00,360389.92,360389.92
CPTY_A,2017-02-06,1.003002,392570.10,748718.47,1756917.88,0.00,391324.28,391324.28
CPTY_A,2017-03-06,1.079714,341509.80,813150.28,2026056.63,0.00,340322.06,391324.28
CPTY_A,2017-04-05,1.161906,382261.74,873990.06,1844860.38,0.00,380802.97,391324.28
CPTY_A,2017-05-05,1.244098,401818.81,874566.42,2098606.50,0.00,400149.55,400149.55
CPTY_A,2017-06-06,1.331769,421198.88,905358.83,2111124.00,0.00,419319.02,419319.02
CPTY_A,2017-07-05,1.411221,458667.34,922916.34,2461341.75,0.00,456495.88,456495.88
CPTY_A,2017-08-07,1.501632,497541.78,953363.97,2396970.25,0.00,495032.81,495032.81
CPTY_A,2017-09-05,1.581084,512224.09,956169.46,2638441.25,0.00,509496.52,509496.52
CPTY_A,2017-10-05,1.663276,520378.13,984769.79,2804079.00,0.00,517454.55,517454.55
CPTY_A,2017-11-06,1.750947,503129.87,981223.69,2523665.50,0.00,500145.88,517454.55
