#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
0,-0.025483,332569.632389,0.000000,308027.972665,308025.908003,-30089.148366,310473.361139
1,-0.023627,332569.632389,0.000000,308027.972665,308025.908003,157700.031657,310473.361139
2,-0.022640,332569.632389,332650.840404,308027.972665,308025.908003,-207512.792644,310473.361139
3,-0.021625,332569.632389,0.000000,308027.972665,308025.908003,133999.650397,310473.361139
4,-0.021143,332569.632389,0.000000,308027.972665,308025.908003,111.524397,310473.361139
5,-0.020828,332569.632389,0.000000,308027.972665,308025.908003,-13140.011309,310473.361139
6,-0.019860,332569.632389,0.000000,308027.972665,308025.908003,128767.894536,310473.361139
7,-0.019541,332569.632389,0.000000,308027.972665,308025.908003,173017.543283,310473.361139
8,-0.019528,332569.632389,0.000000,308027.972665,308025.908003,129679.152884,310473.361139
9,-0.019182,332569.632389,332639.844894,308027.972665,308025.908003,-15279.484480,310473.361139
10,-0.018573,332569.632389,0.000000,308027.972665,308025.908003,-12650.191083,310473.361139
11,-0.018539,332569.632389,0.000000,308027.972665,308025.908003,-43007.050428,310473.361139
12,-0.018480,332569.632389,0.000000,308027.972665,308025.908003,409956.480085,310473.361139
13,-0.018038,332569.632389,0.000000,308027.972665,308025.908003,-76087.079174,310473.361139
14,-0.017871,332569.632389,332635.673241,308027.972665,308025.908003,-65300.619036,310473.361139
15,-0.017853,332569.632389,0.000000,308027.972665,308025.908003,336026.581017,310473.361139
16,-0.017810,332569.632389,0.000000,308027.972665,308025.908003,-110525.853053,310473.361139
17,-0.017426,332569.632389,0.000000,308027.972665,308025.908003,102007.067293,310473.361139
18,-0.017312,332569.632389,0.000000,308027.972665,308025.908003,-36066.080976,310473.361139
19,-0.017097,332569.632389,0.000000,308027.972665,308025.908003,100716.881303,310473.361139
20,-0.017060,332569.632389,0.000000,308027.972665,308025.908003,-71147.220383,310473.361139
21,-0.016906,332569.632389,0.000000,308027.972665,308025.908003,-15611.766625,310473.361139
22,-0.016783,332569.632389,332632.213161,308027.972665,308025.908003,-126392.670594,310473.361139
23,-0.016162,332569.632389,0.000000,308027.972665,308025.908003,157942.651585,310473.361139
24,-0.015890,332569.632389,0.000000,308027.972665,308025.908003,266729.345517,310473.361139
25,-0.015711,332569.632389,0.000000,308027.972665,308025.908003,-70029.967579,310473.361139
26,-0.015595,332569.632389,0.000000,308027.972665,308025.908003,114700.775239,310473.361139
27,-0.015383,332569.632389,332627.757280,308027.972665,308025.908003,143590.112672,310473.361139
28,-0.015245,332569.632389,0.000000,308027.972665,308025.908003,-77354.593062,310473.361139
29,-0.015189,332569.632389,0.000000,308027.972665,308025.908003,312106.259024,310473.361139
30,-0.014681,332569.632389,0.000000,308027.972665,308025.908003,-238583.575029,310473.361139
31,-0.014667,332569.632389,0.000000,308027.972665,308025.908003,-52670.580428,310473.361139
32,-0.014658,332569.632389,0.000000,308027.972665,308025.908003,171820.185981,310473.361139
33,-0.014645,332569.632389,0.000000,308027.972665,308025.908003,35208.159512,310473.361139
34,-0.014631,332569.632389,0.000000,308027.972665,308025.908003,-279759.491152,310473.361139
35,-0.014508,332569.632389,0.000000,308027.972665,308025.908003,165492.449702,310473.361139
