#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
151,2021-12-03,14,171323.304824,171395.476805,0.000000,142809.097170,CPTY_A
152,2021-12-17,18,142903.886318,142905.248100,0.000000,147543.540320,CPTY_A
153,2022-01-04,10,240747.559062,240812.250272,0.000000,211487.405239,CPTY_A
154,2022-01-14,14,196624.819226,197052.195082,0.000000,169978.500234,CPTY_A
155,2022-01-28,14,205487.450229,205489.937197,0.000000,163783.097018,CPTY_A
156,2022-02-11,14,183042.230412,183053.742722,0.000000,184653.990440,CPTY_A
157,2022-02-25,14,179603.508480,179827.646114,-267995.157568,181795.908972,CPTY_A
158,2022-03-11,14,161779.360149,161950.088077,0.000000,167547.892167,CPTY_A
159,2022-03-25,14,155983.438396,156233.931971,0.000000,131645.109077,CPTY_A
160,2022-04-08,14,164960.206860,165692.470328,0.000000,158939.910098,CPTY_A
161,2022-04-22,14,156921.041417,156922.999873,0.000000,169297.061220,CPTY_A
162,2022-05-06,14,172002.558341,172098.860142,0.000000,222279.019222,CPTY_A
163,2022-05-20,14,150825.030795,150994.372038,0.000000,134802.850280,CPTY_A
164,2022-06-03,14,139907.325082,140187.405441,0.000000,131066.905843,CPTY_A
165,2022-06-17,14,179127.988407,179141.262694,0.000000,177716.193699,CPTY_A
166,2022-07-01,14,139751.217560,139929.617306,0.000000,119081.949245,CPTY_A
167,2022-07-15,14,156718.732222,156840.668700,0.000000,225886.586114,CPTY_A
168,2022-07-29,14,159446.374650,159457.732035,0.000000,117825.469363,CPTY_A
169,2022-08-12,14,143152.989350,143166.747153,0.000000,124331.370194,CPTY_A
170,2022-08-26,14,175845.216406,175963.455267,254300.834714,161505.837915,CPTY_A
171,2022-09-09,14,139763.051941,139818.457322,0.000000,215096.247894,CPTY_A
172,2022-09-23,14,123683.534617,123857.139649,0.000000,128826.987763,CPTY_A
173,2022-10-07,14,131028.823031,131217.030969,0.000000,128890.856840,CPTY_A
174,2022-10-21,14,141396.052898,141592.050474,0.000000,127115.860821,CPTY_A
175,2022-11-04,14,138274.229126,138274.828685,0.000000,138534.243006,CPTY_A
176,2022-11-18,14,130345.151507,131150.414842,0.000000,68835.463419,CPTY_A
177,2022-12-02,14,139023.696665,139126.705689,0.000000,135753.376776,CPTY_A
178,2022-12-16,14,143661.071354,143671.762315,0.000000,111146.507793,CPTY_A
179,2022-12-30,14,112233.111534,112247.093873,0.000000,92125.028278,CPTY_A
180,2023-01-13,14,155403.385052,155403.537348,0.000000,169674.368934,CPTY_A
181,2023-01-27,14,136876.623710,136969.083045,0.000000,108840.043021,CPTY_A
182,2023-02-10,14,124902.465278,125206.295504,0.000000,148023.981456,CPTY_A
183,2023-02-24,14,150754.918528,150991.986901,-261543.486592,135882.432259,CPTY_A
184,2023-03-10,14,113104.779581,113186.230747,0.000000,118616.375461,CPTY_A
185,2023-03-24,18,99856.474512,99862.653399,0.000000,85306.266572,CPTY_A
186,2023-04-11,10,107620.773166,107620.831077,0.000000,97531.465828,CPTY_A
187,2023-04-21,14,108756.077521,108756.097603,0.000000,112864.678015,CPTY_A
188,2023-05-05,14,113341.067990,113342.129032,0.000000,154847.363254,CPTY_A
189,2023-05-19,14,108405.001903,108550.189752,0.000000,105164.440093,CPTY_A
190,2023-06-02,14,106923.980566,106936.192412,0.000000,108907.456018,CPTY_A
191,2023-06-16,14,103491.503449,103491.533590,0.000000,118166.755451,CPTY_A
192,2023-06-30,14,98587.215856,98588.302690,0.000000,73464.685300,CPTY_A
193,2023-07-14,14,103588.323287,103677.259667,0.000000,109724.230472,CPTY_A
194,2023-07-28,14,114082.255049,114090.561771,0.000000,106197.562246,CPTY_A
195,2023-08-11,14,101588.953851,101597.812474,0.000000,95157.151187,CPTY_A
196,2023-08-25,14,97338.692476,97606.094681,251550.971777,108674.797087,CPTY_A
197,2023-09-08,14,81706.380576,81807.311748,0.000000,71832.496819,CPTY_A
198,2023-09-22,14,80684.556901,80714.986573,0.000000,68888.035674,CPTY_A
199,2023-10-06,14,79989.839733,80002.143429,0.000000,68317.668049,CPTY_A
200,2023-10-20,14,71801.843990,71885.445932,0.000000,71637.501537,CPTY_A
201,2023-11-03,14,89506.906607,89571.906536,0.000000,90488.786000,CPTY_A
202,2023-11-17,14,88549.304278,88652.273308,0.000000,82938.198612,CPTY_A
203,2023-12-01,14,69004.754867,69015.084556,0.000000,62812.690692,CPTY_A
204,2023-12-15,14,71016.594979,71352.654597,0.000000,52770.480972,CPTY_A
205,2023-12-29,14,69388.765642,69388.765667,0.000000,60233.201144,CPTY_A
206,2024-01-12,14,85623.195455,85878.756804,0.000000,91547.803014,CPTY_A
207,2024-01-26,14,60894.942526,60985.423483,0.000000,59253.319251,CPTY_A
208,2024-02-09,14,93050.220553,93054.354512,0.000000,97092.894093,CPTY_A
209,2024-02-23,14,79369.858867,79473.690749,-258275.486113,67311.001090,CPTY_A
210,2024-03-08,14,56766.272070,56932.292700,0.000000,52366.456735,CPTY_A
211,2024-03-22,14,49698.558493,50111.555368,0.000000,51412.498069,CPTY_A
212,2024-04-05,14,52880.906460,52950.800253,0.000000,41896.887939,CPTY_A
213,2024-04-19,14,45260.147765,45408.930128,0.000000,48217.883687,CPTY_A
214,2024-05-03,14,52140.547934,52141.893307,0.000000,53219.593177,CPTY_A
215,2024-05-17,14,55063.758161,55074.909120,0.000000,47497.570135,CPTY_A
216,2024-05-31,14,56414.143216,56547.900585,0.000000,38769.287091,CPTY_A
217,2024-06-14,14,50507.300339,50531.430282,0.000000,42091.391790,CPTY_A
218,2024-06-28,14,57246.364475,57323.494801,0.000000,52061.141762,CPTY_A
219,2024-07-12,14,50057.141438,50057.495368,0.000000,57601.746251,CPTY_A
220,2024-07-26,14,45952.496871,45987.390244,0.000000,48602.773284,CPTY_A
221,2024-08-09,14,55529.466635,55536.590626,0.000000,45990.035160,CPTY_A
222,2024-08-23,14,48629.861832,48632.289886,241667.739473,52148.252574,CPTY_A
223,2024-09-06,14,29029.595832,29029.640433,0.000000,25705.341585,CPTY_A
224,2024-09-20,14,27848.873608,28252.441666,0.000000,26488.902743,CPTY_A
225,2024-10-04,14,25564.740323,25587.101183,0.000000,20497.991718,CPTY_A
226,2024-10-18,14,30018.002242,30057.679026,0.000000,26432.805830,CPTY_A
227,2024-11-01,14,29047.673796,29061.860059,0.000000,22792.672716,CPTY_A
228,2024-11-15,14,21141.361255,21172.251155,0.000000,16738.194409,CPTY_A
229,2024-11-29,14,24195.241175,25052.720773,0.000000,22124.809707,CPTY_A
230,2024-12-13,14,28960.688698,28963.600946,0.000000,23503.001412,CPTY_A
231,2024-12-27,14,23917.756410,23917.871024,0.000000,21338.890019,CPTY_A
232,2025-01-10,14,27286.964188,27301.760005,0.000000,23290.294451,CPTY_A
233,2025-01-24,14,27911.049265,27955.265694,0.000000,31722.755609,CPTY_A
234,2025-02-07,14,24457.212942,24472.141403,0.000000,22433.719566,CPTY_A
235,2025-02-21,14,24586.620711,26577.734588,-252948.763916,16153.534390,CPTY_A
236,2025-03-07,14,395.877406,451.976363,0.000000,382.007126,CPTY_A
237,2025-03-21,14,422.044001,459.739713,0.000000,373.977177,CPTY_A
238,2025-04-04,18,456.534067,507.136338,0.000000,440.993582,CPTY_A
239,2025-04-22,10,245.515420,303.445128,0.000000,270.103816,CPTY_A
240,2025-05-02,14,334.733501,413.705344,0.000000,379.712702,CPTY_A
241,2025-05-16,14,313.711100,390.549135,0.000000,415.917943,CPTY_A
242,2025-05-30,14,307.315749,382.132870,0.000000,278.195112,CPTY_A
243,2025-06-13,14,310.214074,379.281315,0.000000,277.500455,CPTY_A
244,2025-06-27,14,298.496934,379.824791,0.000000,322.455277,CPTY_A
245,2025-07-11,14,310.541514,382.532091,0.000000,227.600987,CPTY_A
246,2025-07-25,14,316.150926,382.299350,0.000000,244.047945,CPTY_A
247,2025-08-08,14,303.611726,376.704641,0.000000,239.967428,CPTY_A
248,2025-08-22,14,308.482676,380.006140,235062.066133,242.413446,CPTY_A
249,2025-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
250,2025-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
251,2025-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
252,2025-10-17,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
253,2025-10-31,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
254,2025-11-14,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
255,2025-11-28,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
256,2025-12-12,17,0.000000,0.000000,0.000000,0.000000,CPTY_A
257,2025-12-29,11,0.000000,0.000000,0.000000,0.000000,CPTY_A
258,2026-01-09,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
259,2026-01-23,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
260,2026-02-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
261,2026-02-20,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
262,2026-03-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
263,2026-03-20,18,0.000000,0.000000,0.000000,0.000000,CPTY_A
264,2026-04-07,10,0.000000,0.000000,0.000000,0.000000,CPTY_A
265,2026-04-17,18,0.000000,0.000000,0.000000,0.000000,CPTY_A
266,2026-05-05,10,0.000000,0.000000,0.000000,0.000000,CPTY_A
267,2026-05-15,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
268,2026-05-29,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
