#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,528507.034840,526130.591680,0.000000,495264.381927,CPTY_A,0.038251
1,2016-03-04,14,524436.144141,524390.238079,-24380.551328,366913.102429,CPTY_A,0.076503
2,2016-03-18,14,458984.896926,458670.945250,0.000000,478203.208169,CPTY_A,0.114754
3,2016-04-01,14,619708.239378,619664.297687,0.000000,546549.392043,CPTY_A,0.153005
4,2016-04-15,14,566937.126450,567000.660440,0.000000,441881.923986,CPTY_A,0.191257
5,2016-04-29,14,430743.190699,426340.579046,0.000000,475393.216113,CPTY_A,0.229508
6,2016-05-13,14,501361.125267,502352.874894,0.000000,469876.241775,CPTY_A,0.267760
7,2016-05-27,14,464791.441518,459213.455169,0.000000,376955.422661,CPTY_A,0.306011
8,2016-06-10,14,544423.009401,544327.240102,0.000000,572621.209410,CPTY_A,0.344262
9,2016-06-24,14,523496.390718,517663.999572,0.000000,481706.473799,CPTY_A,0.382514
10,2016-07-08,14,518492.898968,517161.258780,0.000000,470059.901052,CPTY_A,0.420765
11,2016-07-22,14,488250.041274,487493.891872,0.000000,447252.870801,CPTY_A,0.459016
12,2016-08-05,14,563583.648959,563630.605545,0.000000,484004.645638,CPTY_A,0.497268
13,2016-08-19,14,476989.078793,476920.116852,0.000000,515099.691173,CPTY_A,0.535519
14,2016-09-02,14,510188.560536,509833.842906,287345.556563,440035.822168,CPTY_A,0.573770
15,2016-09-16,14,460059.832538,458584.594415,0.000000,420491.774777,CPTY_A,0.612022
16,2016-09-30,14,486143.668273,481363.354547,0.000000,499461.551305,CPTY_A,0.650273
17,2016-10-14,14,439500.224764,438899.820533,0.000000,438297.734149,CPTY_A,0.688525
18,2016-10-28,17,509666.689889,507121.895386,0.000000,477686.931964,CPTY_A,0.726776
19,2016-11-14,11,499701.736886,495563.930790,0.000000,423161.309413,CPTY_A,0.773224
20,2016-11-25,14,407078.926921,407115.306032,0.000000,368111.376297,CPTY_A,0.803279
21,2016-12-09,14,466970.794680,465605.546289,0.000000,450738.641493,CPTY_A,0.841530
22,2016-12-23,14,477201.936653,476800.123150,0.000000,526399.443786,CPTY_A,0.879781
23,2017-01-06,14,494988.568604,495046.771518,0.000000,612347.028460,CPTY_A,0.918070
24,2017-01-20,14,484687.063350,481363.129787,0.000000,577046.933357,CPTY_A,0.956426
25,2017-02-03,14,517644.275801,512201.490275,0.000000,592309.068380,CPTY_A,0.994783
26,2017-02-17,14,452108.355406,452427.894627,0.000000,430887.829104,CPTY_A,1.033139
27,2017-03-03,14,436739.704253,433198.318779,-290944.552813,448037.434595,CPTY_A,1.071495
28,2017-03-17,14,455039.379340,454423.385867,0.000000,489387.555458,CPTY_A,1.109851
29,2017-03-31,18,343451.640065,341851.519287,0.000000,281479.414310,CPTY_A,1.148207
30,2017-04-18,10,524613.898507,524969.396452,0.000000,472939.510797,CPTY_A,1.197522
31,2017-04-28,14,472351.487096,471359.471110,0.000000,478762.572851,CPTY_A,1.224920
32,2017-05-12,14,449651.483735,428810.817864,0.000000,467490.010254,CPTY_A,1.263276
33,2017-05-26,14,486895.169965,484098.321517,0.000000,461398.785657,CPTY_A,1.301632
34,2017-06-09,14,450098.707450,449823.285491,0.000000,498636.068519,CPTY_A,1.339988
