#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,0.00,1066149.88,0.00,1066149.88,0.00,0.00
CPTY_A,2016-05-06,0.248634,52306.27,1285098.77,502448.50,0.00,52276.25,52276.25
CPTY_A,2016-08-05,0.497268,81367.23,1374592.73,650422.25,0.00,81261.85,81261.85
CPTY_A,2016-11-07,0.754098,244241.80,1476895.57,1334452.88,0.00,243676.61,243676.61
CPTY_A,2017-02-06,1.003002,284318.32,1526639.31,1793491.25,0.00,283416.03,283416.03
CPTY_A,2017-05-05,1.244098,254025.43,1718611.26,1600281.88,0.00,252970.14,283416.03
CPTY_A,2017-08-07,1.501632,224933.08,1777272.56,1938187.88,0.00,223798.80,283416.03
CPTY_A,2017-11-06,1.750947,277756.23,1828618.39,1601395.88,0.00,276108.90,283416.03
CPTY_A,2018-02-05,2.000262,333543.16,1918865.78,2174905.50,0.00,331212.35,331212.35
CPTY_A,2018-05-08,2.252317,299476.53,2098081.69,3176762.25,0.00,297194.41,331212.35
CPTY_A,2018-08-06,2.498892,386609.87,2107164.55,4160367.00,0.00,383438.56,383438.56
CPTY_A,2018-11-05,2.748207,438964.76,2128400.17,2960549.25,0.00,435105.60,435105.60
CPTY_A,2019-02-05,3.000262,529875.37,2207410.47,4466081.00,0.00,524901.84,524901.84
CPTY_A,2019-05-07,3.249577,476272.83,2348513.99,3549522.75,0.00,471711.00,524901.84
CPTY_A,2019-08-05,3.496152,479768.67,2341455.44,3595202.25,0.00,475097.93,524901.84
CPTY_A,2019-11-05,3.748207,539309.64,2442257.49,4193425.75,0.00,533972.60,533972.60
CPTY_A,2020-02-05,4.000000,670260.60,2438048.50,4145929.25,0.00,663520.01,663520.01
CPTY_A,2020-05-05,4.245902,669813.45,2618349.07,3834062.75,0.00,663257.13,663520.01
CPTY_A,2020-08-05,4.497268,705522.61,2668786.73,4841379.00,0.00,698832.32,698832.32
CPTY_A,2020-11-05,4.748634,843019.61,2683932.96,4956021.50,0.00,835283.11,835283.11
CPTY_A,2021-02-05,5.000262,831036.47,2712542.25,4479470.00,0.00,823664.00,835283.11
CPTY_A,2021-05-05,5.244098,870670.21,2907696.27,4809944.50,0.00,863921.87,863921.87
CPTY_A,2021-08-05,5.496152,999554.68,2991735.10,6077813.50,0.00,993017.47,993017.47
CPTY_A,2021-11-05,5.748207,935151.14,2958581.84,6019158.00,0.00,930168.62,993017.47
CPTY_A,2022-02-07,6.005741,985580.71,2950741.91,5671744.00,0.00,981551.59,993017.47
CPTY_A,2022-05-05,6.244098,783861.66,3009149.59,4339195.50,0.00,782070.41,993017.47
CPTY_A,2022-08-05,6.496152,751184.11,2987491.33,3047617.25,0.00,750920.93,993017.47
CPTY_A,2022-11-07,6.753687,875778.81,3017491.29,3533304.75,0.00,877206.67,993017.47
CPTY_A,2023-02-06,7.003002,869157.78,3006653.93,3541971.25,0.00,872244.74,993017.47
CPTY_A,2023-05-05,7.244098,852175.85,3088029.01,3577016.50,0.00,857257.29,993017.47
CPTY_A,2023-08-07,7.501632,890736.55,3022180.15,5816867.00,0.00,898372.81,993017.47
CPTY_A,2023-11-06,7.750947,863946.31,2996320.00,6178411.50,0.00,873541.46,993017.47
CPTY_A,2024-02-05,8.000000,868915.30,2955285.95,5770266.50,0.00,880772.32,993017.47
CPTY_A,2024-05-07,8.251366,759591.46,2990986.49,6459048.00,0.00,772280.98,993017.47
CPTY_A,2024-08-05,8.497268,815762.63,2981587.70,7092848.50,0.00,831871.81,993017.47
CPTY_A,2024-11-05,8.748634,880524.39,2963805.08,6158369.00,0.00,900658.49,993017.47
