#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,597.96,0.00,597.96,597.96,597.96,597.96,597.96,597.96
CPTY_A,2016-03-07,0.084699,83130.96,92542.30,429165.34,0.00,83273.54,83273.54,83273.54,83273.54
CPTY_A,2016-04-05,0.163934,102824.21,124302.02,484001.97,0.00,103165.80,103165.80,92888.13,92888.13
CPTY_A,2016-05-06,0.248634,124086.40,144443.86,541770.50,0.00,124712.15,124712.15,103729.28,103729.28
CPTY_A,2016-06-06,0.333333,180111.26,206723.91,814451.50,0.00,181329.99,181329.99,123447.49,123447.49
CPTY_A,2016-07-05,0.412568,220707.30,251908.67,961789.56,0.00,222557.20,222557.20,142481.81,142481.81
CPTY_A,2016-08-05,0.497268,231306.65,267364.07,1064228.25,0.00,233645.42,233645.42,158009.68,158009.68
CPTY_A,2016-09-06,0.584699,266795.04,219640.37,934639.63,0.00,269958.62,269958.62,174749.70,174749.70
CPTY_A,2016-10-05,0.663934,278623.23,231181.57,949462.56,0.00,282367.30,282367.30,187592.96,187592.96
CPTY_A,2016-11-07,0.754098,292374.34,251997.87,1020144.94,0.00,296829.75,296829.75,200653.88,200653.88
CPTY_A,2016-12-05,0.830601,284239.11,245490.30,1206855.25,0.00,289005.61,296829.75,208791.54,209512.18
CPTY_A,2017-01-05,0.915330,315319.98,267072.07,1402262.25,0.00,321142.89,321142.89,219191.56,219845.50
CPTY_A,2017-02-06,1.003002,337078.91,290654.14,1213080.38,0.00,343895.22,343895.22,230091.77,230688.55
CPTY_A,2017-03-06,1.079714,275056.25,335370.90,1313095.88,0.00,281041.42,343895.22,233711.68,238731.74
CPTY_A,2017-04-05,1.161906,295567.44,369426.75,1224662.88,0.00,302486.79,343895.22,238576.74,246170.87
CPTY_A,2017-05-05,1.244098,317845.33,381721.37,1381676.25,0.00,325811.68,343895.22,244339.95,252627.07
CPTY_A,2017-06-06,1.331769,329646.23,401463.39,1363283.25,0.00,338490.65,343895.22,250537.96,258635.31
CPTY_A,2017-07-05,1.411221,352601.87,415121.75,1513365.13,0.00,362627.56,362627.56,256848.63,264490.10
CPTY_A,2017-08-07,1.501632,378311.46,437469.19,1481005.75,0.00,389759.58,389759.58,264850.99,272032.38
CPTY_A,2017-09-05,1.581084,421579.48,375236.12,1738179.13,0.00,435015.16,435015.16,273402.02,280222.53
CPTY_A,2017-10-05,1.663276,425264.10,391140.17,1863209.63,0.00,439526.09,439526.09,281611.14,288094.61
CPTY_A,2017-11-06,1.750947,423119.39,394870.31,1700516.88,0.00,438063.02,439526.09,289444.80,295676.90
CPTY_A,2017-12-05,1.830399,444101.61,422424.37,1682732.75,0.00,460504.26,460504.26,296869.98,302831.56
CPTY_A,2018-01-05,1.915330,428619.25,402979.75,1893656.38,0.00,445191.99,460504.26,303447.02,309823.24
CPTY_A,2018-02-05,2.000262,430983.58,410271.31,1854092.13,0.00,448395.01,460504.26,309601.54,316221.18
CPTY_A,2018-03-05,2.076974,356871.60,446143.74,1669257.75,0.00,371852.72,460504.26,311900.76,321550.23
CPTY_A,2018-04-05,2.161906,373013.36,461596.87,1850593.75,0.00,389326.30,460504.26,314942.46,327009.10
CPTY_A,2018-05-08,2.252317,345400.23,448666.35,1513911.00,0.00,361151.56,460504.26,316797.36,332367.78
CPTY_A,2018-06-05,2.329029,337447.96,431951.60,1519603.00,0.00,353373.03,460504.26,318002.07,336588.27
CPTY_A,2018-07-05,2.411221,371249.12,455343.29,1398506.13,0.00,389402.60,460504.26,320435.91,340812.22
CPTY_A,2018-08-06,2.498892,358927.70,447854.88,1350228.13,0.00,377132.83,460504.26,322425.07,345011.50
CPTY_A,2018-09-05,2.581084,412125.79,401804.08,1481469.50,0.00,433734.52,460504.26,325969.60,348689.24
CPTY_A,2018-10-05,2.663276,419478.88,405631.21,1444039.25,0.00,442192.25,460504.26,329556.36,352139.98
CPTY_A,2018-11-05,2.748207,439989.26,415960.57,1600155.25,0.00,464593.88,464593.88,333729.61,355615.29
CPTY_A,2018-12-05,2.830399,465512.09,435648.19,1744842.25,0.00,492344.64,492344.64,338335.62,359585.77
CPTY_A,2019-01-07,2.920810,493769.23,445104.01,1929598.00,0.00,523166.32,523166.32,344056.88,364649.25
CPTY_A,2019-02-05,3.000262,506702.73,455151.98,1844689.25,0.00,537715.15,537715.15,349185.28,369232.33
CPTY_A,2019-03-05,3.076974,479545.22,500971.34,1995057.38,0.00,509669.08,537715.15,353186.32,373432.79
CPTY_A,2019-04-05,3.161906,451178.48,489105.03,1786489.50,0.00,480327.51,537715.15,356601.44,377845.56
CPTY_A,2019-05-07,3.249577,455737.16,495842.71,1801797.25,0.00,486023.71,537715.15,360093.16,382158.72
CPTY_A,2019-06-05,3.329029,478292.28,503647.94,1891224.75,0.00,510880.86,537715.15,363691.92,385871.30
CPTY_A,2019-07-05,3.411221,469400.70,503029.50,1939709.00,0.00,502200.11,537715.15,367029.22,389529.91
CPTY_A,2019-08-05,3.496152,468475.19,496585.76,2091376.63,0.00,502053.54,537715.15,370309.34,393129.75
CPTY_A,2019-09-05,3.581084,527652.73,447972.25,2144964.25,0.00,566424.46,566424.46,374960.55,397239.73
CPTY_A,2019-10-07,3.668755,541324.04,448700.30,2027485.75,0.00,582109.99,582109.99,379910.74,401657.52
CPTY_A,2019-11-05,3.748207,546188.31,458998.36,2088224.50,0.00,588265.51,588265.51,384327.31,405613.12
CPTY_A,2019-12-05,3.830399,564516.07,483637.32,2308020.50,0.00,608995.53,608995.53,389148.18,409977.25
CPTY_A,2020-01-06,3.918033,565960.15,479574.75,2574542.25,0.00,611614.22,611614.22,394124.03,414487.22
CPTY_A,2020-02-05,4.000000,569087.42,487885.26,2294314.75,0.00,615995.46,615995.46,398670.58,418616.49
CPTY_A,2020-03-05,4.079235,513555.10,526910.99,2168162.25,0.00,556759.02,615995.46,401741.29,422450.37
CPTY_A,2020-04-06,4.166667,494404.31,523484.16,1795953.38,0.00,536925.86,615995.46,404577.95,426511.65
CPTY_A,2020-05-05,4.245902,521742.05,549335.59,2043984.63,0.00,567504.46,615995.46,407618.40,430047.70
CPTY_A,2020-06-05,4.330601,502074.94,542376.00,2034676.63,0.00,547028.99,615995.46,410345.04,433684.53
CPTY_A,2020-07-06,4.415301,490948.62,531167.64,2085829.75,0.00,535804.30,615995.46,412751.75,437181.84
CPTY_A,2020-08-05,4.497268,506372.42,535762.81,2112209.00,0.00,553534.95,615995.46,415317.67,440440.89
CPTY_A,2020-09-08,4.590164,563999.39,494004.96,2176614.75,0.00,617664.28,617664.28,419412.78,444027.56
CPTY_A,2020-10-05,4.663934,562443.43,493870.60,2055295.13,0.00,616860.67,617664.28,422535.85,446774.01
CPTY_A,2020-11-05,4.748634,527485.76,476144.06,1830509.88,0.00,579491.84,617664.28,425335.41,449822.11
CPTY_A,2020-12-07,4.836066,504501.01,460371.58,1687513.63,0.00,555201.31,617664.28,427683.27,452856.54
CPTY_A,2021-01-05,4.915330,491844.03,452341.48,1830679.00,0.00,542122.22,617664.28,429528.72,455514.24
