#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,36617.67,61350.14,29757.43,-3786.69,34001.63,-4331.42,36906.37,-4704.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36617.67,61350.14,None,230091.77,230688.55
Swap,CPTY_A,36617.67,61350.14,29757.43,-3786.69,34001.63,-4331.42,36906.37,-4704.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,230091.77,230688.55
