#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,2515649.67,0.00,2515649.67,-2515649.67,2515649.67,2515649.67
CPTY_A,2016-05-06,0.248634,2435509.84,0.00,4490243.19,0.00,2434112.11,2515649.67
CPTY_A,2016-08-05,0.497268,2436320.37,38517.77,5457166.78,0.00,2433165.12,2515649.67
CPTY_A,2016-11-07,0.754098,2466539.50,69538.78,7335974.44,0.00,2460831.83,2515649.67
CPTY_A,2017-02-06,1.003002,2488138.29,128863.41,7975383.44,0.00,2480242.18,2515649.67
CPTY_A,2017-05-05,1.244098,2558987.95,201911.37,8101806.75,0.00,2548357.20,2548357.20
CPTY_A,2017-08-07,1.501632,2748437.30,313680.03,8597963.63,0.00,2734577.68,2734577.68
CPTY_A,2017-11-06,1.750947,2800562.56,403222.30,9052672.13,0.00,2783952.84,2783952.84
CPTY_A,2018-02-05,2.000262,2663295.61,402323.22,9040094.00,0.00,2644684.40,2783952.84
CPTY_A,2018-05-08,2.252317,2688897.18,450857.12,9609845.50,0.00,2668406.81,2783952.84
CPTY_A,2018-08-06,2.498892,2485079.54,469551.62,7673802.94,0.00,2464694.77,2783952.84
CPTY_A,2018-11-05,2.748207,2728925.30,553706.95,9297528.25,0.00,2704933.99,2783952.84
CPTY_A,2019-02-05,3.000262,3096167.00,612693.01,12654306.13,0.00,3067105.67,3067105.67
CPTY_A,2019-05-07,3.249577,3028709.18,653764.03,11378285.50,0.00,2999699.61,3067105.67
CPTY_A,2019-08-05,3.496152,3195436.62,709253.21,10552334.38,0.00,3164327.80,3164327.80
CPTY_A,2019-11-05,3.748207,3219566.98,708759.46,12000510.75,0.00,3187706.00,3187706.00
CPTY_A,2020-02-05,4.000000,3282936.02,768577.83,13443883.75,0.00,3249920.60,3249920.60
CPTY_A,2020-05-05,4.245902,3119520.48,812694.16,13269836.75,0.00,3088985.77,3249920.60
CPTY_A,2020-08-05,4.497268,3351958.22,876430.21,16748181.50,0.00,3320172.45,3320172.45
