#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,240317.43,115092.25,52553.56,-35365.50,60687.52,-40175.58,66244.80,-43462.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240317.43,115092.25,None,2452169.65,2515649.67
Swap,CPTY_A,65344.54,68816.04,31198.35,-9473.24,36480.80,-10927.56,40131.01,-11929.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,426920.74,428401.51
SwaptionCash,CPTY_A,53950.89,0.00,0.00,-8335.20,0.00,-9009.88,0.00,-9446.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1027728.52,1054075.63
SwaptionCashPremium,CPTY_A,16426.51,34927.95,16374.26,-2492.84,18039.83,-2744.74,19124.19,-2909.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,122223.49,122223.49
SwaptionPhysical,CPTY_A,79390.62,1842.10,781.49,-11747.95,1023.39,-13270.20,1201.44,-14309.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1033086.22,1058682.50
SwaptionPhysicalPremium,CPTY_A,41784.01,36635.85,17092.20,-5892.89,18994.50,-6991.32,20253.58,-7758.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,125834.93,125834.93
