2021-09-30,EUR-EONIA,-0.0048700000
2021-10-01,EUR-EONIA,-0.0049500000
2021-10-04,EUR-EONIA,-0.0048600000
2021-10-05,EUR-EONIA,-0.0048400000
2021-10-06,EUR-EONIA,-0.0048400000
2021-10-07,EUR-EONIA,-0.0048400000
2021-10-08,EUR-EONIA,-0.0048300000
2021-10-11,EUR-EONIA,-0.0048300000
2021-10-12,EUR-EONIA,-0.0048500000
2021-10-13,EUR-EONIA,-0.0047700000
2021-10-14,EUR-EONIA,-0.0048400000
2021-10-15,EUR-EONIA,-0.0048500000
2021-10-18,EUR-EONIA,-0.0048700000
2021-10-19,EUR-EONIA,-0.0048900000
2021-10-20,EUR-EONIA,-0.0048800000
2021-10-21,EUR-EONIA,-0.0048600000
2021-10-22,EUR-EONIA,-0.0048800000
2021-10-25,EUR-EONIA,-0.0048400000
2021-10-26,EUR-EONIA,-0.0048600000
2021-10-27,EUR-EONIA,-0.0048500000
2021-10-28,EUR-EONIA,-0.0048800000
2021-10-29,EUR-EONIA,-0.0048800000
2021-11-01,EUR-EONIA,-0.0049300000
2021-11-02,EUR-EONIA,-0.0049400000
2021-11-03,EUR-EONIA,-0.0048400000
2021-11-04,EUR-EONIA,-0.0048900000
2021-11-05,EUR-EONIA,-0.0048800000
2021-11-08,EUR-EONIA,-0.0048700000
2021-11-09,EUR-EONIA,-0.0049000000
2021-11-10,EUR-EONIA,-0.0049000000
2021-11-11,EUR-EONIA,-0.0049100000
2021-11-12,EUR-EONIA,-0.0049000000
2021-11-15,EUR-EONIA,-0.0048700000
2021-11-16,EUR-EONIA,-0.0048400000
2021-11-17,EUR-EONIA,-0.0048600000
2021-11-18,EUR-EONIA,-0.0048600000
2021-11-19,EUR-EONIA,-0.0048600000
2021-11-22,EUR-EONIA,-0.0048800000
2021-11-23,EUR-EONIA,-0.0048800000
2021-11-24,EUR-EONIA,-0.0048900000
2021-11-25,EUR-EONIA,-0.0048500000
2021-11-26,EUR-EONIA,-0.0048800000
2021-11-29,EUR-EONIA,-0.0048800000
2021-11-30,EUR-EONIA,-0.0048800000
2021-12-01,EUR-EONIA,-0.0049000000
2021-12-02,EUR-EONIA,-0.0048900000
2021-12-03,EUR-EONIA,-0.0049000000
2021-12-06,EUR-EONIA,-0.0049300000
2021-12-07,EUR-EONIA,-0.0049300000
2021-12-08,EUR-EONIA,-0.0049200000
2021-12-09,EUR-EONIA,-0.0049200000
2021-12-10,EUR-EONIA,-0.0049300000
2021-12-13,EUR-EONIA,-0.0049200000
2021-12-14,EUR-EONIA,-0.0049400000
2021-12-15,EUR-EONIA,-0.0049200000
2021-12-16,EUR-EONIA,-0.0049200000
2021-12-17,EUR-EONIA,-0.0049200000
2021-12-20,EUR-EONIA,-0.0049100000
2021-12-21,EUR-EONIA,-0.0049100000
2021-12-22,EUR-EONIA,-0.0048600000
2021-12-23,EUR-EONIA,-0.0048900000
2021-12-24,EUR-EONIA,-0.0049100000
2021-12-27,EUR-EONIA,-0.0049500000
2021-12-28,EUR-EONIA,-0.0049100000
2021-12-29,EUR-EONIA,-0.0049000000
2021-12-30,EUR-EONIA,-0.0049300000
2021-12-31,EUR-EONIA,-0.0049500000
2022-01-03,EUR-EONIA,-0.0049300000
2022-01-04,EUR-EONIA,-0.0049300000
2022-01-05,EUR-EONIA,-0.0049300000
2022-01-06,EUR-EONIA,-0.0049300000
2022-01-07,EUR-EONIA,-0.0049500000
2022-01-10,EUR-EONIA,-0.0049400000
2022-01-11,EUR-EONIA,-0.0049400000
2022-01-12,EUR-EONIA,-0.0049300000
2022-01-13,EUR-EONIA,-0.0049300000
2022-01-14,EUR-EONIA,-0.0049300000
2022-01-17,EUR-EONIA,-0.0049300000
2022-01-18,EUR-EONIA,-0.0049400000
2022-01-19,EUR-EONIA,-0.0049300000
2022-01-20,EUR-EONIA,-0.0049400000
2022-01-21,EUR-EONIA,-0.0049400000
2022-01-24,EUR-EONIA,-0.0049400000
2022-01-25,EUR-EONIA,-0.0049300000
2022-01-26,EUR-EONIA,-0.0049100000
2022-01-27,EUR-EONIA,-0.0048800000
2022-01-28,EUR-EONIA,-0.0048800000
2022-01-31,EUR-EONIA,-0.0049400000
2021-09-30,EUR-ESTER,-0.0058000000
2021-10-01,EUR-ESTER,-0.0057100000
2021-10-04,EUR-ESTER,-0.0056900000
2021-10-05,EUR-ESTER,-0.0056900000
2021-10-06,EUR-ESTER,-0.0056900000
2021-10-07,EUR-ESTER,-0.0056800000
2021-10-08,EUR-ESTER,-0.0056800000
2021-10-11,EUR-ESTER,-0.0057000000
2021-10-12,EUR-ESTER,-0.0056200000
2021-10-13,EUR-ESTER,-0.0056900000
2021-10-14,EUR-ESTER,-0.0057000000
2021-10-15,EUR-ESTER,-0.0057200000
2021-10-18,EUR-ESTER,-0.0057400000
2021-10-19,EUR-ESTER,-0.0057300000
2021-10-20,EUR-ESTER,-0.0057100000
2021-10-21,EUR-ESTER,-0.0057300000
2021-10-22,EUR-ESTER,-0.0056900000
2021-10-25,EUR-ESTER,-0.0057100000
2021-10-26,EUR-ESTER,-0.0057000000
2021-10-27,EUR-ESTER,-0.0057300000
2021-10-28,EUR-ESTER,-0.0057300000
2021-10-29,EUR-ESTER,-0.0057800000
2021-11-01,EUR-ESTER,-0.0057900000
