#upperBucketBound,pdf,cdf
-15000000.000000,0.00000000,0.00000000
-14900000.000000,0.00000000,0.00000000
-14800000.000000,0.00000000,0.00000000
-14700000.000000,0.00000000,0.00000000
-14600000.000000,0.00000000,0.00000000
-14500000.000000,0.00000000,0.00000000
-14400000.000000,0.00000000,0.00000000
-14300000.000000,0.00000000,0.00000000
-14200000.000000,0.00000000,0.00000000
-14100000.000000,0.00000000,0.00000000
-14000000.000000,0.00000000,0.00000000
-13900000.000000,0.00000000,0.00000000
-13800000.000000,0.00000000,0.00000000
-13700000.000000,0.00000000,0.00000000
-13600000.000000,0.00000000,0.00000000
-13500000.000000,0.00000000,0.00000000
-13400000.000000,0.00000000,0.00000000
-13300000.000000,0.00000000,0.00000000
-13200000.000000,0.00000000,0.00000000
-13100000.000000,0.00000000,0.00000000
-13000000.000000,0.00000000,0.00000000
-12900000.000000,0.00000000,0.00000000
-12800000.000000,0.00000000,0.00000000
-12700000.000000,0.00000000,0.00000000
-12600000.000000,0.00000000,0.00000000
-12500000.000000,0.00000000,0.00000000
-12400000.000000,0.00000000,0.00000000
-12300000.000000,0.00000000,0.00000000
-12200000.000000,0.00000000,0.00000000
-12100000.000000,0.00000000,0.00000000
-12000000.000000,0.00000000,0.00000000
-11900000.000000,0.00000000,0.00000000
-11800000.000000,0.00000000,0.00000000
-11700000.000000,0.00000000,0.00000000
-11600000.000000,0.00000000,0.00000000
-11500000.000000,0.00000000,0.00000000
-11400000.000000,0.00000000,0.00000000
-11300000.000000,0.00000000,0.00000000
-11200000.000000,0.00000000,0.00000000
-11100000.000000,0.00000000,0.00000000
-11000000.000000,0.00000000,0.00000000
-10900000.000000,0.00000000,0.00000000
-10800000.000000,0.00000000,0.00000000
-10700000.000000,0.00000000,0.00000000
-10600000.000000,0.00000000,0.00000000
-10500000.000000,0.00000000,0.00000000
-10400000.000000,0.00000000,0.00000000
-10300000.000000,0.00000000,0.00000000
-10200000.000000,0.00000000,0.00000000
-10100000.000000,0.00000000,0.00000000
-10000000.000000,0.00419465,0.00419465
-9900000.000000,0.01351258,0.01770723
-9800000.000000,0.00000000,0.01770723
-9700000.000000,0.00000000,0.01770723
-9600000.000000,0.00000000,0.01770723
-9500000.000000,0.00000000,0.01770723
-9400000.000000,0.00000000,0.01770723
-9300000.000000,0.00000000,0.01770723
-9200000.000000,0.00000000,0.01770723
-9100000.000000,0.00000000,0.01770723
-9000000.000000,0.00000000,0.01770723
-8900000.000000,0.00000000,0.01770723
-8800000.000000,0.00000000,0.01770723
-8700000.000000,0.00000000,0.01770723
-8600000.000000,0.00000000,0.01770723
-8500000.000000,0.00000000,0.01770723
-8400000.000000,0.00000000,0.01770723
-8300000.000000,0.00000000,0.01770723
-8200000.000000,0.00000000,0.01770723
-8100000.000000,0.00000000,0.01770723
-8000000.000000,0.00000000,0.01770723
-7900000.000000,0.00000000,0.01770723
-7800000.000000,0.00000000,0.01770723
-7700000.000000,0.00000000,0.01770723
-7600000.000000,0.00000000,0.01770723
-7500000.000000,0.00000000,0.01770723
-7400000.000000,0.00000000,0.01770723
-7300000.000000,0.00000000,0.01770723
-7200000.000000,0.00000000,0.01770723
-7100000.000000,0.00000000,0.01770723
-7000000.000000,0.00000000,0.01770723
-6900000.000000,0.00000000,0.01770723
-6800000.000000,0.00000000,0.01770723
-6700000.000000,0.00000000,0.01770723
-6600000.000000,0.00000000,0.01770723
-6500000.000000,0.00000000,0.01770723
-6400000.000000,0.00000000,0.01770723
-6300000.000000,0.00000000,0.01770723
-6200000.000000,0.00000000,0.01770723
-6100000.000000,0.00000000,0.01770723
-6000000.000000,0.00000000,0.01770723
-5900000.000000,0.00000000,0.01770723
-5800000.000000,0.00000000,0.01770723
-5700000.000000,0.00000000,0.01770723
-5600000.000000,0.00000000,0.01770723
-5500000.000000,0.00000000,0.01770723
-5400000.000000,0.00000000,0.01770723
-5300000.000000,0.00000000,0.01770723
-5200000.000000,0.00000000,0.01770723
-5100000.000000,0.00000000,0.01770723
-5000000.000000,0.00000000,0.01770723
-4900000.000000,0.00000000,0.01770723
-4800000.000000,0.00000000,0.01770723
-4700000.000000,0.00000000,0.01770723
-4600000.000000,0.00000000,0.01770723
-4500000.000000,0.00000000,0.01770723
-4400000.000000,0.00000000,0.01770723
-4300000.000000,0.00000000,0.01770723
-4200000.000000,0.00000000,0.01770723
-4100000.000000,0.00000000,0.01770723
-4000000.000000,0.00000000,0.01770723
-3900000.000000,0.00000000,0.01770723
-3800000.000000,0.00000000,0.01770723
-3700000.000000,0.00000000,0.01770723
-3600000.000000,0.00000000,0.01770723
-3500000.000000,0.00000000,0.01770723
-3400000.000000,0.00000000,0.01770723
-3300000.000000,0.00000000,0.01770723
-3200000.000000,0.00000000,0.01770723
-3100000.000000,0.00000000,0.01770723
-3000000.000000,0.00000000,0.01770723
-2900000.000000,0.00000000,0.01770723
-2800000.000000,0.00000000,0.01770723
-2700000.000000,0.00000000,0.01770723
-2600000.000000,0.00000000,0.01770723
-2500000.000000,0.00000000,0.01770723
-2400000.000000,0.00000000,0.01770723
-2300000.000000,0.00000000,0.01770723
-2200000.000000,0.00000000,0.01770723
-2100000.000000,0.00000000,0.01770723
-2000000.000000,0.00000000,0.01770723
-1900000.000000,0.00000000,0.01770723
-1800000.000000,0.00000000,0.01770723
-1700000.000000,0.00000000,0.01770723
-1600000.000000,0.00000000,0.01770723
-1500000.000000,0.00000000,0.01770723
-1400000.000000,0.00000000,0.01770723
-1300000.000000,0.00000000,0.01770723
-1200000.000000,0.00000000,0.01770723
-1100000.000000,0.00000000,0.01770723
-1000000.000000,0.00000000,0.01770723
-900000.000000,0.00000000,0.01770723
-800000.000000,0.00000000,0.01770723
-700000.000000,0.00000000,0.01770723
-600000.000000,0.00000000,0.01770723
-500000.000000,0.00000000,0.01770723
-400000.000000,0.00000000,0.01770723
-300000.000000,0.00000000,0.01770723
-200000.000000,0.00000000,0.01770723
-100000.000000,0.00000000,0.01770723
0.000000,0.30246400,0.32017123
100000.000000,0.67982877,1.00000000
200000.000000,0.00000000,1.00000000
300000.000000,0.00000000,1.00000000
400000.000000,0.00000000,1.00000000
500000.000000,0.00000000,1.00000000
600000.000000,0.00000000,1.00000000
700000.000000,0.00000000,1.00000000
