#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
CVA,SwaptionVolatility/EUR/19/2Y/15Y/ATM,Up,296464.42,0.000001,#N/A,296464.88,0.47
CVA,SwaptionVolatility/EUR/20/2Y/20Y/ATM,Up,296464.42,0.000001,#N/A,296465.11,0.70
CVA,SwaptionVolatility/EUR/30/3Y/15Y/ATM,Up,296464.42,0.000001,#N/A,296465.33,0.92
CVA,SwaptionVolatility/EUR/31/3Y/20Y/ATM,Up,296464.42,0.000001,#N/A,296465.03,0.61
CVA,SwaptionVolatility/EUR/41/4Y/15Y/ATM,Up,296464.42,0.000001,#N/A,296465.94,1.52
CVA,SwaptionVolatility/EUR/42/4Y/20Y/ATM,Up,296464.42,0.000001,#N/A,296464.80,0.38
CVA,SwaptionVolatility/EUR/51/5Y/12Y/ATM,Up,296464.42,0.000001,#N/A,296464.74,0.32
CVA,SwaptionVolatility/EUR/52/5Y/15Y/ATM,Up,296464.42,0.000001,#N/A,296466.58,2.17
CVA,SwaptionVolatility/EUR/61/7Y/10Y/ATM,Up,296464.42,0.000001,#N/A,296464.67,0.26
CVA,SwaptionVolatility/EUR/62/7Y/12Y/ATM,Up,296464.42,0.000001,#N/A,296467.56,3.14
CVA,SwaptionVolatility/EUR/63/7Y/15Y/ATM,Up,296464.42,0.000001,#N/A,296465.73,1.31
CVA,SwaptionVolatility/EUR/71/10Y/7Y/ATM,Up,296464.42,0.000001,#N/A,296464.67,0.25
CVA,SwaptionVolatility/EUR/72/10Y/10Y/ATM,Up,296464.42,0.000001,#N/A,296466.82,2.41
CVA,SwaptionVolatility/EUR/73/10Y/12Y/ATM,Up,296464.42,0.000001,#N/A,296465.54,1.13
CVA,SwaptionVolatility/EUR/81/12Y/5Y/ATM,Up,296464.42,0.000001,#N/A,296464.65,0.24
CVA,SwaptionVolatility/EUR/82/12Y/7Y/ATM,Up,296464.42,0.000001,#N/A,296466.44,2.02
CVA,SwaptionVolatility/EUR/83/12Y/10Y/ATM,Up,296464.42,0.000001,#N/A,296465.34,0.92
CVA,SwaptionVolatility/EUR/88/15Y/1Y/ATM,Up,296464.42,0.000001,#N/A,296464.42,0.00
CVA,SwaptionVolatility/EUR/89/15Y/2Y/ATM,Up,296464.42,0.000001,#N/A,296464.60,0.18
CVA,SwaptionVolatility/EUR/90/15Y/3Y/ATM,Up,296464.42,0.000001,#N/A,296464.67,0.25
CVA,SwaptionVolatility/EUR/91/15Y/4Y/ATM,Up,296464.42,0.000001,#N/A,296465.07,0.65
CVA,SwaptionVolatility/EUR/92/15Y/5Y/ATM,Up,296464.42,0.000001,#N/A,296465.54,1.12
CVA,SwaptionVolatility/EUR/93/15Y/7Y/ATM,Up,296464.42,0.000001,#N/A,296465.23,0.81
CVA,SwaptionVolatility/EUR/99/20Y/1Y/ATM,Up,296464.42,0.000001,#N/A,296464.42,0.00
CVA,SwaptionVolatility/EUR/100/20Y/2Y/ATM,Up,296464.42,0.000001,#N/A,296464.69,0.27
CVA,SwaptionVolatility/EUR/101/20Y/3Y/ATM,Up,296464.42,0.000001,#N/A,296464.58,0.17
CVA,SwaptionVolatility/EUR/102/20Y/4Y/ATM,Up,296464.42,0.000001,#N/A,296464.58,0.16
CVA,SurvivalProbability/BANK/0/2W,Up,296464.42,0.000001,#N/A,296464.42,0.00
CVA,SurvivalProbability/BANK/1/1M,Up,296464.42,0.000001,#N/A,296464.42,0.00
CVA,SurvivalProbability/BANK/2/3M,Up,296464.42,0.000001,#N/A,296464.41,0.00
CVA,SurvivalProbability/BANK/3/6M,Up,296464.42,0.000001,#N/A,296464.44,0.03
CVA,SurvivalProbability/BANK/4/1Y,Up,296464.42,0.000001,#N/A,296464.45,0.03
CVA,SurvivalProbability/BANK/5/2Y,Up,296464.42,0.000001,#N/A,296464.53,0.11
CVA,SurvivalProbability/BANK/6/3Y,Up,296464.42,0.000001,#N/A,296464.70,0.29
CVA,SurvivalProbability/BANK/7/5Y,Up,296464.42,0.000001,#N/A,296465.47,1.05
CVA,SurvivalProbability/BANK/8/10Y,Up,296464.42,0.000001,#N/A,296467.48,3.07
CVA,SurvivalProbability/BANK/9/15Y,Up,296464.42,0.000001,#N/A,296470.51,6.09
CVA,SurvivalProbability/BANK/10/20Y,Up,296464.42,0.000001,#N/A,296469.28,4.87
