#Date,EPE,ENE
2018-10-12,1612379.1685,329544.7321
2018-10-26,1617185.3418,334350.9053
2018-11-09,1466571.5561,382655.5606
2018-11-23,1470341.1979,386425.2025
2018-12-07,1475433.4558,391517.4604
2018-12-21,1478640.1945,394724.1990
2019-01-04,1482847.6335,398931.6381
2019-01-18,1487265.8567,403349.8613
2019-02-01,1491462.6264,407546.6309
2019-02-15,1496162.5661,412246.5707
2019-03-01,1499216.4386,415300.4432
2019-03-15,1502331.0676,418415.0722
2019-03-29,1505865.8175,421949.8221
2019-04-12,1508858.3795,424942.3841
2019-04-26,1513447.3812,429531.3858
2019-05-10,1498892.9833,407248.0905
2019-05-24,1502327.6554,410682.7626
2019-06-07,1505403.0466,413758.1538
2019-06-21,1509474.4823,417829.5895
2019-07-05,1514597.2761,422952.3834
2019-07-19,1517527.0955,425882.2028
2019-08-02,1521432.8563,429787.9636
2019-08-16,1524753.0541,433108.1614
2019-08-30,1528407.5388,436762.6460
2019-09-13,1531137.5159,439492.6231
2019-09-27,1534245.1204,442600.2277
2019-10-11,1537555.7853,445910.8925
2019-10-25,1541178.8003,449533.9076
2019-11-08,1402177.1228,496911.2201
2019-11-22,1405521.5448,500255.6422
2019-12-06,1408938.6983,503672.7956
2019-12-20,1412386.7627,507120.8601
2020-01-03,1416195.4982,510929.5955
2020-01-17,1419394.0355,514128.1329
2020-01-31,1421665.7466,516399.8440
2020-02-14,1424304.5337,519038.6311
2020-02-28,1426633.9479,521368.0453
2020-03-13,1429701.8946,524435.9919
2020-03-27,1434147.5595,528881.6569
2020-04-14,1439001.3778,533735.4752
2020-04-24,1440991.5972,535725.6945
2020-05-11,1430393.9683,505422.4526
2020-05-22,1433976.0543,509004.5387
2020-06-05,1435846.8124,510875.2968
2020-06-19,1439499.0061,514527.4905
2020-07-06,1442934.5091,517962.9935
2020-07-17,1445258.0612,520286.5456
2020-07-31,1449346.4079,524374.8923
2020-08-14,1452107.5596,527136.0440
2020-08-28,1454698.1290,529726.6134
2020-09-11,1457634.6205,532663.1048
2020-09-25,1460078.1509,535106.6352
2020-10-09,1463864.4825,538892.9668
2020-10-23,1464951.1117,539979.5961
2020-11-06,1333394.4633,584573.9276
2020-11-20,1335580.7136,586760.1779
2020-12-04,1337999.2490,589178.7132
2020-12-18,1341249.7307,592429.1949
2021-01-04,1344648.8028,595828.2670
2021-01-15,1347224.9932,598404.4575
2021-01-29,1348914.3929,600093.8571
2021-02-12,1351739.4055,602918.8698
2021-02-26,1354162.9678,605342.4320
2021-03-12,1358057.4437,609236.9080
2021-03-26,1361249.6310,612429.0953
2021-04-09,1364059.6834,615239.1476
2021-04-23,1366751.7151,617931.1794
2021-05-07,1357588.8246,574342.0445
2021-05-21,1361177.1471,577930.3670
2021-06-04,1363958.4125,580711.6324
2021-06-18,1366550.7603,583303.9802
2021-07-02,1368463.8456,585217.0655
2021-07-16,1371803.6648,588556.8847
2021-07-30,1374960.6879,591713.9079
2021-08-13,1377810.5829,594563.8028
2021-08-27,1376590.4726,593343.6925
2021-09-10,1381333.8342,598087.0541
2021-09-24,1383296.3383,600049.5582
2021-10-08,1385648.8142,602402.0341
2021-10-22,1388644.0145,605397.2344
2021-11-05,1271276.4957,642958.2547
2021-11-19,1273958.0315,645639.7905
2021-12-03,1276097.8235,647779.5825
2021-12-17,1277739.6762,649421.4352
2022-01-04,1281586.4281,653268.1872
2022-01-14,1283137.2181,654818.9771
2022-01-28,1286091.1738,657772.9328
2022-02-11,1289505.6836,661187.4426
2022-02-25,1292745.1174,664426.8764
2022-03-11,1294397.8093,666079.5683
2022-03-25,1297111.4683,668793.2274
2022-04-08,1299289.1444,670970.9034
2022-04-22,1301819.4391,673501.1982
2022-05-06,1296773.4566,622659.1883
2022-05-20,1299820.2653,625705.9969
2022-06-07,1302704.3861,628590.1177
2022-06-17,1303891.9744,629777.7060
2022-07-01,1306598.5583,632484.2899
2022-07-15,1307790.0347,633675.7663
2022-07-29,1310665.4493,636551.1809
2022-08-12,1312884.9285,638770.6601
2022-08-26,1315290.2836,641176.0153
2022-09-09,1316598.8983,642484.6299
2022-09-23,1318570.3151,644456.0467
2022-10-07,1321234.9999,647120.7315
2022-10-21,1324178.6085,650064.3401
2022-11-04,1207756.0549,687532.4946
2022-11-18,1210625.8302,690402.2699
2022-12-02,1212310.0861,692086.5258
2022-12-16,1214310.7353,694087.1750
2022-12-30,1216966.4834,696742.9231
2023-01-13,1219281.9292,699058.3689
2023-01-27,1221337.1124,701113.5521
2023-02-10,1224478.5088,704254.9485
2023-02-24,1227856.5455,707632.9852
2023-03-10,1230065.8277,709842.2674
2023-03-24,1231452.3324,711228.7721
2023-04-11,1233979.9583,713756.3980
2023-04-21,1236046.0467,715822.4864
2023-05-05,1232237.6372,654709.2453
2023-05-19,1233936.8385,656408.4466
2023-06-02,1234545.2935,657016.9017
2023-06-16,1236289.2911,658760.8992
2023-06-30,1239024.3071,661495.9152
2023-07-14,1239687.0953,662158.7034
2023-07-28,1243387.4031,665859.0112
2023-08-11,1244800.3871,667271.9952
2023-08-25,1246021.4009,668493.0090
2023-09-08,1248158.2304,670629.8386
2023-09-22,1250144.0316,672615.6397
2023-10-06,1253338.4024,675810.0105
2023-10-20,1256007.9774,678479.5855
2023-11-03,1151693.2879,699079.1989
2023-11-17,1153612.1010,700998.0120
2023-12-01,1156776.5133,704162.4243
2023-12-15,1159155.0713,706540.9822
2023-12-29,1159827.7450,707213.6560
2024-01-12,1162367.2367,709753.1476
2024-01-26,1164814.7475,712200.6585
2024-02-09,1166904.5511,714290.4621
2024-02-23,1169077.7218,716463.6328
2024-03-08,1169662.2606,717048.1716
2024-03-22,1171818.1496,719204.0606
2024-04-05,1174679.7446,722065.6556
2024-04-19,1177064.5904,724450.5014
2024-05-03,1178498.5015,653479.1692
2024-05-17,1180230.8342,655211.5019
2024-05-31,1181370.6083,656351.2760
2024-06-14,1183659.4816,658640.1493
2024-06-28,1185637.2809,660617.9486
2024-07-12,1188061.9472,663042.6149
2024-07-26,1189563.3724,664544.0401
2024-08-09,1190429.4939,665410.1616
2024-08-23,1192736.2429,667716.9106
2024-09-06,1193881.6936,668862.3613
2024-09-20,1195716.6447,670697.3124
2024-10-04,1198042.2883,673022.9560
2024-10-18,1199687.0169,674667.6846
2024-11-01,1095217.4504,692741.1642
2024-11-15,1096853.0501,694376.7639
2024-11-29,1098524.8377,696048.5515
2024-12-13,1100799.3355,698323.0492
2024-12-27,1101932.7545,699456.4683
2025-01-10,1104192.8127,701716.5265
2025-01-24,1106559.6929,704083.4066
2025-02-07,1108523.2929,706047.0067
2025-02-21,1110720.9017,708244.6155
2025-03-07,1112572.0599,710095.7736
2025-03-21,1113688.9751,711212.6889
2025-04-04,1115257.2393,712780.9531
2025-04-22,1116980.3241,714504.0379
2025-05-02,1115017.0936,641034.7581
2025-05-16,1117400.2676,643417.9321
2025-05-30,1118940.8373,644958.5017
2025-06-13,1120027.8229,646045.4874
2025-06-27,1121397.2806,647414.9451
2025-07-11,1122985.6095,649003.2739
2025-07-25,1125397.0160,651414.6805
2025-08-08,1127727.3358,653745.0003
2025-08-22,1129963.6991,655981.3636
2025-09-05,1132106.0843,658123.7487
2025-09-19,1133640.4183,659658.0828
2025-10-03,1135879.9140,661897.5785
2025-10-17,1137183.7857,663201.4501
2025-10-31,1031892.0073,679445.1105
2025-11-14,1033453.3793,681006.4825
2025-11-28,1034755.4020,682308.5052
2025-12-12,1036205.7224,683758.8256
2025-12-29,1037921.8225,685474.9257
2026-01-09,1039722.3456,687275.4488
2026-01-23,1041613.6992,689166.8024
2026-02-06,1043773.5174,691326.6206
2026-02-20,1044835.8421,692388.9453
2026-03-06,1047301.0936,694854.1968
2026-03-20,1048303.0503,695856.1535
2026-04-07,1049585.4918,697138.5950
2026-04-17,1050474.3829,698027.4861
2026-05-05,1047939.5809,623358.1677
2026-05-15,1049657.9695,625076.5562
2026-05-29,1051209.6594,626628.2461
2026-06-12,1052206.0228,627624.6095
2026-06-26,1053561.4615,628980.0483
2026-07-10,1054567.7420,629986.3287
2026-07-24,1056136.0599,631554.6466
2026-08-07,1057718.5010,633137.0878
2026-08-21,1059076.5936,634495.1803
2026-09-04,1060324.0903,635742.6770
2026-09-18,1061075.9890,636494.5758
2026-10-02,1063235.8115,638654.3982
2026-10-16,1064723.6506,640142.2373
2026-10-30,959408.4154,650764.9854
2026-11-13,960007.0843,651363.6543
2026-11-27,960751.3366,652107.9066
2026-12-11,961599.6702,652956.2402
2026-12-29,963445.5802,654802.1501
2027-01-08,964106.7302,655463.3002
2027-01-22,965711.6564,657068.2264
2027-02-05,966930.9910,658287.5610
2027-02-19,968001.1494,659357.7194
2027-03-05,969654.6623,661011.2323
2027-03-19,970852.1282,662208.6982
2027-04-02,972229.1167,663585.6867
2027-04-16,973237.1304,664593.7004
2027-04-30,967370.3435,585472.7718
2027-05-14,968544.6529,586647.0812
2027-05-28,969991.0584,588093.4867
2027-06-11,971380.7358,589483.1642
2027-06-25,972231.8251,590334.2535
2027-07-09,973719.2619,591821.6903
2027-07-23,975388.9849,593491.4132
2027-08-06,976996.0784,595098.5067
2027-08-20,977165.1587,595267.5871
2027-09-03,978341.8324,596444.2608
2027-09-17,979460.0635,597562.4918
2027-10-01,981010.2597,599112.6881
2027-10-15,981613.3182,599715.7465
2027-10-29,875386.3404,607826.5609
2027-11-12,876130.9350,608571.1554
2027-11-26,877244.1854,609684.4059
2027-12-10,878926.9236,611367.1441
2027-12-29,880108.5434,612548.7638
2028-01-07,880940.1327,613380.3532
2028-01-21,882182.8922,614623.1127
2028-02-04,883620.6884,616060.9089
2028-02-18,884850.0850,617290.3055
2028-03-03,885524.2845,617964.5050
2028-03-17,887062.9246,619503.1451
2028-03-31,888138.3553,620578.5758
2028-04-18,889659.1689,622099.3894
2028-04-28,884060.0508,541028.9259
2028-05-12,885021.9259,541990.8011
2028-05-26,886390.5373,543359.4125
2028-06-09,886952.7140,543921.5892
2028-06-23,888014.3715,544983.2467
2028-07-07,888416.8623,545385.7375
2028-07-21,889662.5158,546631.3910
2028-08-04,890879.6924,547848.5676
2028-08-18,891961.9696,548930.8448
2028-09-01,892887.7415,549856.6167
2028-09-15,893951.8356,550920.7108
2028-09-29,894862.7848,551831.6600
2028-10-13,895785.7063,552754.5815
2028-10-27,896524.8478,553493.7230
2028-11-13,792917.9349,556014.9583
2028-11-24,793958.2858,557055.3092
2028-12-08,794699.7745,557796.7979
2028-12-22,795755.2283,558852.2517
2029-01-05,797416.0530,560513.0764
2029-01-19,797988.1037,561085.1270
2029-02-02,798749.0300,561846.0534
2029-02-16,799689.1548,562786.1782
2029-03-02,800185.1327,563282.1560
2029-03-16,800506.0870,563603.1104
2029-04-03,800830.6832,563927.7066
2029-04-13,800971.4328,564068.4562
2029-04-27,801225.2608,564322.2842
2029-05-11,794787.5835,480269.0000
2029-05-25,795043.3435,480524.7601
2029-06-08,795128.3430,480609.7595
2029-06-22,795535.8012,481017.2177
2029-07-06,795990.7934,481472.2100
2029-07-20,796730.3515,482211.7681
2029-08-03,796849.5526,482330.9692
2029-08-17,797204.7770,482686.1936
2029-08-31,797469.6736,482951.0902
2029-09-14,797933.5453,483414.9619
2029-09-28,798282.4292,483763.8457
2029-10-12,798697.9799,484179.3965
2029-10-26,798828.1286,484309.5451
2029-11-09,693965.8764,483676.0139
2029-11-23,694169.9402,483880.0777
2029-12-07,694442.6896,484152.8271
2029-12-21,694615.7585,484325.8960
2030-01-04,694905.2924,484615.4299
2030-01-18,695517.8079,485227.9453
2030-02-01,695928.4139,485638.5513
2030-02-15,696158.9501,485869.0876
2030-03-01,696450.7276,486160.8651
2030-03-15,696757.4185,486467.5560
2030-03-29,697320.3137,487030.4512
2030-04-12,697568.4393,487278.5768
2030-04-26,697840.8287,487550.9662
2030-05-10,689856.3783,403100.2199
2030-05-24,689949.3117,403193.1533
2030-06-07,690206.7065,403450.5481
2030-06-21,690239.4956,403483.3372
2030-07-05,690402.4299,403646.2715
2030-07-19,690712.4134,403956.2550
2030-08-02,690695.6963,403939.5379
2030-08-16,691252.4609,404496.3025
2030-08-30,691506.9106,404750.7523
2030-09-13,691875.2722,405119.1138
2030-09-27,692033.8904,405277.7320
2030-10-11,692527.2301,405771.0717
2030-10-25,693200.4124,406444.2540
2030-11-08,587576.0529,403460.0282
2030-11-22,587846.5363,403730.5116
2030-12-06,588061.3985,403945.3738
2030-12-20,588312.2286,404196.2039
2031-01-03,588493.9410,404377.9163
2031-01-17,589074.0016,404957.9770
2031-01-31,589216.8268,405100.8021
2031-02-14,589415.6066,405299.5819
2031-02-28,590323.9116,406207.8869
2031-03-14,591833.7743,407717.7497
2031-03-28,592608.0666,408492.0419
2031-04-15,593438.3105,409322.2859
2031-04-25,594054.3745,409938.3498
2031-05-09,585699.2332,328960.4092
2031-05-23,586418.9127,329680.0887
2031-06-06,587133.7621,330394.9381
2031-06-20,587717.9872,330979.1632
2031-07-07,588476.9869,331738.1629
2031-07-18,588905.4362,332166.6122
2031-08-04,589759.8539,333021.0299
2031-08-15,590463.2728,333724.4488
2031-08-29,591199.3999,334460.5759
2031-09-12,591790.9594,335052.1354
2031-09-26,592874.7625,336135.9386
2031-10-10,593769.3654,337030.5414
2031-10-24,594324.4851,337585.6611
2031-11-07,486461.3328,337378.7586
2031-11-21,486876.5689,337793.9947
2031-12-05,487365.2893,338282.7151
2031-12-19,488002.8983,338920.3241
2032-01-05,488424.0923,339341.5181
2032-01-16,489128.4742,340045.9000
2032-01-30,489757.4525,340674.8784
2032-02-13,490405.8855,341323.3113
2032-02-27,490752.6547,341670.0805
2032-03-12,491101.0386,342018.4644
2032-03-30,491685.0883,342602.5141
2032-04-09,491822.8715,342740.2973
2032-04-23,492200.2763,343117.7021
2032-05-07,480082.0263,262699.4374
2032-05-21,480356.9146,262974.3258
2032-06-04,480518.5179,263135.9291
2032-06-21,480853.3151,263470.7263
2032-07-02,481080.4229,263697.8341
2032-07-16,481440.8972,264058.3084
2032-07-30,481916.1333,264533.5445
2032-08-13,482319.9578,264937.3689
2032-08-27,482385.2525,265002.6636
2032-09-10,482617.3108,265234.7220
2032-09-24,482855.4886,265472.8998
2032-10-08,483227.0003,265844.4114
2032-10-22,483479.8702,266097.2814
2032-11-05,372754.5746,261463.2056
2032-11-19,372828.8634,261537.4945
2032-12-03,373120.3541,261828.9852
2032-12-17,373253.5903,261962.2214
2033-01-04,373449.9378,262158.5689
2033-01-14,373651.1822,262359.8133
2033-01-28,373887.2181,262595.8492
2033-02-11,374209.8475,262918.4786
2033-02-25,374489.4019,263198.0329
2033-03-11,374613.3112,263321.9423
2033-03-25,374674.7614,263383.3924
2033-04-08,374902.8308,263611.4619
2033-04-22,374911.9206,263620.5516
2033-05-06,361522.0895,183219.1653
2033-05-20,361533.1936,183230.2693
2033-06-03,361569.0069,183266.0827
2033-06-17,361595.2406,183292.3163
2033-07-01,361736.4665,183433.5423
2033-07-15,361932.1220,183629.1978
2033-07-29,361978.8291,183675.9049
2033-08-12,362118.6328,183815.7086
2033-08-26,362089.0784,183786.1541
2033-09-09,362180.3835,183877.4593
2033-09-23,362316.0288,184013.1045
2033-10-07,362517.2470,184214.3227
2033-10-21,362779.4189,184476.4946
2033-11-04,251290.4996,177587.3013
2033-11-18,251334.4256,177631.2273
2033-12-02,251393.8445,177690.6462
2033-12-16,251455.1501,177751.9518
2033-12-30,251572.0085,177868.8102
2034-01-13,251599.7646,177896.5663
2034-01-27,251684.1458,177980.9475
2034-02-10,251730.2320,178027.0337
2034-02-24,251730.2317,178027.0334
2034-03-10,251730.2325,178027.0342
2034-03-24,251730.2327,178027.0344
2034-04-11,251730.2322,178027.0339
2034-04-21,251730.2323,178027.0340
2034-05-05,238633.1590,98877.2807
2034-05-19,238633.1590,98877.2807
2034-06-02,238633.1596,98877.2814
2034-06-16,238633.1597,98877.2814
2034-06-30,238633.1600,98877.2817
2034-07-14,238633.1611,98877.2829
2034-07-28,238633.1611,98877.2828
2034-08-11,238633.1601,98877.2818
2034-08-25,238633.1613,98877.2831
2034-09-08,238633.1611,98877.2828
2034-09-22,238633.1621,98877.2839
2034-10-06,238633.1612,98877.2829
2034-10-20,238633.1604,98877.2821
2034-11-03,124748.4197,88315.7736
2034-11-17,124748.4202,88315.7740
2034-12-01,124748.4211,88315.7750
2034-12-15,124748.4204,88315.7742
2034-12-29,124748.4208,88315.7747
2035-01-12,124748.4203,88315.7741
2035-01-26,124748.4199,88315.7737
2035-02-09,124748.4204,88315.7742
2035-02-23,124748.4203,88315.7741
2035-03-09,124748.4196,88315.7734
2035-03-27,124748.4206,88315.7744
2035-04-06,124748.4203,88315.7742
2035-04-20,124748.4206,88315.7745
2035-05-04,118234.3884,16693.5427
2035-05-18,118234.3884,16693.5427
2035-06-01,118234.3882,16693.5425
2035-06-15,118234.3881,16693.5424
2035-06-29,118234.3881,16693.5424
2035-07-13,118234.3880,16693.5423
2035-07-27,118234.3880,16693.5423
2035-08-10,118234.3883,16693.5426
2035-08-24,118234.3887,16693.5430
2035-09-07,118234.3885,16693.5429
2035-09-21,118234.3880,16693.5424
2035-10-05,118234.3878,16693.5421
2035-10-19,118234.3884,16693.5427
2035-11-02,0.0000,0.0000
2035-11-16,0.0000,0.0000
2035-11-30,0.0000,0.0000
2035-12-14,0.0000,0.0000
2035-12-28,0.0000,0.0000
2036-01-11,0.0000,0.0000
2036-01-25,0.0000,0.0000
2036-02-08,0.0000,0.0000
2036-02-22,0.0000,0.0000
2036-03-07,0.0000,0.0000
2036-03-21,0.0000,0.0000
2036-04-04,0.0000,0.0000
2036-04-18,0.0000,0.0000
2036-05-02,0.0000,0.0000
