Id,NettingSet,DateIndex,Date,Sample,Depth,Value
CPTY,,0,2020-10-05,0,0,23758.6582
CPTY,,1,2021-01-05,1,0,-3993.3711
CPTY,,1,2021-01-05,2,0,-1641486.0000
CPTY,,1,2021-01-05,3,0,1619191.0000
CPTY,,1,2021-01-05,4,0,1248223.3750
CPTY,,1,2021-01-05,5,0,2058315.1250
CPTY,,1,2021-01-05,6,0,46461.7812
CPTY,,1,2021-01-05,7,0,-3357838.2500
CPTY,,1,2021-01-05,8,0,2137467.2500
CPTY,,1,2021-01-05,9,0,-1556579.8750
CPTY,,1,2021-01-05,10,0,-2313183.5000
CPTY,,1,2021-01-05,11,0,3345878.7500
CPTY,,1,2021-01-05,12,0,-2633121.2500
CPTY,,1,2021-01-05,13,0,5878642.0000
CPTY,,1,2021-01-05,14,0,-3645313.0000
CPTY,,1,2021-01-05,15,0,-1467581.6250
CPTY,,1,2021-01-05,16,0,-672194.5625
CPTY,,1,2021-01-05,17,0,3992732.0000
CPTY,,1,2021-01-05,18,0,-1307151.5000
CPTY,,1,2021-01-05,19,0,778185.8125
CPTY,,1,2021-01-05,20,0,2967184.0000
CPTY,,1,2021-01-05,21,0,923414.7500
CPTY,,1,2021-01-05,22,0,-282060.5000
CPTY,,1,2021-01-05,23,0,-2466018.7500
CPTY,,1,2021-01-05,24,0,271610.3438
CPTY,,1,2021-01-05,25,0,-3363570.5000
CPTY,,1,2021-01-05,26,0,4153082.7500
CPTY,,1,2021-01-05,27,0,-6892414.0000
CPTY,,1,2021-01-05,28,0,2756139.2500
CPTY,,1,2021-01-05,29,0,711190.4375
CPTY,,1,2021-01-05,30,0,-1930809.3750
CPTY,,1,2021-01-05,31,0,882225.9375
CPTY,,1,2021-01-05,32,0,5043296.0000
CPTY,,1,2021-01-05,33,0,-3658243.0000
CPTY,,1,2021-01-05,34,0,1264562.6250
CPTY,,1,2021-01-05,35,0,-1172212.1250
CPTY,,1,2021-01-05,36,0,4937754.5000
CPTY,,1,2021-01-05,37,0,-2109446.0000
CPTY,,1,2021-01-05,38,0,-3550914.7500
CPTY,,1,2021-01-05,39,0,1016963.8125
CPTY,,1,2021-01-05,40,0,-2960985.0000
CPTY,,1,2021-01-05,41,0,6461878.5000
CPTY,,1,2021-01-05,42,0,648626.4375
CPTY,,1,2021-01-05,43,0,974523.5000
CPTY,,1,2021-01-05,44,0,4450842.5000
CPTY,,1,2021-01-05,45,0,-1352878.5000
CPTY,,1,2021-01-05,46,0,-4861793.0000
CPTY,,1,2021-01-05,47,0,6321361.5000
CPTY,,1,2021-01-05,48,0,2873400.0000
CPTY,,1,2021-01-05,49,0,-1492715.0000
CPTY,,1,2021-01-05,50,0,-750283.1250
CPTY,,2,2021-04-06,1,0,6181.0527
CPTY,,2,2021-04-06,2,0,-528644.8125
CPTY,,2,2021-04-06,3,0,211627.5000
CPTY,,2,2021-04-06,4,0,8906486.0000
CPTY,,2,2021-04-06,5,0,-5997462.0000
CPTY,,2,2021-04-06,6,0,-1244637.2500
CPTY,,2,2021-04-06,7,0,-1270869.0000
CPTY,,2,2021-04-06,8,0,897018.3750
CPTY,,2,2021-04-06,9,0,850312.0625
CPTY,,2,2021-04-06,10,0,-4870136.5000
CPTY,,2,2021-04-06,11,0,4900616.0000
CPTY,,2,2021-04-06,12,0,-7016849.0000
CPTY,,2,2021-04-06,13,0,3547834.7500
CPTY,,2,2021-04-06,14,0,-7106200.0000
CPTY,,2,2021-04-06,15,0,9140275.0000
CPTY,,2,2021-04-06,16,0,-1464884.1250
CPTY,,2,2021-04-06,17,0,-3693709.5000
