#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-03-07,0.084699,4378.03,0.00,0.00,1358176.54,4377.39,1201477.63,4377.39,1201477.63
CPTY_A,2016-04-05,0.163934,1688.41,0.00,0.00,1508481.14,1687.85,1201477.63,3077.45,1201477.63
CPTY_A,2016-05-06,0.248634,0.00,6095.65,0.00,1333018.13,0.00,1201477.63,2029.09,1201477.63
CPTY_A,2016-06-06,0.333333,0.00,0.00,0.00,1271994.65,0.00,1201477.63,1513.50,1201477.63
CPTY_A,2016-07-05,0.412568,0.00,28664.50,0.00,1243370.69,0.00,1201477.63,1222.83,1201477.63
CPTY_A,2016-08-05,0.497268,10995.96,0.00,0.00,1159640.91,10981.72,1201477.63,2885.06,1201477.63
CPTY_A,2016-09-06,0.584699,0.00,0.00,0.00,1069111.91,0.00,1201477.63,2453.65,1201477.63
CPTY_A,2016-10-05,0.663934,0.00,0.00,0.00,1016538.48,0.00,1201477.63,2160.82,1201477.63
CPTY_A,2016-11-07,0.754098,12720.98,7093.57,0.00,822632.73,12691.54,1201477.63,3419.93,1201477.63
CPTY_A,2016-12-05,0.830601,0.00,4527.53,0.00,828852.92,0.00,1201477.63,3104.94,1201477.63
CPTY_A,2017-01-05,0.915330,0.00,2020.85,0.00,870178.69,0.00,1201477.63,2817.52,1201477.63
CPTY_A,2017-02-06,1.003002,0.00,0.00,0.00,716833.35,0.00,1201477.63,2571.25,1201477.63
CPTY_A,2017-03-06,1.079714,0.00,11835.94,0.00,851924.96,0.00,1201477.63,2388.56,1201477.63
CPTY_A,2017-04-05,1.161906,0.00,0.00,0.00,813468.30,0.00,1201477.63,2219.60,1201477.63
CPTY_A,2017-05-05,1.244098,10807.45,4274.83,0.00,514282.56,10762.55,1201477.63,2783.99,1201477.63
CPTY_A,2017-06-06,1.331769,0.00,1532.40,0.00,459435.28,0.00,1201477.63,2600.72,1201477.63
CPTY_A,2017-07-05,1.411221,0.00,0.00,0.00,455858.07,0.00,1201477.63,2454.30,1201477.63
CPTY_A,2017-08-07,1.501632,0.00,0.00,0.00,471916.10,0.00,1201477.63,2306.53,1201477.63
CPTY_A,2017-09-05,1.581084,0.00,0.00,0.00,401986.21,0.00,1201477.63,2190.62,1201477.63
CPTY_A,2017-10-05,1.663276,0.00,0.00,0.00,544036.66,0.00,1201477.63,2082.37,1201477.63
CPTY_A,2017-11-06,1.750947,0.00,0.00,0.00,408644.23,0.00,1201477.63,1978.11,1201477.63
CPTY_A,2017-12-05,1.830399,0.00,0.00,0.00,506992.97,0.00,1201477.63,1892.24,1201477.63
CPTY_A,2018-01-05,1.915330,0.00,0.00,0.00,464000.70,0.00,1201477.63,1808.33,1201477.63
CPTY_A,2018-02-05,2.000262,0.00,839.68,0.00,225328.35,0.00,1201477.63,1731.55,1201477.62
CPTY_A,2018-03-05,2.076974,0.00,8407.79,0.00,364791.84,0.00,1201477.63,1667.60,1201477.62
CPTY_A,2018-04-05,2.161906,0.00,6574.98,0.00,461716.81,0.00,1201477.63,1602.09,1201477.62
CPTY_A,2018-05-08,2.252317,0.00,0.00,0.00,366695.48,0.00,1201477.63,1537.78,1201477.62
CPTY_A,2018-06-05,2.329029,2255.20,0.00,0.00,199791.86,2237.61,1201477.63,1560.83,1201477.62
CPTY_A,2018-07-05,2.411221,0.00,0.00,0.00,277239.44,0.00,1201477.63,1507.62,1201477.62
CPTY_A,2018-08-06,2.498892,0.00,3198.66,0.00,157049.19,0.00,1201477.63,1454.73,1201477.62
