#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
averageOIS,2016-02-05,0.000000,2215,0,0,0,2215,2215,2215,2215.16,2215.16
averageOIS,2016-03-07,0.084699,467191,445531,0,0,2111044,467123,467123,467122.78,467122.78
averageOIS,2016-04-05,0.163934,731412,684262,0,0,3096143,731168,731168,594744.74,594744.74
averageOIS,2016-05-06,0.248634,932386,938776,0,0,3243665,931851,931851,709583.12,709583.12
averageOIS,2016-06-06,0.333333,898448,956583,0,0,3944900,897716,931851,757387.34,766061.01
averageOIS,2016-07-05,0.412568,943236,1012279,0,0,3937235,942202,942202,792881.50,799889.37
averageOIS,2016-08-05,0.497268,1052635,1058158,0,0,4373068,1051272,1051272,836892.99,842707.21
averageOIS,2016-09-06,0.584699,1346424,896728,0,0,5471305,1344224,1344224,912755.57,917700.37
averageOIS,2016-10-05,0.663934,1367296,990139,0,0,5597393,1364707,1364707,966692.21,971046.90
averageOIS,2016-11-07,0.754098,1579031,1224444,0,0,5140897,1575377,1575377,1039469.69,1043303.71
averageOIS,2016-12-05,0.830601,1397474,1258280,0,0,4461233,1393838,1575377,1072108.89,1092310.42
averageOIS,2017-01-05,0.915330,1501514,1374107,0,0,5866874,1497162,1575377,1111454.78,1137026.41
averageOIS,2017-02-06,1.003002,1624658,1513437,0,0,6540144,1619502,1619502,1155862.59,1179199.03
averageOIS,2017-03-06,1.079714,1837641,1294011,0,0,6563835,1831250,1831250,1203848.03,1225526.45
averageOIS,2017-04-05,1.161906,1744845,1170362,0,0,5229383,1738186,1831250,1241646.45,1268374.60
averageOIS,2017-05-05,1.244098,1782698,1188035,0,0,5554207,1775292,1831250,1276901.94,1305561.18
averageOIS,2017-06-06,1.331769,1786511,1341211,0,0,5848408,1778538,1831250,1309924.96,1340167.64
averageOIS,2017-07-05,1.411221,1806286,1360945,0,0,5778192,1797734,1831250,1337388.73,1367815.70
averageOIS,2017-08-07,1.501632,1855772,1280153,0,0,6204709,1846414,1846414,1368036.35,1396631.36
averageOIS,2017-09-05,1.581084,2062767,1166134,0,0,6521152,2051783,2051783,1402395.74,1429553.81
averageOIS,2017-10-05,1.663276,2109584,1224258,0,0,6641986,2097732,2097732,1436756.22,1462572.25
averageOIS,2017-11-06,1.750947,2037455,1134166,0,0,6686815,2025371,2097732,1466228.61,1494375.19
averageOIS,2017-12-05,1.830399,1868602,1088850,0,0,6157754,1856900,2097732,1483186.46,1520565.08
averageOIS,2018-01-05,1.915330,1903785,1082184,0,0,6432271,1891172,2097732,1501277.75,1546158.41
averageOIS,2018-02-05,2.000262,2108392,1155298,0,0,7290634,2093658,2097732,1526430.35,1569578.34
