TradeID	PortfolioID	ProductClass	RiskType	Qualifier	Bucket	Label1	Label2	AmountCurrency	Amount
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 3	3	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 4	4	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 4	4	1y		USD	-70.11
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 4	4	2y		USD	-36.92
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 4	4	3y		USD	-2237.41
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 4	4	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 5	5	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 5	5	1y		USD	4.29
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 5	5	2y		USD	14.14
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 5	5	3y		USD	1345.48
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 5	5	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 6	6	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 6	6	1y		USD	8.51
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 6	6	2y		USD	20.53
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 6	6	3y		USD	404.48
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 6	6	5y		USD	403.87
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 7	7	10y		USD	60.56
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 7	7	1y		USD	-1.81
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 7	7	2y		USD	-5.50
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 7	7	3y		USD	-4.26
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 7	7	5y		USD	474.01
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 8	8	10y		USD	104.81
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 8	8	1y		USD	-0.10
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 8	8	2y		USD	-0.43
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 8	8	3y		USD	-0.69
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 8	8	5y		USD	260.68
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 9	9	10y		USD	134.46
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 9	9	1y		USD	0.01
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 9	9	2y		USD	0.01
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 9	9	3y		USD	0.15
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 9	9	5y		USD	683.91
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 10	10	10y		USD	122.14
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 10	10	1y		USD	0.07
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 10	10	2y		USD	0.31
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 10	10	3y		USD	1.07
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 10	10	5y		USD	561.97
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 11	11	10y		USD	128.79
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 11	11	1y		USD	0.18
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 11	11	2y		USD	0.14
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 11	11	3y		USD	0.25
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 11	11	5y		USD	160.14
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 12	12	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 12	12	1y		USD	-0.05
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 12	12	2y		USD	-0.07
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 12	12	3y		USD	121.33
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 12	12	5y		USD	227.17
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 13	Residual	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 13	Residual	1y		USD	2.50
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 13	Residual	2y		USD	92.21
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 13	Residual	3y		USD	1759.03
dummyTrade	dummyPortfolio	Credit	Risk_CreditQ	Issuer 13	Residual	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 1	1	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 1	1	1y		USD	-1544.87
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 1	1	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 1	1	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 1	1	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 2	Residual	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 2	Residual	1y		USD	-1231.48
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 2	Residual	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 2	Residual	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 2	Residual	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 3	1	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 3	1	1y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 3	1	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 3	1	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 3	1	5y		USD	15205.55
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 4	Residual	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 4	Residual	1y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 4	Residual	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 4	Residual	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 4	Residual	5y		USD	169.78
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 5	2	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 5	2	1y		USD	1867.51
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 5	2	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 5	2	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 5	2	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 6	2	10y		USD	-784.24
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 6	2	1y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 6	2	2y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 6	2	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditNonQ	Issuer 6	2	5y		USD	0.00
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 1	1			USD	1730.82
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 2	2			USD	613.59
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 3	3			USD	1426780.04
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 4	4			USD	31780.27
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 5	5			USD	-4578.09
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 6	6			USD	12640.92
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 7	7			USD	19519.82
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 8	8			USD	-7539.34
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 9	9			USD	491.98
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 10	10			USD	2807.15
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 11	11			USD	1729088.98
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 12	Residual			USD	-49598.35
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 13	1			USD	164027.55
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 14	2			USD	25842.70
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 15	3			USD	-6649.62
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 16	4			USD	-25668.35
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 17	5			USD	-4791.68
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 18	6			USD	201885.14
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 19	7			USD	162156.18
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 20	8			USD	37946.33
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 21	9			USD	-10625.23
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 22	10			USD	63432.80
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 23	11			USD	-80978.91
dummyTrade	dummyPortfolio	Equity	Risk_Equity	Index 24	Residual			USD	-13145.44
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 1	1			USD	-2335.61
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 2	2			USD	-23889.50
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 3	3			USD	164027.55
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 4	4			USD	25842.70
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 5	5			USD	-6649.62
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 6	6			USD	-25668.35
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 7	7			USD	-4791.68
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 8	8			USD	201885.14
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 9	9			USD	162156.18
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 10	10			USD	37946.33
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 11	11			USD	-10625.23
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 12	12			USD	63432.80
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 13	13			USD	-18582.30
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 14	14			USD	21798.43
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 15	15			USD	-12865.62
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 16	16			USD	42476.69
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 17	1			USD	-80978.91
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 18	2			USD	-13145.44
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 19	3			USD	3449.50
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 20	4			USD	-85285.13
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 21	5			USD	-9835.03
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 22	6			USD	-19211.19
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 23	7			USD	49252.85
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 24	8			USD	70674.42
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 25	9			USD	-40550.14
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 26	10			USD	-7791.70
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 27	11			USD	-3065.37
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 28	12			USD	206541.89
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 29	13			USD	8704.18
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 30	14			USD	-104237.01
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 31	15			USD	-327608.43
dummyTrade	dummyPortfolio	Commodity	Risk_Commodity	Comm 32	16			USD	-21702.71
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		10y		USD	-0.67
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		15y		USD	0.21
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		1m		USD	150.54
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		1y		USD	180.22
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		20y		USD	-4.86
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		2w		USD	142.34
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		2y		USD	-248.87
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		30y		USD	0.15
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		3m		USD	175.87
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		3y		USD	-0.32
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		5y		USD	-0.38
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	JPY		6m		USD	214.87
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		10y		USD	0.05
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		15y		USD	1.94
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		1m		USD	-551.18
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		1y		USD	406.11
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		20y		USD	1.18
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		2w		USD	-598.88
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		2y		USD	0.01
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		30y		USD	2.87
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		3m		USD	-1173.65
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		3y		USD	5.45
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		5y		USD	2.65
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	USD		6m		USD	-874.26
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		10y		USD	6.78
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		15y		USD	3.45
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		1m		USD	-468.24
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		1y		USD	305.48
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		20y		USD	2.13
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		2w		USD	-689.56
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		2y		USD	2.10
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		30y		USD	1.20
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		3m		USD	-1059.63
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		3y		USD	6.32
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		5y		USD	1.24
dummyTrade	dummyPortfolio	RatesFX	Risk_IRVol	BRL		6m		USD	-785.69
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		10y		USD	-35.11
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		15y		USD	-20652.95
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		1m		USD	38.86
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		1y		USD	5671.75
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		20y		USD	-298.17
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		2w		USD	57767.22
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		2y		USD	-6658.77
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		30y		USD	-630.38
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		3m		USD	-10300.83
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		3y		USD	271.26
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		5y		USD	45623.97
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	JPYUSD		6m		USD	604.59
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		10y		USD	37953.09
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		15y		USD	-4131.52
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		1m		USD	-95691.11
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		1y		USD	-37.11
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		20y		USD	-16506.51
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		2w		USD	-31.70
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		2y		USD	-20879.92
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		30y		USD	-1810.42
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		3m		USD	-2725.00
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		3y		USD	-883.46
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		5y		USD	-4514.16
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	CNYUSD		6m		USD	31110.56
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		10y		USD	16579.17
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		15y		USD	23.53
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		1m		USD	3.01
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		1y		USD	-1580.30
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		20y		USD	-2234.42
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		2w		USD	140.20
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		2y		USD	113.66
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		30y		USD	-4940.60
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		3m		USD	-4982.99
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		3y		USD	51131.51
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		5y		USD	115070.76
dummyTrade	dummyPortfolio	RatesFX	Risk_FXVol	ZAREUR		6m		USD	9883.18
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 1	1	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 1	1	1y		USD	167.65
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 1	1	2y		USD	56.26
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 1	1	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 1	1	5y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 2	2	10y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 2	2	1y		USD	87.15
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 2	2	2y		USD	6.98
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 2	2	3y		USD	0.00
dummyTrade	dummyPortfolio	Credit	Risk_CreditVol	Issuer 2	2	5y		USD	0.00
