#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
FX_CALL_OPTION_1Y,false,DiscountCurve/EUR/0/6M,0.000100,,0.000000,EUR,75059.13,0.63,0.00
FX_CALL_OPTION_1Y,false,DiscountCurve/EUR/1/1Y,0.000100,,0.000000,EUR,75059.13,-64.97,0.03
FX_CALL_OPTION_1Y,false,DiscountCurve/EUR/2/2Y,0.000100,,0.000000,EUR,75059.13,-0.72,0.00
FX_CALL_OPTION_1Y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,75059.13,-0.63,0.00
FX_CALL_OPTION_1Y,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,75059.13,57.48,0.02
FX_CALL_OPTION_1Y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,75059.13,0.72,0.00
FX_CALL_OPTION_1Y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,75059.13,-5625.49,280.99
FX_CALL_OPTION_1Y,false,FXVolatility/USDEUR/1/1Y/ATM,0.001208,,0.000000,EUR,75059.13,449.77,0.40
FX_CALL_OPTION_2Y,false,DiscountCurve/EUR/0/6M,0.000100,,0.000000,EUR,107489.87,0.62,0.00
FX_CALL_OPTION_2Y,false,DiscountCurve/EUR/2/2Y,0.000100,,0.000000,EUR,107489.87,-133.39,0.10
FX_CALL_OPTION_2Y,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,107489.87,-1.10,0.00
FX_CALL_OPTION_2Y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,107489.87,-0.62,0.00
FX_CALL_OPTION_2Y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,107489.87,111.94,0.05
FX_CALL_OPTION_2Y,false,DiscountCurve/USD/3/3Y,0.000100,,0.000000,EUR,107489.87,1.10,0.00
FX_CALL_OPTION_2Y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,107489.87,-5527.10,195.46
FX_CALL_OPTION_2Y,false,FXVolatility/USDEUR/2/2Y/ATM,0.001204,,0.000000,EUR,107489.87,625.52,0.58
FX_CALL_OPTION_3Y,false,DiscountCurve/EUR/0/6M,0.000100,,0.000000,EUR,137141.19,0.60,0.00
FX_CALL_OPTION_3Y,false,DiscountCurve/EUR/3/3Y,0.000100,,0.000000,EUR,137141.19,-205.32,0.20
FX_CALL_OPTION_3Y,false,DiscountCurve/EUR/4/5Y,0.000100,,0.000000,EUR,137141.19,-0.94,0.00
FX_CALL_OPTION_3Y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,137141.19,-0.60,0.00
FX_CALL_OPTION_3Y,false,DiscountCurve/USD/3/3Y,0.000100,,0.000000,EUR,137141.19,164.28,0.09
FX_CALL_OPTION_3Y,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,EUR,137141.19,0.94,0.00
FX_CALL_OPTION_3Y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,137141.19,-5412.30,152.02
FX_CALL_OPTION_3Y,false,FXVolatility/USDEUR/2/2Y/ATM,0.001204,,0.000000,EUR,137141.19,377.10,0.18
FX_CALL_OPTION_3Y,false,FXVolatility/USDEUR/3/4Y/ATM,0.001265,,0.000000,EUR,137141.19,396.23,0.19
FX_CALL_OPTION_5Y,false,DiscountCurve/EUR/0/6M,0.000100,,0.000000,EUR,194124.90,0.57,0.00
FX_CALL_OPTION_5Y,false,DiscountCurve/EUR/4/5Y,0.000100,,0.000000,EUR,194124.90,-353.44,0.43
FX_CALL_OPTION_5Y,false,DiscountCurve/EUR/5/7Y,0.000100,,0.000000,EUR,194124.90,-2.73,0.00
FX_CALL_OPTION_5Y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,194124.90,-0.57,0.00
FX_CALL_OPTION_5Y,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,EUR,194124.90,256.55,0.13
FX_CALL_OPTION_5Y,false,DiscountCurve/USD/5/7Y,0.000100,,0.000000,EUR,194124.90,2.73,0.00
FX_CALL_OPTION_5Y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,194124.90,-5111.32,103.62
FX_CALL_OPTION_5Y,false,FXVolatility/USDEUR/4/5Y/ATM,0.001294,,0.000000,EUR,194124.90,1010.37,0.93
