#Date,EPE,ENE
2027-02-05,434386.7519,434064.9161
2027-02-19,434836.9270,434515.0912
2027-03-05,435651.2121,435329.3762
2027-03-19,436211.0763,435889.2404
2027-04-02,437008.4764,436686.6405
2027-04-16,437384.8822,437063.0463
2027-04-30,451474.8899,371978.7511
2027-05-14,452316.7183,372820.5794
2027-05-28,453047.0547,373550.9158
2027-06-11,453652.1282,374155.9894
2027-06-25,454313.1959,374817.0571
2027-07-09,454855.2348,375359.0959
2027-07-23,455498.9477,376002.8088
2027-08-06,456121.3063,376625.1674
2027-08-20,456639.5960,377143.4571
2027-09-03,457318.0418,377821.9029
2027-09-17,458106.3295,378610.1906
2027-10-01,458802.7185,379306.5796
2027-10-15,459132.6305,379636.4917
2027-10-29,395089.2471,394790.0538
2027-11-12,395543.1448,395243.9515
2027-11-26,396256.1879,395956.9946
2027-12-10,396981.3953,396682.2020
2027-12-29,397639.5106,397340.3173
2028-01-07,398053.9263,397754.7330
2028-01-21,398606.3654,398307.1721
2028-02-04,399320.8912,399021.6979
2028-02-18,399810.8885,399511.6952
2028-03-03,400155.4055,399856.2122
2028-03-17,400733.3470,400434.1537
2028-03-31,401354.5426,401055.3493
2028-04-18,401928.3364,401629.1431
2028-04-28,414903.1054,336612.0886
2028-05-12,415510.4450,337219.4282
2028-05-26,416102.0144,337810.9976
2028-06-09,416455.3714,338164.3547
2028-06-23,416845.3376,338554.3209
2028-07-07,417257.5040,338966.4872
2028-07-21,417790.7504,339499.7336
2028-08-04,418285.4234,339994.4066
2028-08-18,418828.6615,340537.6447
2028-09-01,419220.6473,340929.6305
2028-09-15,419868.7638,341577.7470
2028-09-29,420230.1667,341939.1499
2028-10-13,420703.0920,342412.0752
2028-10-27,421184.1870,342893.1702
2028-11-13,356824.5918,356223.1516
2028-11-24,357197.2858,356595.8457
2028-12-08,357707.1671,357105.7269
2028-12-22,358102.5053,357501.0651
2029-01-05,358710.8954,358109.4552
2029-01-19,359034.3931,358432.9530
2029-02-02,359454.2962,358852.8561
2029-02-16,359816.4561,359215.0160
2029-03-02,360456.1231,359854.6830
2029-03-16,360910.8096,360309.3695
2029-04-03,361222.8491,360621.4090
2029-04-13,361557.5138,360956.0736
2029-04-27,361789.3795,361187.9394
2029-05-11,373476.0648,296987.1367
2029-05-25,373968.6076,297479.6795
2029-06-08,374248.0180,297759.0899
2029-06-22,374696.8741,298207.9460
2029-07-06,375266.5701,298777.6420
2029-07-20,375888.8538,299399.9257
2029-08-03,376112.0355,299623.1074
2029-08-17,376571.3710,300082.4429
2029-08-31,377006.7311,300517.8030
2029-09-14,377471.6651,300982.7370
2029-09-28,377808.4990,301319.5709
2029-10-12,378195.1845,301706.2564
2029-10-26,378625.7827,302136.8547
2029-11-09,314611.6421,314250.4657
2029-11-23,314770.8727,314409.6964
2029-12-07,314931.6131,314570.4368
2029-12-21,315038.7041,314677.5278
2030-01-04,315368.2093,315007.0330
2030-01-18,316022.2521,315661.0758
2030-02-01,316333.3330,315972.1567
2030-02-15,316718.2920,316357.1157
2030-03-01,317039.4827,316678.3064
2030-03-15,317344.5860,316983.4097
2030-03-29,317932.8610,317571.6846
2030-04-12,318298.4588,317937.2824
2030-04-26,318652.0356,318290.8593
2030-05-10,329189.3531,254444.4837
2030-05-24,329357.4513,254612.5819
2030-06-07,329608.9671,254864.0977
2030-06-21,329855.4662,255110.5968
2030-07-05,330230.2889,255485.4195
2030-07-19,330527.1626,255782.2932
2030-08-02,330711.1463,255966.2769
2030-08-16,331292.3742,256547.5048
2030-08-30,331522.5507,256777.6813
2030-09-13,331974.2492,257229.3798
2030-09-27,332316.2193,257571.3499
2030-10-11,332679.1048,257934.2354
2030-10-25,333665.2966,258920.4272
2030-11-08,268505.2145,268382.3151
2030-11-22,268659.1915,268536.2921
2030-12-06,268912.4136,268789.5141
2030-12-20,269220.4347,269097.5352
2031-01-03,269554.0144,269431.1149
2031-01-17,270012.8634,269889.9639
2031-01-31,270236.9260,270114.0265
2031-02-14,270398.7980,270275.8985
2031-02-28,270590.1110,270467.2115
2031-03-14,270917.2005,270794.3010
2031-03-28,271186.9307,271064.0313
2031-04-15,271605.7060,271482.8065
2031-04-25,271832.6434,271709.7439
2031-05-09,281639.8207,208586.7885
2031-05-23,281988.0797,208935.0475
2031-06-06,282181.5381,209128.5058
2031-06-20,282389.4060,209336.3737
2031-07-07,282617.5969,209564.5647
2031-07-18,282712.5255,209659.4932
2031-08-04,282975.3206,209922.2883
2031-08-15,283180.3442,210127.3119
2031-08-29,283360.4765,210307.4442
2031-09-12,283387.5280,210334.4957
2031-09-26,283795.3712,210742.3389
2031-10-10,284107.2403,211054.2080
2031-10-24,284311.8077,211258.7754
2031-11-07,219515.0689,219582.1732
2031-11-21,219659.5275,219726.6318
2031-12-05,219841.1413,219908.2455
2031-12-19,220093.4735,220160.5777
2032-01-05,220111.6553,220178.7596
2032-01-16,220427.8327,220494.9370
2032-01-30,220607.2296,220674.3338
2032-02-13,220806.2806,220873.3849
2032-02-27,221047.9138,221115.0181
2032-03-12,221231.7768,221298.8811
2032-03-30,221566.7186,221633.8228
2032-04-09,221701.1431,221768.2473
2032-04-23,222014.4078,222081.5121
2032-05-07,231354.5942,159519.1652
2032-05-21,231567.8712,159732.4422
2032-06-04,231707.9158,159872.4868
2032-06-21,231922.3669,160086.9380
2032-07-02,232089.9075,160254.4785
2032-07-16,232234.1795,160398.7506
2032-07-30,232402.3660,160566.9370
2032-08-13,232621.8959,160786.4669
2032-08-27,232636.3769,160800.9479
2032-09-10,232796.7379,160961.3090
2032-09-24,232994.9297,161159.5007
2032-10-08,233129.2986,161293.8696
2032-10-22,233339.6332,161504.2042
2032-11-05,168386.8160,168169.9680
2032-11-19,168417.3425,168200.4945
2032-12-03,168549.4613,168332.6133
2032-12-17,168599.0336,168382.1856
2033-01-04,168714.0003,168497.1523
2033-01-14,168848.9342,168632.0862
2033-01-28,169031.4403,168814.5923
2033-02-11,169235.2317,169018.3837
2033-02-25,169408.8137,169191.9657
2033-03-11,169552.0467,169335.1987
2033-03-25,169674.3289,169457.4809
2033-04-08,169788.9720,169572.1240
2033-04-22,169899.0250,169682.1770
2033-05-06,179087.0232,108747.0460
2033-05-20,179107.3195,108767.3424
2033-06-03,179197.0764,108857.0993
2033-06-17,179240.5023,108900.5252
2033-07-01,179149.8910,108809.9138
2033-07-15,179429.5323,109089.5551
2033-07-29,179523.3453,109183.3682
2033-08-12,179679.1364,109339.1592
2033-08-26,179718.7132,109378.7361
2033-09-09,179813.6197,109473.6426
2033-09-23,179974.1701,109634.1929
2033-10-07,180083.4261,109743.4489
2033-10-21,180197.5542,109857.5770
2033-11-04,114478.2880,114335.0481
2033-11-18,114496.5002,114353.2603
2033-12-02,114557.1084,114413.8686
2033-12-16,114649.1722,114505.9323
2033-12-30,114696.2857,114553.0458
2034-01-13,114704.5907,114561.3509
2034-01-27,114781.8325,114638.5927
2034-02-10,114859.0235,114715.7837
2034-02-24,114947.1471,114803.9073
2034-03-10,115014.5393,114871.2995
2034-03-24,115074.4783,114931.2384
2034-04-11,115166.6768,115023.4370
2034-04-21,115220.9952,115077.7554
2034-05-05,125188.2683,56313.5734
2034-05-19,125197.5900,56322.8951
2034-06-02,125260.6242,56385.9293
2034-06-16,125318.3969,56443.7019
2034-06-30,125332.5957,56457.9007
2034-07-14,125383.5336,56508.8387
2034-07-28,125428.5968,56553.9019
2034-08-11,125442.2087,56567.5138
2034-08-25,125455.1206,56580.4256
2034-09-08,125506.2836,56631.5887
2034-09-22,125528.1904,56653.4955
2034-10-06,125565.9254,56691.2305
2034-10-20,125573.8928,56699.1979
2034-11-03,58078.7884,58022.9157
2034-11-17,58077.4693,58021.5966
2034-12-01,58079.7837,58023.9110
2034-12-15,58041.1438,57985.2711
2034-12-29,58064.2072,58008.3345
2035-01-12,58047.0305,57991.1578
2035-01-26,58038.7928,57982.9201
2035-02-09,58052.0521,57996.1794
2035-02-23,58048.6251,57992.7524
2035-03-09,58031.4505,57975.5778
2035-03-27,58073.0192,58017.1465
2035-04-06,58071.6611,58015.7884
2035-04-20,58081.3941,58025.5214
2035-05-04,74536.3933,7109.0314
2035-05-18,74509.9930,7082.6311
2035-06-01,74489.7704,7062.4085
2035-06-15,74464.2583,7036.8964
2035-06-29,74436.9642,7009.6024
2035-07-13,74416.3952,6989.0334
2035-07-27,74399.2466,6971.8847
2035-08-10,74378.1867,6950.8248
2035-08-24,74368.5961,6941.2343
2035-09-07,74350.0808,6922.7189
2035-09-21,74330.4176,6903.0557
2035-10-05,74306.6974,6879.3355
2035-10-19,74289.2257,6861.8638
2035-11-02,0.0000,0.0000
2035-11-16,0.0000,0.0000
2035-11-30,0.0000,0.0000
2035-12-14,0.0000,0.0000
2035-12-28,0.0000,0.0000
2036-01-11,0.0000,0.0000
2036-01-25,0.0000,0.0000
2036-02-08,0.0000,0.0000
2036-02-22,0.0000,0.0000
2036-03-07,0.0000,0.0000
2036-03-21,0.0000,0.0000
2036-04-04,0.0000,0.0000
2036-04-18,0.0000,0.0000
2036-05-02,0.0000,0.0000
