#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,26974.74,0.03,0.01,-4171.18,0.01,-4504.72,0.02,-4720.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26974.74,0.03,None,505000.95,510215.12
FXFWD_EURUSD_10Y,CPTY_A,11382.26,3453.25,1612.32,-1751.06,1789.61,-1901.13,1905.20,-1998.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,176908.74,180859.02
FX_CALL_OPTION_EURUSD_10Y,CPTY_A,13486.83,0.00,0.00,-2085.51,0.00,-2252.27,0.00,-2359.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,252489.23,255096.95
FX_PUT_OPTION_EURUSD_10Y,CPTY_A,4245.50,0.00,0.00,-656.84,0.00,-708.97,0.00,-742.60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,80229.02,80229.02
