#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_B,11467.64,0.00,0.00,-1745.27,0.00,-1915.78,0.00,-2028.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11467.64,0.00,None,181741.52,181741.52
cap_02,CPTY_B,16768.55,0.00,0.00,-2570.39,0.00,-2800.77,0.00,-2952.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,300064.49,300147.76
cap_03,CPTY_B,0.00,8680.87,4128.67,0.00,4428.26,0.00,4621.73,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
