#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
XCCY_Swap_EUR_USD_RESET,2016-02-05,0.000000,0,19565848,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-03-07,0.084699,0,19438514,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-04-05,0.163934,0,19483916,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-05-06,0.248634,0,19406086,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-06-06,0.333333,0,19366840,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-07-05,0.412568,0,19306890,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-08-05,0.497268,0,18737738,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-09-06,0.584699,0,18721614,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-10-05,0.663934,0,18647160,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-11-07,0.754098,0,18544590,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2016-12-05,0.830601,0,18595698,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-01-05,0.915330,0,18644942,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-02-06,1.003002,0,17930942,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-03-06,1.079714,0,17883286,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-04-05,1.161906,0,17924656,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-05-05,1.244098,0,17904290,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-06-06,1.331769,0,17856318,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-07-05,1.411221,0,17966414,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-08-07,1.501632,0,16774542,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-09-05,1.581084,0,16632566,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-10-05,1.663276,0,16669053,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-11-06,1.750947,0,16720275,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2017-12-05,1.830399,0,16881374,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-01-05,1.915330,0,16992496,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-02-05,2.000262,0,15383974,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-03-05,2.076974,0,15364229,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-04-05,2.161906,0,15431853,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-05-08,2.252317,0,15489970,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-06-05,2.329029,0,15339361,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-07-05,2.411221,0,15426677,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-08-06,2.498892,0,14425958,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-09-05,2.581084,0,14476694,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-10-05,2.663276,0,14380997,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-11-05,2.748207,0,14366109,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2018-12-05,2.830399,0,14323108,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-01-07,2.920810,0,14536364,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-02-05,3.000262,0,13314836,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-03-05,3.076974,0,13181931,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-04-05,3.161906,0,13345567,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-05-07,3.249577,0,13424459,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-06-05,3.329029,0,13364919,0,0,0,0,0,0.00,0.00
XCCY_Swap_EUR_USD_RESET,2019-07-05,3.411221,26693,13262319,0,0,0,26435,26435,636.93,636.93
XCCY_Swap_EUR_USD_RESET,2019-08-05,3.496152,0,12268905,0,0,0,0,26435,621.46,1263.63
XCCY_Swap_EUR_USD_RESET,2019-09-05,3.581084,0,12045211,0,0,0,0,26435,606.72,1860.61
XCCY_Swap_EUR_USD_RESET,2019-10-07,3.668755,0,12279445,0,0,0,0,26435,592.22,2447.85
XCCY_Swap_EUR_USD_RESET,2019-11-05,3.748207,0,12181478,0,0,0,0,26435,579.67,2956.31
XCCY_Swap_EUR_USD_RESET,2019-12-05,3.830399,58524,12358595,0,0,0,57942,57942,1810.53,4136.17
XCCY_Swap_EUR_USD_RESET,2020-01-06,3.918033,0,12361025,0,0,0,0,57942,1770.03,5339.62
