#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/0/6M,0.000100,,0.000000,EUR,10727794.49,-2.54,0.00
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/1/1Y,0.000100,,0.000000,EUR,10727794.49,-11.18,0.00
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/2/2Y,0.000100,,0.000000,EUR,10727794.49,-32.24,0.01
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/3/3Y,0.000100,,0.000000,EUR,10727794.49,-78.18,0.02
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/4/5Y,0.000100,,0.000000,EUR,10727794.49,-172.75,0.06
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/5/7Y,0.000100,,0.000000,EUR,10727794.49,-278.36,0.14
Bond_FormulaBased,false,YieldCurve/BENCHMARK_EUR/6/10Y,0.000100,,0.000000,EUR,10727794.49,-9420.64,9.37
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/0/6M,0.000100,,0.000000,EUR,10727794.49,-0.41,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/1/1Y,0.000100,,0.000000,EUR,10727794.49,0.89,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/2/2Y,0.000100,,0.000000,EUR,10727794.49,4.07,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/3/3Y,0.000100,,0.000000,EUR,10727794.49,10.74,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/4/5Y,0.000100,,0.000000,EUR,10727794.49,14.75,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/5/7Y,0.000100,,0.000000,EUR,10727794.49,-12.22,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/6/10Y,0.000100,,0.000000,EUR,10727794.49,-76.86,0.00
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/7/15Y,0.000100,,0.000000,EUR,10727794.49,-3.84,0.02
Bond_FormulaBased,false,IndexCurve/EUR-EONIA/8/20Y,0.000100,,0.000000,EUR,10727794.49,21.75,0.01
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/0/3M,0.000100,,0.000000,EUR,10727794.49,-2.51,-0.01
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/1/2Y,0.000100,,0.000000,EUR,10727794.49,-381.02,6.97
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/2/3Y,0.000100,,0.000000,EUR,10727794.49,-387.87,20.55
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/3/4Y,0.000100,,0.000000,EUR,10727794.49,-359.84,10.97
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/4/5Y,0.000100,,0.000000,EUR,10727794.49,-368.73,6.91
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/5/6Y,0.000100,,0.000000,EUR,10727794.49,-274.85,34.25
Bond_FormulaBased,false,IndexCurve/EUR-EURIBOR-3M/6/7Y,0.000100,,0.000000,EUR,10727794.49,-253.90,65.42
