#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1977376.23,0.00,1977376.23,1977376.23,1977376.23,1977376.23,1977376.23,1977376.23
CPTY_A,2016-02-08,0.008197,2203155.91,171057.50,4730425.18,0.00,2203135.31,2203135.31,2203135.31,2203135.31
CPTY_A,2016-02-09,0.010929,2286566.63,221560.26,6029125.86,0.00,2286537.82,2286537.82,2223985.94,2223985.94
CPTY_A,2016-02-10,0.013661,2480047.44,358759.99,6991224.23,0.00,2480008.13,2480008.13,2275190.38,2275190.38
CPTY_A,2016-02-11,0.016393,2427407.95,343083.17,8522581.15,0.00,2427361.59,2480008.13,2300552.25,2309326.67
CPTY_A,2016-02-12,0.019126,2505566.02,471452.64,7885729.86,0.00,2505510.03,2505510.03,2329831.93,2337352.86
CPTY_A,2016-02-16,0.030055,2495065.69,458512.54,8564420.56,0.00,2494977.49,2505510.03,2389884.86,2398500.92
CPTY_A,2016-02-17,0.032787,2704430.32,639474.06,8430201.16,0.00,2704325.93,2704325.93,2416088.28,2423986.34
CPTY_A,2016-02-18,0.035519,2750340.24,719792.50,8356317.45,0.00,2750223.75,2750223.75,2441791.01,2449081.53
CPTY_A,2016-02-19,0.038251,2712648.25,657037.44,8029031.73,0.00,2712523.17,2750223.75,2461129.02,2470591.68
CPTY_A,2016-02-22,0.046448,2845259.94,801548.51,8913272.69,0.00,2845096.69,2845096.69,2528888.02,2536680.80
CPTY_A,2016-02-23,0.049180,2919317.94,848186.94,8594676.98,0.00,2919139.47,2919139.47,2550568.66,2557928.51
CPTY_A,2016-02-24,0.051913,2981654.30,875035.59,9680936.85,0.00,2981460.82,2981460.82,2573247.19,2580219.68
CPTY_A,2016-02-25,0.054645,3080975.09,972444.30,9273715.36,0.00,3080754.59,3080754.59,2598622.56,2605246.43
CPTY_A,2016-02-26,0.057377,3132632.12,1025988.81,8987873.41,0.00,3132387.00,3132387.00,2624039.92,2630348.36
CPTY_A,2016-02-29,0.065574,3275724.23,1201239.94,10964061.44,0.00,3275402.26,3275402.26,2705460.21,2710980.10
CPTY_A,2016-03-01,0.068306,3187034.20,1223097.85,9562900.34,0.00,3186699.67,3275402.26,2724709.79,2733556.98
CPTY_A,2016-03-02,0.071038,3169215.16,1263631.47,9679255.37,0.00,3168861.32,3275402.26,2741792.54,2754397.19
CPTY_A,2016-03-03,0.073770,3243447.83,1293928.47,9781479.56,0.00,3243064.04,3275402.26,2760358.15,2773693.67
CPTY_A,2016-03-04,0.076503,3281973.21,1336234.22,10739058.92,0.00,3281562.94,3281562.94,2778972.61,2791831.86
CPTY_A,2016-03-07,0.084699,2423878.01,0.00,3251788.84,0.00,2423526.44,3281562.94,2744574.59,2839225.19
CPTY_A,2016-03-08,0.087432,2423882.43,0.00,3251652.43,0.00,2423514.67,3281562.94,2734541.47,2853048.25
CPTY_A,2016-03-09,0.090164,2423917.72,0.00,3251880.18,0.00,2423533.76,3281562.94,2725116.99,2866033.54
CPTY_A,2016-03-10,0.092896,2423951.34,0.00,3252106.61,0.00,2423551.19,3281562.94,2716247.41,2878254.99
CPTY_A,2016-03-11,0.095628,0.00,0.00,0.00,0.00,0.00,3281562.94,2638640.34,2889778.08
