#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,15743.93,406912.88,182808.37,-2157.78,217149.50,-2634.69,241460.23,-2976.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15743.93,406912.88,None,15733.08,15733.08
CCSwap,CPTY_A,15743.93,406912.88,182808.37,-2157.78,217149.50,-2634.69,241460.23,-2976.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,15733.08,15733.08
