#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
Swaption_01_19,Swaption,1,0,2018-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2017-03-01,2018-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0072319484,99222.4192415926,1.0000000000,99222.4192415926,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,2,0,2019-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2018-03-01,2019-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0095515318,99450.9214005145,1.0000000000,99450.9214005145,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,3,0,2020-03-02,Interest,98783.6389,EUR,0.0098510000,1.0027777778,2019-03-01,2020-03-02,0.0000,#N/A,#N/A,10000000.0000,1.0101017831,99781.5297790873,1.0000000000,99781.5297790873,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,4,0,2021-03-01,Interest,98236.3611,EUR,0.0098510000,0.9972222222,2020-03-02,2021-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0086798641,99089.0393754976,1.0000000000,99089.0393754976,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,5,0,2022-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2021-03-01,2022-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0036632677,98870.8684962789,1.0000000000,98870.8684962789,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,6,0,2023-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2022-03-01,2023-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9958552418,98101.6998740810,1.0000000000,98101.6998740810,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,7,0,2024-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2023-03-01,2024-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9857584748,97107.0673484666,1.0000000000,97107.0673484666,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,8,0,2025-03-03,Interest,99057.2778,EUR,0.0098510000,1.0055555556,2024-03-01,2025-03-03,0.0000,#N/A,#N/A,10000000.0000,0.9737088366,96452.9466980408,1.0000000000,96452.9466980408,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,9,0,2026-03-02,Interest,98236.3611,EUR,0.0098510000,0.9972222222,2025-03-03,2026-03-02,0.0000,#N/A,#N/A,10000000.0000,0.9599486341,94301.8606700930,1.0000000000,94301.8606700930,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,10,0,2027-03-01,Interest,98236.3611,EUR,0.0098510000,0.9972222222,2026-03-02,2027-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9462894669,92960.0337815635,1.0000000000,92960.0337815635,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,11,0,2028-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2027-03-01,2028-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9326970848,91879.9898228641,1.0000000000,91879.9898228641,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,12,0,2029-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2028-03-01,2029-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9184164072,90473.2002770165,1.0000000000,90473.2002770165,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,13,0,2030-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2029-03-01,2030-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9043543835,89087.9503159045,1.0000000000,89087.9503159045,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,14,0,2031-03-03,Interest,99057.2778,EUR,0.0098510000,1.0055555556,2030-03-01,2031-03-03,0.0000,#N/A,#N/A,10000000.0000,0.8904911902,88209.6331879618,1.0000000000,88209.6331879618,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,15,0,2032-03-01,Interest,97962.7222,EUR,0.0098510000,0.9944444444,2031-03-03,2032-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8779484685,86006.2219410824,1.0000000000,86006.2219410824,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,16,0,2033-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2032-03-01,2033-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8655486815,85265.2006108023,1.0000000000,85265.2006108023,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,17,0,2034-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2033-03-01,2034-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8533240240,84060.9496053760,1.0000000000,84060.9496053760,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,18,0,2035-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2034-03-01,2035-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8412720226,82873.7069512311,1.0000000000,82873.7069512311,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,19,0,2036-03-03,Interest,99057.2778,EUR,0.0098510000,1.0055555556,2035-03-01,2036-03-03,0.0000,#N/A,#N/A,10000000.0000,0.8293966451,82157.7738644063,1.0000000000,82157.7738644063,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,1,1,2017-09-01,InterestProjected,3538.9421,EUR,-0.0006924017,0.5111111111,2017-03-01,2017-09-01,0.0000,2017-02-27,-0.0006924017,10000000.0000,1.0053139452,3557.7478251798,1.0000000000,3557.7478251798,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,2,1,2018-03-01,InterestProjected,2845.6693,EUR,-0.0005659895,0.5027777778,2017-09-01,2018-03-01,0.0000,2017-08-30,-0.0005659895,10000000.0000,1.0072319484,2866.2490280658,1.0000000000,2866.2490280658,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,3,1,2018-09-03,InterestProjected,-2335.0201,EUR,0.0004519394,0.5166666667,2018-03-01,2018-09-03,0.0000,2018-02-27,0.0004519394,10000000.0000,1.0084549021,-2354.7624267088,1.0000000000,-2354.7624267088,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,4,1,2019-03-01,InterestProjected,-3495.4455,EUR,0.0007029946,0.4972222222,2018-09-03,2019-03-01,0.0000,2018-08-30,0.0007029946,10000000.0000,1.0095515318,-3528.8324080381,1.0000000000,-3528.8324080381,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,5,1,2019-09-02,InterestProjected,-15159.8699,EUR,0.0029500287,0.5138888889,2019-03-01,2019-09-02,0.0000,2019-02-27,0.0029500287,10000000.0000,1.0098809639,-15309.6639955110,1.0000000000,-15309.6639955110,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,6,1,2020-03-02,InterestProjected,-16116.1132,EUR,0.0031878026,0.5055555556,2019-09-02,2020-03-02,0.0000,2019-08-29,0.0031878026,10000000.0000,1.0101017831,-16278.9146939993,1.0000000000,-16278.9146939993,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swaption_01_19,Swaption,7,1,2020-09-01,InterestProjected,-25477.6521,EUR,0.0050119971,0.5083333333,2020-03-02,2020-09-01,0.0000,2020-02-27,0.0050119971,10000000.0000,1.0094821286,-25719.2344485046,1.0000000000,-25719.2344485046,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
